kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
cc_kernel_gpu_mem,4743,1,1,8235,128,16864056,0,56,16864000,1,1054000
cc_kernel_gpu,1675,1,1,8235,128,56,0,56,0,1,1054000
cc_kernel_cpu,2408,0,1,1,64,0,0,0,0,1,1055000
cc_kernel_gpu_mem,4254,1,1,8243,128,16880056,0,56,16880000,1,1055000
cc_kernel_gpu,1447,1,1,8243,128,56,0,56,0,1,1055000
cc_kernel_cpu,15168,0,1,1,64,0,0,0,0,1,1056000
cc_kernel_gpu_mem,9993,1,1,8250,128,16896056,0,56,16896000,1,1056000
cc_kernel_gpu,1490,1,1,8250,128,56,0,56,0,1,1056000
cc_kernel_cpu,4385,0,1,1,64,0,0,0,0,1,1057000
cc_kernel_gpu_mem,4383,1,1,8258,128,16912056,0,56,16912000,1,1057000
cc_kernel_gpu,1392,1,1,8258,128,56,0,56,0,1,1057000
cc_kernel_cpu,4551,0,1,1,64,0,0,0,0,1,1058000
cc_kernel_gpu_mem,4449,1,1,8266,128,16928056,0,56,16928000,1,1058000
cc_kernel_gpu,1438,1,1,8266,128,56,0,56,0,1,1058000
cc_kernel_cpu,21688,0,1,1,64,0,0,0,0,1,1059000
cc_kernel_gpu_mem,4389,1,1,8274,128,16944056,0,56,16944000,1,1059000
cc_kernel_gpu,1461,1,1,8274,128,56,0,56,0,1,1059000
cc_kernel_cpu,26274,0,1,1,64,0,0,0,0,1,1060000
cc_kernel_gpu_mem,4360,1,1,8282,128,16960056,0,56,16960000,1,1060000
cc_kernel_gpu,1398,1,1,8282,128,56,0,56,0,1,1060000
cc_kernel_cpu,4922,0,1,1,64,0,0,0,0,1,106000
cc_kernel_gpu_mem,659,1,1,829,128,1696056,0,56,1696000,1,106000
cc_kernel_gpu,281,1,1,829,128,56,0,56,0,1,106000
cc_kernel_cpu,3328,0,1,1,64,0,0,0,0,1,1061000
cc_kernel_gpu_mem,6249,1,1,8290,128,16976056,0,56,16976000,1,1061000
cc_kernel_gpu,2053,1,1,8290,128,56,0,56,0,1,1061000
cc_kernel_cpu,3160,0,1,1,64,0,0,0,0,1,1062000
cc_kernel_gpu_mem,6106,1,1,8297,128,16992056,0,56,16992000,1,1062000
cc_kernel_gpu,1999,1,1,8297,128,56,0,56,0,1,1062000
cc_kernel_cpu,13422,0,1,1,64,0,0,0,0,1,1063000
cc_kernel_gpu_mem,4439,1,1,8305,128,17008056,0,56,17008000,1,1063000
cc_kernel_gpu,1402,1,1,8305,128,56,0,56,0,1,1063000
cc_kernel_cpu,14077,0,1,1,64,0,0,0,0,1,1064000
cc_kernel_gpu_mem,8733,1,1,8313,128,17024056,0,56,17024000,1,1064000
cc_kernel_gpu,1616,1,1,8313,128,56,0,56,0,1,1064000
cc_kernel_cpu,8130,0,1,1,64,0,0,0,0,1,1065000
cc_kernel_gpu_mem,9532,1,1,8321,128,17040056,0,56,17040000,1,1065000
cc_kernel_gpu,1466,1,1,8321,128,56,0,56,0,1,1065000
cc_kernel_cpu,2460,0,1,1,64,0,0,0,0,1,1066000
cc_kernel_gpu_mem,4214,1,1,8329,128,17056056,0,56,17056000,1,1066000
cc_kernel_gpu,2075,1,1,8329,128,56,0,56,0,1,1066000
cc_kernel_cpu,17752,0,1,1,64,0,0,0,0,1,1067000
cc_kernel_gpu_mem,4572,1,1,8336,128,17072056,0,56,17072000,1,1067000
cc_kernel_gpu,1409,1,1,8336,128,56,0,56,0,1,1067000
cc_kernel_cpu,2809,0,1,1,64,0,0,0,0,1,1068000
cc_kernel_gpu_mem,6301,1,1,8344,128,17088056,0,56,17088000,1,1068000
cc_kernel_gpu,2074,1,1,8344,128,56,0,56,0,1,1068000
cc_kernel_cpu,13822,0,1,1,64,0,0,0,0,1,1069000
cc_kernel_gpu_mem,4569,1,1,8352,128,17104056,0,56,17104000,1,1069000
cc_kernel_gpu,1417,1,1,8352,128,56,0,56,0,1,1069000
cc_kernel_cpu,19772,0,1,1,64,0,0,0,0,1,1070000
cc_kernel_gpu_mem,4595,1,1,8360,128,17120056,0,56,17120000,1,1070000
cc_kernel_gpu,1422,1,1,8360,128,56,0,56,0,1,1070000
cc_kernel_cpu,26075,0,1,1,64,0,0,0,0,1,107000
cc_kernel_gpu_mem,685,1,1,836,128,1712056,0,56,1712000,1,107000
cc_kernel_gpu,288,1,1,836,128,56,0,56,0,1,107000
cc_kernel_cpu,3605,0,1,1,64,0,0,0,0,1,1071000
cc_kernel_gpu_mem,7082,1,1,8368,128,17136056,0,56,17136000,1,1071000
cc_kernel_gpu,2104,1,1,8368,128,56,0,56,0,1,1071000
cc_kernel_cpu,7620,0,1,1,64,0,0,0,0,1,1072000
cc_kernel_gpu_mem,6708,1,1,8375,128,17152056,0,56,17152000,1,1072000
cc_kernel_gpu,2119,1,1,8375,128,56,0,56,0,1,1072000
cc_kernel_cpu,6428,0,1,1,64,0,0,0,0,1,1073000
cc_kernel_gpu_mem,8973,1,1,8383,128,17168056,0,56,17168000,1,1073000
cc_kernel_gpu,1469,1,1,8383,128,56,0,56,0,1,1073000
cc_kernel_cpu,4310,0,1,1,64,0,0,0,0,1,1074000
cc_kernel_gpu_mem,3630,1,1,8391,128,17184056,0,56,17184000,1,1074000
cc_kernel_gpu,1464,1,1,8391,128,56,0,56,0,1,1074000
cc_kernel_cpu,3093,0,1,1,64,0,0,0,0,1,1075000
cc_kernel_gpu_mem,5556,1,1,8399,128,17200056,0,56,17200000,1,1075000
cc_kernel_gpu,1428,1,1,8399,128,56,0,56,0,1,1075000
cc_kernel_cpu,11809,0,1,1,64,0,0,0,0,1,1076000
cc_kernel_gpu_mem,4490,1,1,8407,128,17216056,0,56,17216000,1,1076000
cc_kernel_gpu,1525,1,1,8407,128,56,0,56,0,1,1076000
cc_kernel_cpu,7239,0,1,1,64,0,0,0,0,1,1077000
cc_kernel_gpu_mem,6512,1,1,8415,128,17232056,0,56,17232000,1,1077000
cc_kernel_gpu,2065,1,1,8415,128,56,0,56,0,1,1077000
cc_kernel_cpu,20704,0,1,1,64,0,0,0,0,1,1078000
cc_kernel_gpu_mem,4691,1,1,8422,128,17248056,0,56,17248000,1,1078000
cc_kernel_gpu,1431,1,1,8422,128,56,0,56,0,1,1078000
cc_kernel_cpu,16282,0,1,1,64,0,0,0,0,1,1079000
cc_kernel_gpu_mem,4849,1,1,8430,128,17264056,0,56,17264000,1,1079000
cc_kernel_gpu,1423,1,1,8430,128,56,0,56,0,1,1079000
cc_kernel_cpu,8386,0,1,1,64,0,0,0,0,1,1080000
cc_kernel_gpu_mem,9576,1,1,8438,128,17280056,0,56,17280000,1,1080000
cc_kernel_gpu,1518,1,1,8438,128,56,0,56,0,1,1080000
cc_kernel_cpu,787,0,1,1,64,0,0,0,0,1,108000
cc_kernel_gpu_mem,720,1,1,844,128,1728056,0,56,1728000,1,108000
cc_kernel_gpu,247,1,1,844,128,56,0,56,0,1,108000
cc_kernel_cpu,3511,0,1,1,64,0,0,0,0,1,1081000
cc_kernel_gpu_mem,6688,1,1,8446,128,17296056,0,56,17296000,1,1081000
cc_kernel_gpu,2109,1,1,8446,128,56,0,56,0,1,1081000
cc_kernel_cpu,2386,0,1,1,64,0,0,0,0,1,1082000
cc_kernel_gpu_mem,5977,1,1,8454,128,17312056,0,56,17312000,1,1082000
cc_kernel_gpu,2091,1,1,8454,128,56,0,56,0,1,1082000
cc_kernel_cpu,3153,0,1,1,64,0,0,0,0,1,1083000
cc_kernel_gpu_mem,6552,1,1,8461,128,17328056,0,56,17328000,1,1083000
cc_kernel_gpu,2101,1,1,8461,128,56,0,56,0,1,1083000
cc_kernel_cpu,17542,0,1,1,64,0,0,0,0,1,1084000
cc_kernel_gpu_mem,4793,1,1,8469,128,17344056,0,56,17344000,1,1084000
cc_kernel_gpu,1428,1,1,8469,128,56,0,56,0,1,1084000
cc_kernel_cpu,4117,0,1,1,64,0,0,0,0,1,1085000
cc_kernel_gpu_mem,6380,1,1,8477,128,17360056,0,56,17360000,1,1085000
cc_kernel_gpu,2045,1,1,8477,128,56,0,56,0,1,1085000
cc_kernel_cpu,2825,0,1,1,64,0,0,0,0,1,1086000
cc_kernel_gpu_mem,3405,1,1,8485,128,17376056,0,56,17376000,1,1086000
