kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_gpu,1800,1,1,1,128,8,0,8,0,2,100,8600
mv_kernel_cpu,4758,0,1,1,80,0,0,0,0,2,100,9100
mv_kernel_gpu_mem,5543,1,1,1,128,7352808,800,808,7352800,2,100,9100
mv_kernel_gpu,1921,1,1,1,128,8,0,8,0,2,100,9100
mv_kernel_cpu,4493,0,1,1,80,0,0,0,0,2,100,9600
mv_kernel_gpu_mem,6136,1,1,1,128,7756808,800,808,7756800,2,100,9600
mv_kernel_gpu,2396,1,1,1,128,8,0,8,0,2,100,9600
mv_kernel_cpu,4404,0,1,1,80,0,0,0,0,2,10100,100
mv_kernel_gpu_mem,3556,1,1,79,128,8080808,80800,80808,8080800,2,10100,100
mv_kernel_gpu,75,1,1,79,128,8,0,8,0,2,10100,100
mv_kernel_cpu,5022,0,1,1,80,0,0,0,0,2,10100,1100
mv_kernel_gpu_mem,13907,1,1,79,128,88888808,80800,80808,88888800,2,10100,1100
mv_kernel_gpu,418,1,1,79,128,8,0,8,0,2,10100,1100
mv_kernel_cpu,5247,0,1,1,80,0,0,0,0,2,10100,1600
mv_kernel_gpu_mem,18119,1,1,79,128,129292808,80800,80808,129292800,2,10100,1600
mv_kernel_gpu,584,1,1,79,128,8,0,8,0,2,10100,1600
mv_kernel_cpu,5066,0,1,1,80,0,0,0,0,2,10100,2100
mv_kernel_gpu_mem,22723,1,1,79,128,169696808,80800,80808,169696800,2,10100,2100
mv_kernel_gpu,715,1,1,79,128,8,0,8,0,2,10100,2100
mv_kernel_cpu,5806,0,1,1,80,0,0,0,0,2,10100,2600
mv_kernel_gpu_mem,27462,1,1,79,128,210100808,80800,80808,210100800,2,10100,2600
mv_kernel_gpu,794,1,1,79,128,8,0,8,0,2,10100,2600
mv_kernel_cpu,5323,0,1,1,80,0,0,0,0,2,10100,3100
mv_kernel_gpu_mem,31458,1,1,79,128,250504808,80800,80808,250504800,2,10100,3100
mv_kernel_gpu,1012,1,1,79,128,8,0,8,0,2,10100,3100
mv_kernel_cpu,5606,0,1,1,80,0,0,0,0,2,10100,3600
mv_kernel_gpu_mem,35675,1,1,79,128,290908808,80800,80808,290908800,2,10100,3600
mv_kernel_gpu,1229,1,1,79,128,8,0,8,0,2,10100,3600
mv_kernel_cpu,5805,0,1,1,80,0,0,0,0,2,10100,4100
mv_kernel_gpu_mem,40344,1,1,79,128,331312808,80800,80808,331312800,2,10100,4100
mv_kernel_gpu,1278,1,1,79,128,8,0,8,0,2,10100,4100
mv_kernel_cpu,5950,0,1,1,80,0,0,0,0,2,10100,4600
mv_kernel_gpu_mem,44304,1,1,79,128,371716808,80800,80808,371716800,2,10100,4600
mv_kernel_gpu,1330,1,1,79,128,8,0,8,0,2,10100,4600
mv_kernel_cpu,6044,0,1,1,80,0,0,0,0,2,10100,5100
mv_kernel_gpu_mem,48692,1,1,79,128,412120808,80800,80808,412120800,2,10100,5100
mv_kernel_gpu,1602,1,1,79,128,8,0,8,0,2,10100,5100
mv_kernel_cpu,6009,0,1,1,80,0,0,0,0,2,10100,5600
mv_kernel_gpu_mem,53012,1,1,79,128,452524808,80800,80808,452524800,2,10100,5600
mv_kernel_gpu,1827,1,1,79,128,8,0,8,0,2,10100,5600
mv_kernel_cpu,5030,0,1,1,80,0,0,0,0,2,10100,600
mv_kernel_gpu_mem,8401,1,1,79,128,48484808,80800,80808,48484800,2,10100,600
mv_kernel_gpu,231,1,1,79,128,8,0,8,0,2,10100,600
mv_kernel_cpu,7100,0,1,1,80,0,0,0,0,2,10100,6100
mv_kernel_gpu_mem,56060,1,1,79,128,492928808,80800,80808,492928800,2,10100,6100
mv_kernel_gpu,1916,1,1,79,128,8,0,8,0,2,10100,6100
mv_kernel_cpu,7288,0,1,1,80,0,0,0,0,2,10100,6600
mv_kernel_gpu_mem,59846,1,1,79,128,533332808,80800,80808,533332800,2,10100,6600
mv_kernel_gpu,1901,1,1,79,128,8,0,8,0,2,10100,6600
mv_kernel_cpu,6690,0,1,1,80,0,0,0,0,2,10100,7100
mv_kernel_gpu_mem,64776,1,1,79,128,573736808,80800,80808,573736800,2,10100,7100
mv_kernel_gpu,2224,1,1,79,128,8,0,8,0,2,10100,7100
mv_kernel_cpu,6858,0,1,1,80,0,0,0,0,2,10100,7600
mv_kernel_gpu_mem,68884,1,1,79,128,614140808,80800,80808,614140800,2,10100,7600
mv_kernel_gpu,2534,1,1,79,128,8,0,8,0,2,10100,7600
mv_kernel_cpu,7304,0,1,1,80,0,0,0,0,2,10100,8100
mv_kernel_gpu_mem,72594,1,1,79,128,654544808,80800,80808,654544800,2,10100,8100
mv_kernel_gpu,2579,1,1,79,128,8,0,8,0,2,10100,8100
mv_kernel_cpu,7804,0,1,1,80,0,0,0,0,2,10100,8600
mv_kernel_gpu_mem,75988,1,1,79,128,694948808,80800,80808,694948800,2,10100,8600
mv_kernel_gpu,2470,1,1,79,128,8,0,8,0,2,10100,8600
mv_kernel_cpu,7340,0,1,1,80,0,0,0,0,2,10100,9100
mv_kernel_gpu_mem,94040,1,1,79,128,735352808,80800,80808,735352800,2,10100,9100
mv_kernel_gpu,2834,1,1,79,128,8,0,8,0,2,10100,9100
mv_kernel_cpu,8056,0,1,1,80,0,0,0,0,2,10100,9600
mv_kernel_gpu_mem,98817,1,1,79,128,775756808,80800,80808,775756800,2,10100,9600
mv_kernel_gpu,3180,1,1,79,128,8,0,8,0,2,10100,9600
mv_kernel_cpu,4698,0,1,1,80,0,0,0,0,2,10200,100
mv_kernel_gpu_mem,3245,1,1,80,128,8160808,81600,81608,8160800,2,10200,100
mv_kernel_gpu,73,1,1,80,128,8,0,8,0,2,10200,100
mv_kernel_cpu,4744,0,1,1,80,0,0,0,0,2,10200,1100
mv_kernel_gpu_mem,13334,1,1,80,128,89768808,81600,81608,89768800,2,10200,1100
mv_kernel_gpu,428,1,1,80,128,8,0,8,0,2,10200,1100
mv_kernel_cpu,5069,0,1,1,80,0,0,0,0,2,10200,1600
mv_kernel_gpu_mem,18357,1,1,80,128,130572808,81600,81608,130572800,2,10200,1600
mv_kernel_gpu,506,1,1,80,128,8,0,8,0,2,10200,1600
mv_kernel_cpu,5160,0,1,1,80,0,0,0,0,2,10200,2100
mv_kernel_gpu_mem,22701,1,1,80,128,171376808,81600,81608,171376800,2,10200,2100
mv_kernel_gpu,720,1,1,80,128,8,0,8,0,2,10200,2100
mv_kernel_cpu,5162,0,1,1,80,0,0,0,0,2,10200,2600
mv_kernel_gpu_mem,27113,1,1,80,128,212180808,81600,81608,212180800,2,10200,2600
mv_kernel_gpu,799,1,1,80,128,8,0,8,0,2,10200,2600
mv_kernel_cpu,5596,0,1,1,80,0,0,0,0,2,10200,3100
mv_kernel_gpu_mem,31182,1,1,80,128,252984808,81600,81608,252984800,2,10200,3100
mv_kernel_gpu,1015,1,1,80,128,8,0,8,0,2,10200,3100
mv_kernel_cpu,6036,0,1,1,80,0,0,0,0,2,10200,3600
mv_kernel_gpu_mem,36402,1,1,80,128,293788808,81600,81608,293788800,2,10200,3600
mv_kernel_gpu,1225,1,1,80,128,8,0,8,0,2,10200,3600
mv_kernel_cpu,5939,0,1,1,80,0,0,0,0,2,10200,4100
mv_kernel_gpu_mem,40561,1,1,80,128,334592808,81600,81608,334592800,2,10200,4100
mv_kernel_gpu,1273,1,1,80,128,8,0,8,0,2,10200,4100
mv_kernel_cpu,6364,0,1,1,80,0,0,0,0,2,10200,4600
mv_kernel_gpu_mem,44204,1,1,80,128,375396808,81600,81608,375396800,2,10200,4600
mv_kernel_gpu,1331,1,1,80,128,8,0,8,0,2,10200,4600
mv_kernel_cpu,6766,0,1,1,80,0,0,0,0,2,10200,5100
mv_kernel_gpu_mem,48385,1,1,80,128,416200808,81600,81608,416200800,2,10200,5100
mv_kernel_gpu,1600,1,1,80,128,8,0,8,0,2,10200,5100
mv_kernel_cpu,7089,0,1,1,80,0,0,0,0,2,10200,5600
mv_kernel_gpu_mem,52446,1,1,80,128,457004808,81600,81608,457004800,2,10200,5600
mv_kernel_gpu,1894,1,1,80,128,8,0,8,0,2,10200,5600
mv_kernel_cpu,4460,0,1,1,80,0,0,0,0,2,10200,600
mv_kernel_gpu_mem,7960,1,1,80,128,48964808,81600,81608,48964800,2,10200,600
mv_kernel_gpu,235,1,1,80,128,8,0,8,0,2,10200,600
mv_kernel_cpu,6863,0,1,1,80,0,0,0,0,2,10200,6100
mv_kernel_gpu_mem,56437,1,1,80,128,497808808,81600,81608,497808800,2,10200,6100
mv_kernel_gpu,1925,1,1,80,128,8,0,8,0,2,10200,6100
