kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_gpu,1953,1,1,40,256,8,0,8,0,2,10100,1600
mv_kernel_cpu,27877,0,1,1,48,0,0,0,0,2,10100,2100
mv_kernel_gpu_mem,251434,1,1,40,256,169696808,80800,80808,169696800,2,10100,2100
mv_kernel_gpu,1604,1,1,40,256,8,0,8,0,2,10100,2100
mv_kernel_cpu,28220,0,1,1,48,0,0,0,0,2,10100,2600
mv_kernel_gpu_mem,293066,1,1,40,256,210100808,80800,80808,210100800,2,10100,2600
mv_kernel_gpu,1805,1,1,40,256,8,0,8,0,2,10100,2600
mv_kernel_cpu,17880,0,1,1,48,0,0,0,0,2,10100,3100
mv_kernel_gpu_mem,290209,1,1,40,256,250504808,80800,80808,250504800,2,10100,3100
mv_kernel_gpu,2235,1,1,40,256,8,0,8,0,2,10100,3100
mv_kernel_cpu,39885,0,1,1,48,0,0,0,0,2,10100,3600
mv_kernel_gpu_mem,305845,1,1,40,256,290908808,80800,80808,290908800,2,10100,3600
mv_kernel_gpu,2642,1,1,40,256,8,0,8,0,2,10100,3600
mv_kernel_cpu,35281,0,1,1,48,0,0,0,0,2,10100,4100
mv_kernel_gpu_mem,332814,1,1,40,256,331312808,80800,80808,331312800,2,10100,4100
mv_kernel_gpu,2549,1,1,40,256,8,0,8,0,2,10100,4100
mv_kernel_cpu,29798,0,1,1,48,0,0,0,0,2,10100,4600
mv_kernel_gpu_mem,355152,1,1,40,256,371716808,80800,80808,371716800,2,10100,4600
mv_kernel_gpu,2244,1,1,40,256,8,0,8,0,2,10100,4600
mv_kernel_cpu,28218,0,1,1,48,0,0,0,0,2,10100,5100
mv_kernel_gpu_mem,367332,1,1,40,256,412120808,80800,80808,412120800,2,10100,5100
mv_kernel_gpu,3597,1,1,40,256,8,0,8,0,2,10100,5100
mv_kernel_cpu,29435,0,1,1,48,0,0,0,0,2,10100,5600
mv_kernel_gpu_mem,406725,1,1,40,256,452524808,80800,80808,452524800,2,10100,5600
mv_kernel_gpu,3750,1,1,40,256,8,0,8,0,2,10100,5600
mv_kernel_cpu,27931,0,1,1,48,0,0,0,0,2,10100,600
mv_kernel_gpu_mem,204918,1,1,40,256,48484808,80800,80808,48484800,2,10100,600
mv_kernel_gpu,1162,1,1,40,256,8,0,8,0,2,10100,600
mv_kernel_cpu,37272,0,1,1,48,0,0,0,0,2,10100,6100
mv_kernel_gpu_mem,420070,1,1,40,256,492928808,80800,80808,492928800,2,10100,6100
mv_kernel_gpu,3584,1,1,40,256,8,0,8,0,2,10100,6100
mv_kernel_cpu,45512,0,1,1,48,0,0,0,0,2,10100,6600
mv_kernel_gpu_mem,436871,1,1,40,256,533332808,80800,80808,533332800,2,10100,6600
mv_kernel_gpu,4367,1,1,40,256,8,0,8,0,2,10100,6600
mv_kernel_cpu,37071,0,1,1,48,0,0,0,0,2,10100,7100
mv_kernel_gpu_mem,473131,1,1,40,256,573736808,80800,80808,573736800,2,10100,7100
mv_kernel_gpu,4064,1,1,40,256,8,0,8,0,2,10100,7100
mv_kernel_cpu,47561,0,1,1,48,0,0,0,0,2,10100,7600
mv_kernel_gpu_mem,502676,1,1,40,256,614140808,80800,80808,614140800,2,10100,7600
mv_kernel_gpu,3022,1,1,40,256,8,0,8,0,2,10100,7600
mv_kernel_cpu,96832,0,1,1,48,0,0,0,0,2,10100,8100
mv_kernel_gpu_mem,517778,1,1,40,256,654544808,80800,80808,654544800,2,10100,8100
mv_kernel_gpu,5277,1,1,40,256,8,0,8,0,2,10100,8100
