kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_cpu,69337,0,1,1,168,0,0,0,0,3,100,7100
mv_kernel_gpu_mem,4328,1,1,1,128,5736808,800,808,5736800,2,100,7100
mv_kernel_gpu,930,1,1,1,128,8,0,8,0,2,100,7100
mv_kernel_cpu,69409,0,1,1,168,0,0,0,0,3,100,7600
mv_kernel_gpu_mem,4645,1,1,1,128,6140808,800,808,6140800,2,100,7600
mv_kernel_gpu,961,1,1,1,128,8,0,8,0,2,100,7600
mv_kernel_cpu,77066,0,1,1,168,0,0,0,0,3,100,8100
mv_kernel_gpu_mem,4819,1,1,1,128,6544808,800,808,6544800,2,100,8100
mv_kernel_gpu,1123,1,1,1,128,8,0,8,0,2,100,8100
mv_kernel_cpu,69310,0,1,1,168,0,0,0,0,3,100,8600
mv_kernel_gpu_mem,4692,1,1,1,128,6948808,800,808,6948800,2,100,8600
mv_kernel_gpu,1134,1,1,1,128,8,0,8,0,2,100,8600
mv_kernel_cpu,68508,0,1,1,168,0,0,0,0,3,100,9100
mv_kernel_gpu_mem,5121,1,1,1,128,7352808,800,808,7352800,2,100,9100
mv_kernel_gpu,1305,1,1,1,128,8,0,8,0,2,100,9100
mv_kernel_cpu,71430,0,1,1,168,0,0,0,0,3,100,9600
mv_kernel_gpu_mem,5058,1,1,1,128,7756808,800,808,7756800,2,100,9600
mv_kernel_gpu,1344,1,1,1,128,8,0,8,0,2,100,9600
mv_kernel_cpu,69897,0,1,1,168,0,0,0,0,2,10100,100
mv_kernel_gpu_mem,4017,1,1,79,128,8080808,80800,80808,8080800,2,10100,100
mv_kernel_gpu,197,1,1,79,128,8,0,8,0,2,10100,100
mv_kernel_cpu,69320,0,1,1,168,0,0,0,0,2,10100,1100
mv_kernel_gpu_mem,48381,1,1,79,128,88888808,80800,80808,88888800,2,10100,1100
mv_kernel_gpu,484,1,1,79,128,8,0,8,0,2,10100,1100
mv_kernel_cpu,68621,0,1,1,168,0,0,0,0,2,10100,1600
mv_kernel_gpu_mem,29174,1,1,79,128,129292808,80800,80808,129292800,2,10100,1600
mv_kernel_gpu,606,1,1,79,128,8,0,8,0,2,10100,1600
mv_kernel_cpu,70218,0,1,1,168,0,0,0,0,2,10100,2100
mv_kernel_gpu_mem,37198,1,1,79,128,169696808,80800,80808,169696800,2,10100,2100
mv_kernel_gpu,791,1,1,79,128,8,0,8,0,2,10100,2100
mv_kernel_cpu,58053,0,1,1,168,0,0,0,0,2,10100,2600
mv_kernel_gpu_mem,45583,1,1,79,128,210100808,80800,80808,210100800,2,10100,2600
mv_kernel_gpu,852,1,1,79,128,8,0,8,0,2,10100,2600
mv_kernel_cpu,69936,0,1,1,168,0,0,0,0,2,10100,3100
mv_kernel_gpu_mem,53954,1,1,79,128,250504808,80800,80808,250504800,2,10100,3100
mv_kernel_gpu,976,1,1,79,128,8,0,8,0,2,10100,3100
mv_kernel_cpu,69295,0,1,1,168,0,0,0,0,2,10100,3600
mv_kernel_gpu_mem,61484,1,1,79,128,290908808,80800,80808,290908800,2,10100,3600
mv_kernel_gpu,1133,1,1,79,128,8,0,8,0,2,10100,3600
mv_kernel_cpu,70573,0,1,1,168,0,0,0,0,2,10100,4100
mv_kernel_gpu_mem,69791,1,1,79,128,331312808,80800,80808,331312800,2,10100,4100
mv_kernel_gpu,1166,1,1,79,128,8,0,8,0,2,10100,4100
mv_kernel_cpu,70390,0,1,1,168,0,0,0,0,2,10100,4600
mv_kernel_gpu_mem,77688,1,1,79,128,371716808,80800,80808,371716800,2,10100,4600
mv_kernel_gpu,1394,1,1,79,128,8,0,8,0,2,10100,4600
mv_kernel_cpu,70836,0,1,1,168,0,0,0,0,2,10100,5100
mv_kernel_gpu_mem,85259,1,1,79,128,412120808,80800,80808,412120800,2,10100,5100
mv_kernel_gpu,1454,1,1,79,128,8,0,8,0,2,10100,5100
