kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
covariance_kernel2_gpu_mem,12709,1,1,8219,128,16832040,0,24,16832016,1,1052000,
covariance_kernel1_cpu,258,0,1,1,168,0,0,0,0,1,1053000,
covariance_kernel2_cpu,139,0,1,1,168,0,0,0,0,1,1053000,
covariance_kernel1_gpu,1559,1,1,8227,128,24,0,24,0,1,1053000,
covariance_kernel2_gpu,1566,1,1,8227,128,24,0,24,0,1,1053000,
covariance_kernel1_gpu_mem,8765,1,1,8227,128,8424024,0,24,8424000,1,1053000,
covariance_kernel2_gpu_mem,13787,1,1,8227,128,16848040,0,24,16848016,1,1053000,
covariance_kernel1_cpu,271,0,1,1,168,0,0,0,0,1,1054000,
covariance_kernel2_cpu,132,0,1,1,168,0,0,0,0,1,1054000,
covariance_kernel1_gpu,1563,1,1,8235,128,24,0,24,0,1,1054000,
covariance_kernel2_gpu,1569,1,1,8235,128,24,0,24,0,1,1054000,
covariance_kernel1_gpu_mem,8789,1,1,8235,128,8432024,0,24,8432000,1,1054000,
covariance_kernel2_gpu_mem,13605,1,1,8235,128,16864040,0,24,16864016,1,1054000,
covariance_kernel1_cpu,264,0,1,1,168,0,0,0,0,1,1055000,
covariance_kernel2_cpu,135,0,1,1,168,0,0,0,0,1,1055000,
covariance_kernel1_gpu,1571,1,1,8243,128,24,0,24,0,1,1055000,
covariance_kernel2_gpu,1575,1,1,8243,128,24,0,24,0,1,1055000,
covariance_kernel1_gpu_mem,8814,1,1,8243,128,8440024,0,24,8440000,1,1055000,
covariance_kernel2_gpu_mem,13525,1,1,8243,128,16880040,0,24,16880016,1,1055000,
covariance_kernel1_cpu,259,0,1,1,168,0,0,0,0,1,1056000,
covariance_kernel2_cpu,136,0,1,1,168,0,0,0,0,1,1056000,
covariance_kernel1_gpu,1558,1,1,8250,128,24,0,24,0,1,1056000,
covariance_kernel2_gpu,1562,1,1,8250,128,24,0,24,0,1,1056000,
covariance_kernel1_gpu_mem,8750,1,1,8250,128,8448024,0,24,8448000,1,1056000,
covariance_kernel2_gpu_mem,13604,1,1,8250,128,16896040,0,24,16896016,1,1056000,
covariance_kernel1_cpu,264,0,1,1,168,0,0,0,0,1,1057000,
covariance_kernel2_cpu,137,0,1,1,168,0,0,0,0,1,1057000,
covariance_kernel1_gpu,1569,1,1,8258,128,24,0,24,0,1,1057000,
covariance_kernel2_gpu,1576,1,1,8258,128,24,0,24,0,1,1057000,
covariance_kernel1_gpu_mem,8831,1,1,8258,128,8456024,0,24,8456000,1,1057000,
covariance_kernel2_gpu_mem,13962,1,1,8258,128,16912040,0,24,16912016,1,1057000,
covariance_kernel1_cpu,268,0,1,1,168,0,0,0,0,1,1058000,
covariance_kernel2_cpu,136,0,1,1,168,0,0,0,0,1,1058000,
covariance_kernel1_gpu,1571,1,1,8266,128,24,0,24,0,1,1058000,
covariance_kernel2_gpu,1565,1,1,8266,128,24,0,24,0,1,1058000,
covariance_kernel1_gpu_mem,8700,1,1,8266,128,8464024,0,24,8464000,1,1058000,
covariance_kernel2_gpu_mem,13735,1,1,8266,128,16928040,0,24,16928016,1,1058000,
covariance_kernel1_cpu,419,0,1,1,168,0,0,0,0,1,1059000,
covariance_kernel2_cpu,256,0,1,1,168,0,0,0,0,1,1059000,
covariance_kernel1_gpu,1507,1,1,8274,128,24,0,24,0,1,1059000,
covariance_kernel2_gpu,1504,1,1,8274,128,24,0,24,0,1,1059000,
covariance_kernel1_gpu_mem,6781,1,1,8274,128,8472024,0,24,8472000,1,1059000,
covariance_kernel2_gpu_mem,10210,1,1,8274,128,16944040,0,24,16944016,1,1059000,
covariance_kernel1_cpu,268,0,1,1,168,0,0,0,0,1,1060000,
covariance_kernel2_cpu,134,0,1,1,168,0,0,0,0,1,1060000,
covariance_kernel1_gpu,1571,1,1,8282,128,24,0,24,0,1,1060000,
covariance_kernel2_gpu,1568,1,1,8282,128,24,0,24,0,1,1060000,
covariance_kernel1_gpu_mem,8998,1,1,8282,128,8480024,0,24,8480000,1,1060000,
covariance_kernel2_gpu_mem,14094,1,1,8282,128,16960040,0,24,16960016,1,1060000,
covariance_kernel1_cpu,380,0,1,1,168,0,0,0,0,1,1061000,
covariance_kernel2_cpu,255,0,1,1,168,0,0,0,0,1,1061000,
covariance_kernel1_gpu,1502,1,1,8290,128,24,0,24,0,1,1061000,
covariance_kernel2_gpu,1510,1,1,8290,128,24,0,24,0,1,1061000,
covariance_kernel1_gpu_mem,6791,1,1,8290,128,8488024,0,24,8488000,1,1061000,
covariance_kernel2_gpu_mem,10055,1,1,8290,128,16976040,0,24,16976016,1,1061000,
covariance_kernel1_cpu,264,0,1,1,168,0,0,0,0,1,1062000,
covariance_kernel2_cpu,138,0,1,1,168,0,0,0,0,1,1062000,
covariance_kernel1_gpu,1568,1,1,8297,128,24,0,24,0,1,1062000,
covariance_kernel2_gpu,1569,1,1,8297,128,24,0,24,0,1,1062000,
covariance_kernel1_gpu_mem,8819,1,1,8297,128,8496024,0,24,8496000,1,1062000,
covariance_kernel2_gpu_mem,13745,1,1,8297,128,16992040,0,24,16992016,1,1062000,
covariance_kernel1_cpu,254,0,1,1,168,0,0,0,0,1,1063000,
covariance_kernel2_cpu,131,0,1,1,168,0,0,0,0,1,1063000,
covariance_kernel1_gpu,1503,1,1,8305,128,24,0,24,0,1,1063000,
covariance_kernel2_gpu,1511,1,1,8305,128,24,0,24,0,1,1063000,
covariance_kernel1_gpu_mem,6920,1,1,8305,128,8504024,0,24,8504000,1,1063000,
covariance_kernel2_gpu_mem,10438,1,1,8305,128,17008040,0,24,17008016,1,1063000,
covariance_kernel1_cpu,258,0,1,1,168,0,0,0,0,1,1064000,
covariance_kernel2_cpu,136,0,1,1,168,0,0,0,0,1,1064000,
covariance_kernel1_gpu,1572,1,1,8313,128,24,0,24,0,1,1064000,
covariance_kernel2_gpu,1575,1,1,8313,128,24,0,24,0,1,1064000,
covariance_kernel1_gpu_mem,8797,1,1,8313,128,8512024,0,24,8512000,1,1064000,
covariance_kernel2_gpu_mem,13856,1,1,8313,128,17024040,0,24,17024016,1,1064000,
covariance_kernel1_cpu,267,0,1,1,168,0,0,0,0,1,1065000,
covariance_kernel2_cpu,142,0,1,1,168,0,0,0,0,1,1065000,
covariance_kernel1_gpu,1581,1,1,8321,128,24,0,24,0,1,1065000,
covariance_kernel2_gpu,1589,1,1,8321,128,24,0,24,0,1,1065000,
covariance_kernel1_gpu_mem,8758,1,1,8321,128,8520024,0,24,8520000,1,1065000,
covariance_kernel2_gpu_mem,13799,1,1,8321,128,17040040,0,24,17040016,1,1065000,
covariance_kernel1_cpu,255,0,1,1,168,0,0,0,0,1,1066000,
covariance_kernel2_cpu,133,0,1,1,168,0,0,0,0,1,1066000,
covariance_kernel1_gpu,1514,1,1,8329,128,24,0,24,0,1,1066000,
covariance_kernel2_gpu,1512,1,1,8329,128,24,0,24,0,1,1066000,
covariance_kernel1_gpu_mem,6874,1,1,8329,128,8528024,0,24,8528000,1,1066000,
covariance_kernel2_gpu_mem,10447,1,1,8329,128,17056040,0,24,17056016,1,1066000,
covariance_kernel1_cpu,263,0,1,1,168,0,0,0,0,1,1067000,
covariance_kernel2_cpu,136,0,1,1,168,0,0,0,0,1,1067000,
covariance_kernel1_gpu,1576,1,1,8336,128,24,0,24,0,1,1067000,
covariance_kernel2_gpu,1580,1,1,8336,128,24,0,24,0,1,1067000,
covariance_kernel1_gpu_mem,8904,1,1,8336,128,8536024,0,24,8536000,1,1067000,
covariance_kernel2_gpu_mem,13920,1,1,8336,128,17072040,0,24,17072016,1,1067000,
covariance_kernel1_cpu,254,0,1,1,168,0,0,0,0,1,1068000,
covariance_kernel2_cpu,132,0,1,1,168,0,0,0,0,1,1068000,
covariance_kernel1_gpu,1513,1,1,8344,128,24,0,24,0,1,1068000,
covariance_kernel2_gpu,1518,1,1,8344,128,24,0,24,0,1,1068000,
covariance_kernel1_gpu_mem,6777,1,1,8344,128,8544024,0,24,8544000,1,1068000,
covariance_kernel2_gpu_mem,10259,1,1,8344,128,17088040,0,24,17088016,1,1068000,
covariance_kernel1_cpu,267,0,1,1,168,0,0,0,0,1,1069000,
covariance_kernel2_cpu,137,0,1,1,168,0,0,0,0,1,1069000,
covariance_kernel1_gpu,1608,1,1,8352,128,24,0,24,0,1,1069000,
covariance_kernel2_gpu,1576,1,1,8352,128,24,0,24,0,1,1069000,
covariance_kernel1_gpu_mem,8861,1,1,8352,128,8552024,0,24,8552000,1,1069000,
covariance_kernel2_gpu_mem,13855,1,1,8352,128,17104040,0,24,17104016,1,1069000,
covariance_kernel1_cpu,253,0,1,1,168,0,0,0,0,1,1070000,
covariance_kernel2_cpu,132,0,1,1,168,0,0,0,0,1,1070000,
covariance_kernel1_gpu,1521,1,1,8360,128,24,0,24,0,1,1070000,
covariance_kernel2_gpu,1518,1,1,8360,128,24,0,24,0,1,1070000,
covariance_kernel1_gpu_mem,6802,1,1,8360,128,8560024,0,24,8560000,1,1070000,
covariance_kernel2_gpu_mem,10311,1,1,8360,128,17120040,0,24,17120016,1,1070000,
covariance_kernel1_cpu,286,0,1,1,168,0,0,0,0,1,1071000,
covariance_kernel2_cpu,152,0,1,1,168,0,0,0,0,1,1071000,
covariance_kernel1_gpu,1579,1,1,8368,128,24,0,24,0,1,1071000,
covariance_kernel2_gpu,1584,1,1,8368,128,24,0,24,0,1,1071000,
covariance_kernel1_gpu_mem,8858,1,1,8368,128,8568024,0,24,8568000,1,1071000,
covariance_kernel2_gpu_mem,13970,1,1,8368,128,17136040,0,24,17136016,1,1071000,
covariance_kernel1_cpu,250,0,1,1,168,0,0,0,0,1,1072000,
covariance_kernel2_cpu,134,0,1,1,168,0,0,0,0,1,1072000,
covariance_kernel1_gpu,1519,1,1,8375,128,24,0,24,0,1,1072000,
covariance_kernel2_gpu,1520,1,1,8375,128,24,0,24,0,1,1072000,
covariance_kernel1_gpu_mem,6843,1,1,8375,128,8576024,0,24,8576000,1,1072000,
covariance_kernel2_gpu_mem,10272,1,1,8375,128,17152040,0,24,17152016,1,1072000,
covariance_kernel1_cpu,389,0,1,1,168,0,0,0,0,1,1073000,
covariance_kernel2_cpu,255,0,1,1,168,0,0,0,0,1,1073000,
covariance_kernel1_gpu,1517,1,1,8383,128,24,0,24,0,1,1073000,
covariance_kernel2_gpu,1526,1,1,8383,128,24,0,24,0,1,1073000,
covariance_kernel1_gpu_mem,6908,1,1,8383,128,8584024,0,24,8584000,1,1073000,
covariance_kernel2_gpu_mem,10367,1,1,8383,128,17168040,0,24,17168016,1,1073000,
covariance_kernel1_cpu,270,0,1,1,168,0,0,0,0,1,1074000,
covariance_kernel2_cpu,136,0,1,1,168,0,0,0,0,1,1074000,
covariance_kernel1_gpu,1593,1,1,8391,128,24,0,24,0,1,1074000,
covariance_kernel2_gpu,1595,1,1,8391,128,24,0,24,0,1,1074000,
covariance_kernel1_gpu_mem,8811,1,1,8391,128,8592024,0,24,8592000,1,1074000,
covariance_kernel2_gpu_mem,13822,1,1,8391,128,17184040,0,24,17184016,1,1074000,
covariance_kernel1_cpu,311,0,1,1,168,0,0,0,0,1,1075000,
covariance_kernel2_cpu,137,0,1,1,168,0,0,0,0,1,1075000,
covariance_kernel1_gpu,1587,1,1,8399,128,24,0,24,0,1,1075000,
covariance_kernel2_gpu,1591,1,1,8399,128,24,0,24,0,1,1075000,
covariance_kernel1_gpu_mem,8908,1,1,8399,128,8600024,0,24,8600000,1,1075000,
covariance_kernel2_gpu_mem,13930,1,1,8399,128,17200040,0,24,17200016,1,1075000,
covariance_kernel1_cpu,258,0,1,1,168,0,0,0,0,1,1076000,
covariance_kernel2_cpu,143,0,1,1,168,0,0,0,0,1,1076000,
covariance_kernel1_gpu,1583,1,1,8407,128,24,0,24,0,1,1076000,
covariance_kernel2_gpu,1591,1,1,8407,128,24,0,24,0,1,1076000,
covariance_kernel1_gpu_mem,8872,1,1,8407,128,8608024,0,24,8608000,1,1076000,
covariance_kernel2_gpu_mem,14077,1,1,8407,128,17216040,0,24,17216016,1,1076000,
covariance_kernel1_cpu,252,0,1,1,168,0,0,0,0,1,1077000,
covariance_kernel2_cpu,136,0,1,1,168,0,0,0,0,1,1077000,
covariance_kernel1_gpu,1525,1,1,8415,128,24,0,24,0,1,1077000,
covariance_kernel2_gpu,1527,1,1,8415,128,24,0,24,0,1,1077000,
covariance_kernel1_gpu_mem,6978,1,1,8415,128,8616024,0,24,8616000,1,1077000,
covariance_kernel2_gpu_mem,10585,1,1,8415,128,17232040,0,24,17232016,1,1077000,
covariance_kernel1_cpu,262,0,1,1,168,0,0,0,0,1,1078000,
covariance_kernel2_cpu,136,0,1,1,168,0,0,0,0,1,1078000,
covariance_kernel1_gpu,1586,1,1,8422,128,24,0,24,0,1,1078000,
covariance_kernel2_gpu,1591,1,1,8422,128,24,0,24,0,1,1078000,
covariance_kernel1_gpu_mem,9013,1,1,8422,128,8624024,0,24,8624000,1,1078000,
covariance_kernel2_gpu_mem,14001,1,1,8422,128,17248040,0,24,17248016,1,1078000,
covariance_kernel1_cpu,262,0,1,1,168,0,0,0,0,1,1079000,
covariance_kernel2_cpu,143,0,1,1,168,0,0,0,0,1,1079000,
covariance_kernel1_gpu,757,1,1,8430,128,24,0,24,0,1,1079000,
covariance_kernel2_gpu,754,1,1,8430,128,24,0,24,0,1,1079000,
covariance_kernel1_gpu_mem,8069,1,1,8430,128,8632024,0,24,8632000,1,1079000,
covariance_kernel2_gpu_mem,13193,1,1,8430,128,17264040,0,24,17264016,1,1079000,
covariance_kernel1_cpu,270,0,1,1,168,0,0,0,0,1,1080000,
covariance_kernel2_cpu,135,0,1,1,168,0,0,0,0,1,1080000,
covariance_kernel1_gpu,1599,1,1,8438,128,24,0,24,0,1,1080000,
covariance_kernel2_gpu,1596,1,1,8438,128,24,0,24,0,1,1080000,
covariance_kernel1_gpu_mem,8976,1,1,8438,128,8640024,0,24,8640000,1,1080000,
covariance_kernel2_gpu_mem,14190,1,1,8438,128,17280040,0,24,17280016,1,1080000,
covariance_kernel1_cpu,282,0,1,1,168,0,0,0,0,1,1081000,
covariance_kernel2_cpu,139,0,1,1,168,0,0,0,0,1,1081000,
covariance_kernel1_gpu,1602,1,1,8446,128,24,0,24,0,1,1081000,
covariance_kernel2_gpu,1598,1,1,8446,128,24,0,24,0,1,1081000,
covariance_kernel1_gpu_mem,8865,1,1,8446,128,8648024,0,24,8648000,1,1081000,
covariance_kernel2_gpu_mem,13956,1,1,8446,128,17296040,0,24,17296016,1,1081000,
covariance_kernel1_cpu,261,0,1,1,168,0,0,0,0,1,1082000,
covariance_kernel2_cpu,137,0,1,1,168,0,0,0,0,1,1082000,
covariance_kernel1_gpu,1598,1,1,8454,128,24,0,24,0,1,1082000,
covariance_kernel2_gpu,1596,1,1,8454,128,24,0,24,0,1,1082000,
covariance_kernel1_gpu_mem,9093,1,1,8454,128,8656024,0,24,8656000,1,1082000,
covariance_kernel2_gpu_mem,14019,1,1,8454,128,17312040,0,24,17312016,1,1082000,
covariance_kernel1_cpu,264,0,1,1,168,0,0,0,0,1,1083000,
covariance_kernel2_cpu,137,0,1,1,168,0,0,0,0,1,1083000,
covariance_kernel1_gpu,1601,1,1,8461,128,24,0,24,0,1,1083000,
covariance_kernel2_gpu,1598,1,1,8461,128,24,0,24,0,1,1083000,
covariance_kernel1_gpu_mem,8914,1,1,8461,128,8664024,0,24,8664000,1,1083000,
covariance_kernel2_gpu_mem,14175,1,1,8461,128,17328040,0,24,17328016,1,1083000,
covariance_kernel1_cpu,273,0,1,1,168,0,0,0,0,1,1084000,
covariance_kernel2_cpu,138,0,1,1,168,0,0,0,0,1,1084000,
covariance_kernel1_gpu,1599,1,1,8469,128,24,0,24,0,1,1084000,
covariance_kernel2_gpu,1596,1,1,8469,128,24,0,24,0,1,1084000,
covariance_kernel1_gpu_mem,8947,1,1,8469,128,8672024,0,24,8672000,1,1084000,
covariance_kernel2_gpu_mem,14231,1,1,8469,128,17344040,0,24,17344016,1,1084000,
covariance_kernel1_cpu,263,0,1,1,168,0,0,0,0,1,1085000,
covariance_kernel2_cpu,140,0,1,1,168,0,0,0,0,1,1085000,
covariance_kernel1_gpu,1595,1,1,8477,128,24,0,24,0,1,1085000,
covariance_kernel2_gpu,1604,1,1,8477,128,24,0,24,0,1,1085000,
covariance_kernel1_gpu_mem,8885,1,1,8477,128,8680024,0,24,8680000,1,1085000,
covariance_kernel2_gpu_mem,13936,1,1,8477,128,17360040,0,24,17360016,1,1085000,
covariance_kernel1_cpu,273,0,1,1,168,0,0,0,0,1,1086000,
covariance_kernel2_cpu,137,0,1,1,168,0,0,0,0,1,1086000,
covariance_kernel1_gpu,1601,1,1,8485,128,24,0,24,0,1,1086000,
covariance_kernel2_gpu,1608,1,1,8485,128,24,0,24,0,1,1086000,
covariance_kernel1_gpu_mem,9051,1,1,8485,128,8688024,0,24,8688000,1,1086000,
covariance_kernel2_gpu_mem,13987,1,1,8485,128,17376040,0,24,17376016,1,1086000,
covariance_kernel1_cpu,260,0,1,1,168,0,0,0,0,1,1087000,
covariance_kernel2_cpu,137,0,1,1,168,0,0,0,0,1,1087000,
covariance_kernel1_gpu,1604,1,1,8493,128,24,0,24,0,1,1087000,
covariance_kernel2_gpu,1604,1,1,8493,128,24,0,24,0,1,1087000,
covariance_kernel1_gpu_mem,8913,1,1,8493,128,8696024,0,24,8696000,1,1087000,
covariance_kernel2_gpu_mem,14013,1,1,8493,128,17392040,0,24,17392016,1,1087000,
covariance_kernel1_cpu,268,0,1,1,168,0,0,0,0,1,1088000,
covariance_kernel2_cpu,139,0,1,1,168,0,0,0,0,1,1088000,
covariance_kernel1_gpu,1604,1,1,8500,128,24,0,24,0,1,1088000,
covariance_kernel2_gpu,1606,1,1,8500,128,24,0,24,0,1,1088000,
covariance_kernel1_gpu_mem,8842,1,1,8500,128,8704024,0,24,8704000,1,1088000,
covariance_kernel2_gpu_mem,14048,1,1,8500,128,17408040,0,24,17408016,1,1088000,
covariance_kernel1_cpu,277,0,1,1,168,0,0,0,0,1,1089000,
covariance_kernel2_cpu,139,0,1,1,168,0,0,0,0,1,1089000,
covariance_kernel1_gpu,1589,1,1,8508,128,24,0,24,0,1,1089000,
covariance_kernel2_gpu,1610,1,1,8508,128,24,0,24,0,1,1089000,
covariance_kernel1_gpu_mem,9007,1,1,8508,128,8712024,0,24,8712000,1,1089000,
covariance_kernel2_gpu_mem,14245,1,1,8508,128,17424040,0,24,17424016,1,1089000,
covariance_kernel1_cpu,281,0,1,1,168,0,0,0,0,1,1090000,
covariance_kernel2_cpu,142,0,1,1,168,0,0,0,0,1,1090000,
covariance_kernel1_gpu,1608,1,1,8516,128,24,0,24,0,1,1090000,
covariance_kernel2_gpu,1622,1,1,8516,128,24,0,24,0,1,1090000,
covariance_kernel1_gpu_mem,8963,1,1,8516,128,8720024,0,24,8720000,1,1090000,
covariance_kernel2_gpu_mem,14124,1,1,8516,128,17440040,0,24,17440016,1,1090000,
covariance_kernel1_cpu,269,0,1,1,168,0,0,0,0,1,1091000,
covariance_kernel2_cpu,139,0,1,1,168,0,0,0,0,1,1091000,
covariance_kernel1_gpu,1604,1,1,8524,128,24,0,24,0,1,1091000,
covariance_kernel2_gpu,1602,1,1,8524,128,24,0,24,0,1,1091000,
covariance_kernel1_gpu_mem,8942,1,1,8524,128,8728024,0,24,8728000,1,1091000,
covariance_kernel2_gpu_mem,14002,1,1,8524,128,17456040,0,24,17456016,1,1091000,
covariance_kernel1_cpu,270,0,1,1,168,0,0,0,0,1,1092000,
covariance_kernel2_cpu,140,0,1,1,168,0,0,0,0,1,1092000,
covariance_kernel1_gpu,1606,1,1,8532,128,24,0,24,0,1,1092000,
covariance_kernel2_gpu,1602,1,1,8532,128,24,0,24,0,1,1092000,
covariance_kernel1_gpu_mem,9000,1,1,8532,128,8736024,0,24,8736000,1,1092000,
covariance_kernel2_gpu_mem,14225,1,1,8532,128,17472040,0,24,17472016,1,1092000,
covariance_kernel1_cpu,268,0,1,1,168,0,0,0,0,1,1093000,
covariance_kernel2_cpu,142,0,1,1,168,0,0,0,0,1,1093000,
covariance_kernel1_gpu,1609,1,1,8540,128,24,0,24,0,1,1093000,
covariance_kernel2_gpu,1606,1,1,8540,128,24,0,24,0,1,1093000,
covariance_kernel1_gpu_mem,9160,1,1,8540,128,8744024,0,24,8744000,1,1093000,
covariance_kernel2_gpu_mem,14201,1,1,8540,128,17488040,0,24,17488016,1,1093000,
covariance_kernel1_cpu,292,0,1,1,168,0,0,0,0,1,1094000,
covariance_kernel2_cpu,148,0,1,1,168,0,0,0,0,1,1094000,
covariance_kernel1_gpu,1612,1,1,8547,128,24,0,24,0,1,1094000,
covariance_kernel2_gpu,1618,1,1,8547,128,24,0,24,0,1,1094000,
covariance_kernel1_gpu_mem,9043,1,1,8547,128,8752024,0,24,8752000,1,1094000,
covariance_kernel2_gpu_mem,14097,1,1,8547,128,17504040,0,24,17504016,1,1094000,
covariance_kernel1_cpu,269,0,1,1,168,0,0,0,0,1,1095000,
covariance_kernel2_cpu,142,0,1,1,168,0,0,0,0,1,1095000,
covariance_kernel1_gpu,1610,1,1,8555,128,24,0,24,0,1,1095000,
covariance_kernel2_gpu,1615,1,1,8555,128,24,0,24,0,1,1095000,
covariance_kernel1_gpu_mem,9006,1,1,8555,128,8760024,0,24,8760000,1,1095000,
covariance_kernel2_gpu_mem,14204,1,1,8555,128,17520040,0,24,17520016,1,1095000,
covariance_kernel1_cpu,267,0,1,1,168,0,0,0,0,1,1096000,
covariance_kernel2_cpu,141,0,1,1,168,0,0,0,0,1,1096000,
covariance_kernel1_gpu,1610,1,1,8563,128,24,0,24,0,1,1096000,
covariance_kernel2_gpu,1610,1,1,8563,128,24,0,24,0,1,1096000,
covariance_kernel1_gpu_mem,8993,1,1,8563,128,8768024,0,24,8768000,1,1096000,
covariance_kernel2_gpu_mem,14102,1,1,8563,128,17536040,0,24,17536016,1,1096000,
covariance_kernel1_cpu,273,0,1,1,168,0,0,0,0,1,1097000,
covariance_kernel2_cpu,138,0,1,1,168,0,0,0,0,1,1097000,
covariance_kernel1_gpu,1611,1,1,8571,128,24,0,24,0,1,1097000,
covariance_kernel2_gpu,1617,1,1,8571,128,24,0,24,0,1,1097000,
covariance_kernel1_gpu_mem,8973,1,1,8571,128,8776024,0,24,8776000,1,1097000,
covariance_kernel2_gpu_mem,14146,1,1,8571,128,17552040,0,24,17552016,1,1097000,
covariance_kernel1_cpu,261,0,1,1,168,0,0,0,0,1,1098000,
covariance_kernel2_cpu,138,0,1,1,168,0,0,0,0,1,1098000,
covariance_kernel1_gpu,1619,1,1,8579,128,24,0,24,0,1,1098000,
covariance_kernel2_gpu,1617,1,1,8579,128,24,0,24,0,1,1098000,
covariance_kernel1_gpu_mem,8963,1,1,8579,128,8784024,0,24,8784000,1,1098000,
covariance_kernel2_gpu_mem,14201,1,1,8579,128,17568040,0,24,17568016,1,1098000,
covariance_kernel1_cpu,265,0,1,1,168,0,0,0,0,1,1099000,
covariance_kernel2_cpu,139,0,1,1,168,0,0,0,0,1,1099000,
covariance_kernel1_gpu,1616,1,1,8586,128,24,0,24,0,1,1099000,
covariance_kernel2_gpu,1614,1,1,8586,128,24,0,24,0,1,1099000,
covariance_kernel1_gpu_mem,9022,1,1,8586,128,8792024,0,24,8792000,1,1099000,
covariance_kernel2_gpu_mem,14200,1,1,8586,128,17584040,0,24,17584016,1,1099000,
covariance_kernel1_cpu,290,0,1,1,168,0,0,0,0,1,1100000,
covariance_kernel2_cpu,137,0,1,1,168,0,0,0,0,1,1100000,
covariance_kernel1_gpu,1619,1,1,8594,128,24,0,24,0,1,1100000,
covariance_kernel2_gpu,1615,1,1,8594,128,24,0,24,0,1,1100000,
covariance_kernel1_gpu_mem,9042,1,1,8594,128,8800024,0,24,8800000,1,1100000,
covariance_kernel2_gpu_mem,14250,1,1,8594,128,17600040,0,24,17600016,1,1100000,
covariance_kernel1_cpu,278,0,1,1,168,0,0,0,0,1,1101000,
covariance_kernel2_cpu,144,0,1,1,168,0,0,0,0,1,1101000,
covariance_kernel1_gpu,1617,1,1,8602,128,24,0,24,0,1,1101000,
covariance_kernel2_gpu,1613,1,1,8602,128,24,0,24,0,1,1101000,
covariance_kernel1_gpu_mem,9063,1,1,8602,128,8808024,0,24,8808000,1,1101000,
covariance_kernel2_gpu_mem,14236,1,1,8602,128,17616040,0,24,17616016,1,1101000,
covariance_kernel1_cpu,276,0,1,1,168,0,0,0,0,1,1102000,
covariance_kernel2_cpu,140,0,1,1,168,0,0,0,0,1,1102000,
covariance_kernel1_gpu,1619,1,1,8610,128,24,0,24,0,1,1102000,
covariance_kernel2_gpu,1625,1,1,8610,128,24,0,24,0,1,1102000,
covariance_kernel1_gpu_mem,8981,1,1,8610,128,8816024,0,24,8816000,1,1102000,
covariance_kernel2_gpu_mem,14267,1,1,8610,128,17632040,0,24,17632016,1,1102000,
covariance_kernel1_cpu,272,0,1,1,168,0,0,0,0,1,1103000,
covariance_kernel2_cpu,142,0,1,1,168,0,0,0,0,1,1103000,
covariance_kernel1_gpu,1620,1,1,8618,128,24,0,24,0,1,1103000,
covariance_kernel2_gpu,1627,1,1,8618,128,24,0,24,0,1,1103000,
covariance_kernel1_gpu_mem,9106,1,1,8618,128,8824024,0,24,8824000,1,1103000,
covariance_kernel2_gpu_mem,14414,1,1,8618,128,17648040,0,24,17648016,1,1103000,
covariance_kernel1_cpu,269,0,1,1,168,0,0,0,0,1,1104000,
covariance_kernel2_cpu,140,0,1,1,168,0,0,0,0,1,1104000,
covariance_kernel1_gpu,1631,1,1,8625,128,24,0,24,0,1,1104000,
covariance_kernel2_gpu,1623,1,1,8625,128,24,0,24,0,1,1104000,
covariance_kernel1_gpu_mem,8984,1,1,8625,128,8832024,0,24,8832000,1,1104000,
covariance_kernel2_gpu_mem,14233,1,1,8625,128,17664040,0,24,17664016,1,1104000,
covariance_kernel1_cpu,264,0,1,1,168,0,0,0,0,1,1105000,
covariance_kernel2_cpu,141,0,1,1,168,0,0,0,0,1,1105000,
covariance_kernel1_gpu,1624,1,1,8633,128,24,0,24,0,1,1105000,
covariance_kernel2_gpu,1628,1,1,8633,128,24,0,24,0,1,1105000,
covariance_kernel1_gpu_mem,9002,1,1,8633,128,8840024,0,24,8840000,1,1105000,
covariance_kernel2_gpu_mem,14337,1,1,8633,128,17680040,0,24,17680016,1,1105000,
covariance_kernel1_cpu,272,0,1,1,168,0,0,0,0,1,1106000,
covariance_kernel2_cpu,143,0,1,1,168,0,0,0,0,1,1106000,
covariance_kernel1_gpu,1622,1,1,8641,128,24,0,24,0,1,1106000,
covariance_kernel2_gpu,1626,1,1,8641,128,24,0,24,0,1,1106000,
covariance_kernel1_gpu_mem,9128,1,1,8641,128,8848024,0,24,8848000,1,1106000,
covariance_kernel2_gpu_mem,14277,1,1,8641,128,17696040,0,24,17696016,1,1106000,
covariance_kernel1_cpu,277,0,1,1,168,0,0,0,0,1,1107000,
covariance_kernel2_cpu,144,0,1,1,168,0,0,0,0,1,1107000,
covariance_kernel1_gpu,1626,1,1,8649,128,24,0,24,0,1,1107000,
covariance_kernel2_gpu,1627,1,1,8649,128,24,0,24,0,1,1107000,
covariance_kernel1_gpu_mem,9238,1,1,8649,128,8856024,0,24,8856000,1,1107000,
covariance_kernel2_gpu_mem,14204,1,1,8649,128,17712040,0,24,17712016,1,1107000,
covariance_kernel1_cpu,273,0,1,1,168,0,0,0,0,1,1108000,
covariance_kernel2_cpu,142,0,1,1,168,0,0,0,0,1,1108000,
covariance_kernel1_gpu,1625,1,1,8657,128,24,0,24,0,1,1108000,
