kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
nn_kernel_gpu,663,1,1,82032,128,0,0,0,0,1,10500000
nn_kernel_gpu_mem,15003,1,1,82032,128,84000000,42000000,42000000,84000000,1,10500000
nn_kernel_cpu,24237,0,1,1,64,0,0,0,0,1,1050000
nn_kernel_gpu,118,1,1,8204,128,0,0,0,0,1,1050000
nn_kernel_gpu_mem,2197,1,1,8204,128,8400000,4200000,4200000,8400000,1,1050000
nn_kernel_cpu,23860,0,1,1,64,0,0,0,0,1,10510000
nn_kernel_gpu,659,1,1,82110,128,0,0,0,0,1,10510000
nn_kernel_gpu_mem,12148,1,1,82110,128,84080000,42040000,42040000,84080000,1,10510000
nn_kernel_cpu,30536,0,1,1,64,0,0,0,0,1,10520000
nn_kernel_gpu,699,1,1,82188,128,0,0,0,0,1,10520000
nn_kernel_gpu_mem,15108,1,1,82188,128,84160000,42080000,42080000,84160000,1,10520000
nn_kernel_cpu,11958,0,1,1,64,0,0,0,0,1,10530000
nn_kernel_gpu,661,1,1,82266,128,0,0,0,0,1,10530000
nn_kernel_gpu_mem,17278,1,1,82266,128,84240000,42120000,42120000,84240000,1,10530000
nn_kernel_cpu,28416,0,1,1,64,0,0,0,0,1,10540000
nn_kernel_gpu,665,1,1,82344,128,0,0,0,0,1,10540000
nn_kernel_gpu_mem,14830,1,1,82344,128,84320000,42160000,42160000,84320000,1,10540000
nn_kernel_cpu,25287,0,1,1,64,0,0,0,0,1,10550000
nn_kernel_gpu,658,1,1,82422,128,0,0,0,0,1,10550000
nn_kernel_gpu_mem,14883,1,1,82422,128,84400000,42200000,42200000,84400000,1,10550000
nn_kernel_cpu,27031,0,1,1,64,0,0,0,0,1,10560000
nn_kernel_gpu,655,1,1,82500,128,0,0,0,0,1,10560000
nn_kernel_gpu_mem,15329,1,1,82500,128,84480000,42240000,42240000,84480000,1,10560000
nn_kernel_cpu,23062,0,1,1,64,0,0,0,0,1,10570000
nn_kernel_gpu,661,1,1,82579,128,0,0,0,0,1,10570000
nn_kernel_gpu_mem,16092,1,1,82579,128,84560000,42280000,42280000,84560000,1,10570000
nn_kernel_cpu,12859,0,1,1,64,0,0,0,0,1,10580000
nn_kernel_gpu,658,1,1,82657,128,0,0,0,0,1,10580000
nn_kernel_gpu_mem,15961,1,1,82657,128,84640000,42320000,42320000,84640000,1,10580000
nn_kernel_cpu,16286,0,1,1,64,0,0,0,0,1,10590000
nn_kernel_gpu,658,1,1,82735,128,0,0,0,0,1,10590000
nn_kernel_gpu_mem,14564,1,1,82735,128,84720000,42360000,42360000,84720000,1,10590000
nn_kernel_cpu,27552,0,1,1,64,0,0,0,0,1,10600000
nn_kernel_gpu,654,1,1,82813,128,0,0,0,0,1,10600000
nn_kernel_gpu_mem,17406,1,1,82813,128,84800000,42400000,42400000,84800000,1,10600000
nn_kernel_cpu,15192,0,1,1,64,0,0,0,0,1,1060000
nn_kernel_gpu,111,1,1,8282,128,0,0,0,0,1,1060000
nn_kernel_gpu_mem,2035,1,1,8282,128,8480000,4240000,4240000,8480000,1,1060000
nn_kernel_cpu,23040,0,1,1,64,0,0,0,0,1,10610000
nn_kernel_gpu,667,1,1,82891,128,0,0,0,0,1,10610000
nn_kernel_gpu_mem,15077,1,1,82891,128,84880000,42440000,42440000,84880000,1,10610000
nn_kernel_cpu,29273,0,1,1,64,0,0,0,0,1,10620000
nn_kernel_gpu,665,1,1,82969,128,0,0,0,0,1,10620000
nn_kernel_gpu_mem,15599,1,1,82969,128,84960000,42480000,42480000,84960000,1,10620000
nn_kernel_cpu,14622,0,1,1,64,0,0,0,0,1,10630000
nn_kernel_gpu,660,1,1,83047,128,0,0,0,0,1,10630000
nn_kernel_gpu_mem,11847,1,1,83047,128,85040000,42520000,42520000,85040000,1,10630000
nn_kernel_cpu,7663,0,1,1,64,0,0,0,0,1,10640000
nn_kernel_gpu,659,1,1,83125,128,0,0,0,0,1,10640000
nn_kernel_gpu_mem,17172,1,1,83125,128,85120000,42560000,42560000,85120000,1,10640000
nn_kernel_cpu,26404,0,1,1,64,0,0,0,0,1,10650000
nn_kernel_gpu,657,1,1,83204,128,0,0,0,0,1,10650000
nn_kernel_gpu_mem,15275,1,1,83204,128,85200000,42600000,42600000,85200000,1,10650000
nn_kernel_cpu,9243,0,1,1,64,0,0,0,0,1,10660000
nn_kernel_gpu,658,1,1,83282,128,0,0,0,0,1,10660000
nn_kernel_gpu_mem,15761,1,1,83282,128,85280000,42640000,42640000,85280000,1,10660000
nn_kernel_cpu,26742,0,1,1,64,0,0,0,0,1,10670000
nn_kernel_gpu,660,1,1,83360,128,0,0,0,0,1,10670000
nn_kernel_gpu_mem,15948,1,1,83360,128,85360000,42680000,42680000,85360000,1,10670000
nn_kernel_cpu,19274,0,1,1,64,0,0,0,0,1,10680000
nn_kernel_gpu,667,1,1,83438,128,0,0,0,0,1,10680000
nn_kernel_gpu_mem,14546,1,1,83438,128,85440000,42720000,42720000,85440000,1,10680000
nn_kernel_cpu,12078,0,1,1,64,0,0,0,0,1,10690000
nn_kernel_gpu,677,1,1,83516,128,0,0,0,0,1,10690000
nn_kernel_gpu_mem,16405,1,1,83516,128,85520000,42760000,42760000,85520000,1,10690000
nn_kernel_cpu,29775,0,1,1,64,0,0,0,0,1,10700000
nn_kernel_gpu,671,1,1,83594,128,0,0,0,0,1,10700000
nn_kernel_gpu_mem,15493,1,1,83594,128,85600000,42800000,42800000,85600000,1,10700000
nn_kernel_cpu,13384,0,1,1,64,0,0,0,0,1,1070000
nn_kernel_gpu,111,1,1,8360,128,0,0,0,0,1,1070000
nn_kernel_gpu_mem,2140,1,1,8360,128,8560000,4280000,4280000,8560000,1,1070000
nn_kernel_cpu,23782,0,1,1,64,0,0,0,0,1,10710000
nn_kernel_gpu,674,1,1,83672,128,0,0,0,0,1,10710000
nn_kernel_gpu_mem,15719,1,1,83672,128,85680000,42840000,42840000,85680000,1,10710000
nn_kernel_cpu,23885,0,1,1,64,0,0,0,0,1,10720000
nn_kernel_gpu,676,1,1,83750,128,0,0,0,0,1,10720000
nn_kernel_gpu_mem,16065,1,1,83750,128,85760000,42880000,42880000,85760000,1,10720000
nn_kernel_cpu,19143,0,1,1,64,0,0,0,0,1,10730000
nn_kernel_gpu,704,1,1,83829,128,0,0,0,0,1,10730000
nn_kernel_gpu_mem,13205,1,1,83829,128,85840000,42920000,42920000,85840000,1,10730000
nn_kernel_cpu,23488,0,1,1,64,0,0,0,0,1,10740000
nn_kernel_gpu,711,1,1,83907,128,0,0,0,0,1,10740000
nn_kernel_gpu_mem,15818,1,1,83907,128,85920000,42960000,42960000,85920000,1,10740000
nn_kernel_cpu,9361,0,1,1,64,0,0,0,0,1,10750000
nn_kernel_gpu,684,1,1,83985,128,0,0,0,0,1,10750000
nn_kernel_gpu_mem,15238,1,1,83985,128,86000000,43000000,43000000,86000000,1,10750000
nn_kernel_cpu,11886,0,1,1,64,0,0,0,0,1,10760000
nn_kernel_gpu,665,1,1,84063,128,0,0,0,0,1,10760000
nn_kernel_gpu_mem,15426,1,1,84063,128,86080000,43040000,43040000,86080000,1,10760000
nn_kernel_cpu,24928,0,1,1,64,0,0,0,0,1,10770000
nn_kernel_gpu,684,1,1,84141,128,0,0,0,0,1,10770000
nn_kernel_gpu_mem,15565,1,1,84141,128,86160000,43080000,43080000,86160000,1,10770000
nn_kernel_cpu,9044,0,1,1,64,0,0,0,0,1,10780000
nn_kernel_gpu,687,1,1,84219,128,0,0,0,0,1,10780000
nn_kernel_gpu_mem,16338,1,1,84219,128,86240000,43120000,43120000,86240000,1,10780000
nn_kernel_cpu,20584,0,1,1,64,0,0,0,0,1,10790000
nn_kernel_gpu,671,1,1,84297,128,0,0,0,0,1,10790000
nn_kernel_gpu_mem,15172,1,1,84297,128,86320000,43160000,43160000,86320000,1,10790000
nn_kernel_cpu,14832,0,1,1,64,0,0,0,0,1,10800000
nn_kernel_gpu,663,1,1,84375,128,0,0,0,0,1,10800000
nn_kernel_gpu_mem,24073,1,1,84375,128,86400000,43200000,43200000,86400000,1,10800000
nn_kernel_cpu,17245,0,1,1,64,0,0,0,0,1,1080000
nn_kernel_gpu,128,1,1,8438,128,0,0,0,0,1,1080000
nn_kernel_gpu_mem,2517,1,1,8438,128,8640000,4320000,4320000,8640000,1,1080000
nn_kernel_cpu,8851,0,1,1,64,0,0,0,0,1,10810000
nn_kernel_gpu,666,1,1,84454,128,0,0,0,0,1,10810000
nn_kernel_gpu_mem,16132,1,1,84454,128,86480000,43240000,43240000,86480000,1,10810000
nn_kernel_cpu,14753,0,1,1,64,0,0,0,0,1,10820000
nn_kernel_gpu,688,1,1,84532,128,0,0,0,0,1,10820000
nn_kernel_gpu_mem,15480,1,1,84532,128,86560000,43280000,43280000,86560000,1,10820000
nn_kernel_cpu,10714,0,1,1,64,0,0,0,0,1,10830000
nn_kernel_gpu,682,1,1,84610,128,0,0,0,0,1,10830000
nn_kernel_gpu_mem,11969,1,1,84610,128,86640000,43320000,43320000,86640000,1,10830000
nn_kernel_cpu,20778,0,1,1,64,0,0,0,0,1,10840000
nn_kernel_gpu,687,1,1,84688,128,0,0,0,0,1,10840000
nn_kernel_gpu_mem,14970,1,1,84688,128,86720000,43360000,43360000,86720000,1,10840000
nn_kernel_cpu,15568,0,1,1,64,0,0,0,0,1,10850000
nn_kernel_gpu,671,1,1,84766,128,0,0,0,0,1,10850000
nn_kernel_gpu_mem,18279,1,1,84766,128,86800000,43400000,43400000,86800000,1,10850000
nn_kernel_cpu,5365,0,1,1,64,0,0,0,0,1,10860000
nn_kernel_gpu,685,1,1,84844,128,0,0,0,0,1,10860000
nn_kernel_gpu_mem,12514,1,1,84844,128,86880000,43440000,43440000,86880000,1,10860000
nn_kernel_cpu,7493,0,1,1,64,0,0,0,0,1,10870000
nn_kernel_gpu,686,1,1,84922,128,0,0,0,0,1,10870000
nn_kernel_gpu_mem,15914,1,1,84922,128,86960000,43480000,43480000,86960000,1,10870000
nn_kernel_cpu,17822,0,1,1,64,0,0,0,0,1,10880000
nn_kernel_gpu,679,1,1,85000,128,0,0,0,0,1,10880000
nn_kernel_gpu_mem,12238,1,1,85000,128,87040000,43520000,43520000,87040000,1,10880000
nn_kernel_cpu,9939,0,1,1,64,0,0,0,0,1,10890000
nn_kernel_gpu,675,1,1,85079,128,0,0,0,0,1,10890000
nn_kernel_gpu_mem,17112,1,1,85079,128,87120000,43560000,43560000,87120000,1,10890000
nn_kernel_cpu,25151,0,1,1,64,0,0,0,0,1,10900000
nn_kernel_gpu,677,1,1,85157,128,0,0,0,0,1,10900000
nn_kernel_gpu_mem,15789,1,1,85157,128,87200000,43600000,43600000,87200000,1,10900000
nn_kernel_cpu,3193,0,1,1,64,0,0,0,0,1,1090000
nn_kernel_gpu,111,1,1,8516,128,0,0,0,0,1,1090000
nn_kernel_gpu_mem,2212,1,1,8516,128,8720000,4360000,4360000,8720000,1,1090000
nn_kernel_cpu,22880,0,1,1,64,0,0,0,0,1,10910000
nn_kernel_gpu,682,1,1,85235,128,0,0,0,0,1,10910000
nn_kernel_gpu_mem,23514,1,1,85235,128,87280000,43640000,43640000,87280000,1,10910000
nn_kernel_cpu,23857,0,1,1,64,0,0,0,0,1,10920000
nn_kernel_gpu,673,1,1,85313,128,0,0,0,0,1,10920000
nn_kernel_gpu_mem,16518,1,1,85313,128,87360000,43680000,43680000,87360000,1,10920000
nn_kernel_cpu,8566,0,1,1,64,0,0,0,0,1,10930000
nn_kernel_gpu,697,1,1,85391,128,0,0,0,0,1,10930000
nn_kernel_gpu_mem,15150,1,1,85391,128,87440000,43720000,43720000,87440000,1,10930000
nn_kernel_cpu,14759,0,1,1,64,0,0,0,0,1,10940000
nn_kernel_gpu,682,1,1,85469,128,0,0,0,0,1,10940000
nn_kernel_gpu_mem,19767,1,1,85469,128,87520000,43760000,43760000,87520000,1,10940000
nn_kernel_cpu,35987,0,1,1,64,0,0,0,0,1,10950000
nn_kernel_gpu,689,1,1,85547,128,0,0,0,0,1,10950000
nn_kernel_gpu_mem,16057,1,1,85547,128,87600000,43800000,43800000,87600000,1,10950000
nn_kernel_cpu,24349,0,1,1,64,0,0,0,0,1,10960000
nn_kernel_gpu,692,1,1,85625,128,0,0,0,0,1,10960000
nn_kernel_gpu_mem,16494,1,1,85625,128,87680000,43840000,43840000,87680000,1,10960000
nn_kernel_cpu,7955,0,1,1,64,0,0,0,0,1,10970000
nn_kernel_gpu,691,1,1,85704,128,0,0,0,0,1,10970000
nn_kernel_gpu_mem,15943,1,1,85704,128,87760000,43880000,43880000,87760000,1,10970000
nn_kernel_cpu,20182,0,1,1,64,0,0,0,0,1,10980000
nn_kernel_gpu,698,1,1,85782,128,0,0,0,0,1,10980000
nn_kernel_gpu_mem,17790,1,1,85782,128,87840000,43920000,43920000,87840000,1,10980000
nn_kernel_cpu,11066,0,1,1,64,0,0,0,0,1,10990000
nn_kernel_gpu,689,1,1,85860,128,0,0,0,0,1,10990000
nn_kernel_gpu_mem,16244,1,1,85860,128,87920000,43960000,43960000,87920000,1,10990000
nn_kernel_cpu,25113,0,1,1,64,0,0,0,0,1,11000000
nn_kernel_gpu,689,1,1,85938,128,0,0,0,0,1,11000000
nn_kernel_gpu_mem,16517,1,1,85938,128,88000000,44000000,44000000,88000000,1,11000000
nn_kernel_cpu,15849,0,1,1,64,0,0,0,0,1,1100000
nn_kernel_gpu,115,1,1,8594,128,0,0,0,0,1,1100000
nn_kernel_gpu_mem,5169,1,1,8594,128,8800000,4400000,4400000,8800000,1,1100000
nn_kernel_cpu,8054,0,1,1,64,0,0,0,0,1,110000
nn_kernel_gpu,36,1,1,860,128,0,0,0,0,1,110000
nn_kernel_gpu_mem,222,1,1,860,128,880000,440000,440000,880000,1,110000
