kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,,,
nn_kernel_gpu_mem,22323,1,1,85157,128,87200000,43600000,43600000,87200000,1,10900000,,,
nn_kernel_cpu,75853,0,1,1,128,0,0,0,0,1,10900000,,,
nn_kernel_gpu,296,1,1,85157,128,0,0,0,0,1,10900000,,,
nn_kernel_gpu_mem,22323,1,1,85157,128,87200000,43600000,43600000,87200000,1,10900000,,,
nn_kernel_cpu,68517,0,1,1,128,0,0,0,0,1,10910000,,,
nn_kernel_gpu,324,1,1,85235,128,0,0,0,0,1,10910000,,,
nn_kernel_gpu_mem,21960,1,1,85235,128,87280000,43640000,43640000,87280000,1,10910000,,,
nn_kernel_cpu,68517,0,1,1,128,0,0,0,0,1,10910000,,,
nn_kernel_gpu,324,1,1,85235,128,0,0,0,0,1,10910000,,,
nn_kernel_gpu_mem,21960,1,1,85235,128,87280000,43640000,43640000,87280000,1,10910000,,,
nn_kernel_cpu,67830,0,1,1,128,0,0,0,0,1,10920000,,,
nn_kernel_gpu,308,1,1,85313,128,0,0,0,0,1,10920000,,,
nn_kernel_gpu_mem,21689,1,1,85313,128,87360000,43680000,43680000,87360000,1,10920000,,,
nn_kernel_cpu,67579,0,1,1,128,0,0,0,0,1,10930000,,,
nn_kernel_gpu,284,1,1,85391,128,0,0,0,0,1,10930000,,,
nn_kernel_gpu_mem,22013,1,1,85391,128,87440000,43720000,43720000,87440000,1,10930000,,,
nn_kernel_cpu,68212,0,1,1,128,0,0,0,0,1,10940000,,,
nn_kernel_gpu,296,1,1,85469,128,0,0,0,0,1,10940000,,,
nn_kernel_gpu_mem,22346,1,1,85469,128,87520000,43760000,43760000,87520000,1,10940000,,,
nn_kernel_cpu,68212,0,1,1,128,0,0,0,0,1,10940000,,,
nn_kernel_gpu,296,1,1,85469,128,0,0,0,0,1,10940000,,,
nn_kernel_gpu_mem,22346,1,1,85469,128,87520000,43760000,43760000,87520000,1,10940000,,,
nn_kernel_cpu,68321,0,1,1,128,0,0,0,0,1,10950000,,,
nn_kernel_gpu,328,1,1,85547,128,0,0,0,0,1,10950000,,,
nn_kernel_gpu_mem,22125,1,1,85547,128,87600000,43800000,43800000,87600000,1,10950000,,,
nn_kernel_cpu,68321,0,1,1,128,0,0,0,0,1,10950000,,,
nn_kernel_gpu,328,1,1,85547,128,0,0,0,0,1,10950000,,,
nn_kernel_gpu_mem,22125,1,1,85547,128,87600000,43800000,43800000,87600000,1,10950000,,,
nn_kernel_cpu,68147,0,1,1,128,0,0,0,0,1,10960000,,,
nn_kernel_gpu,303,1,1,85625,128,0,0,0,0,1,10960000,,,
nn_kernel_gpu_mem,21834,1,1,85625,128,87680000,43840000,43840000,87680000,1,10960000,,,
nn_kernel_cpu,75584,0,1,1,128,0,0,0,0,1,10970000,,,
nn_kernel_gpu,280,1,1,85704,128,0,0,0,0,1,10970000,,,
nn_kernel_gpu_mem,22511,1,1,85704,128,87760000,43880000,43880000,87760000,1,10970000,,,
nn_kernel_cpu,66963,0,1,1,128,0,0,0,0,1,1100000,,,
nn_kernel_gpu,127,1,1,8594,128,0,0,0,0,1,1100000,,,
nn_kernel_gpu_mem,3359,1,1,8594,128,8800000,4400000,4400000,8800000,1,1100000,,,
nn_kernel_cpu,67902,0,1,1,128,0,0,0,0,1,10980000,,,
nn_kernel_gpu,302,1,1,85782,128,0,0,0,0,1,10980000,,,
nn_kernel_gpu_mem,22079,1,1,85782,128,87840000,43920000,43920000,87840000,1,10980000,,,
nn_kernel_cpu,67647,0,1,1,128,0,0,0,0,1,110000,,,
nn_kernel_gpu,60,1,1,860,128,0,0,0,0,1,110000,,,
nn_kernel_gpu_mem,844,1,1,860,128,880000,440000,440000,880000,1,110000,,,
nn_kernel_cpu,67902,0,1,1,128,0,0,0,0,1,10980000,,,
nn_kernel_gpu,302,1,1,85782,128,0,0,0,0,1,10980000,,,
nn_kernel_gpu_mem,22079,1,1,85782,128,87840000,43920000,43920000,87840000,1,10980000,,,
nn_kernel_cpu,68202,0,1,1,128,0,0,0,0,1,10990000,,,
nn_kernel_gpu,318,1,1,85860,128,0,0,0,0,1,10990000,,,
nn_kernel_gpu_mem,22676,1,1,85860,128,87920000,43960000,43960000,87920000,1,10990000,,,
nn_kernel_cpu,68202,0,1,1,128,0,0,0,0,1,10990000,,,
nn_kernel_gpu,318,1,1,85860,128,0,0,0,0,1,10990000,,,
nn_kernel_gpu_mem,22676,1,1,85860,128,87920000,43960000,43960000,87920000,1,10990000,,,
nn_kernel_cpu,43786,0,1,1,128,0,0,0,0,1,11000000,,,
nn_kernel_gpu,294,1,1,85938,128,0,0,0,0,1,11000000,,,
nn_kernel_gpu_mem,21732,1,1,85938,128,88000000,44000000,44000000,88000000,1,11000000,,,
nn_kernel_cpu,67811,0,1,1,128,0,0,0,0,1,11010000,,,
nn_kernel_gpu,297,1,1,86016,128,0,0,0,0,1,11010000,,,
nn_kernel_gpu_mem,22610,1,1,86016,128,88080000,44040000,44040000,88080000,1,11010000,,,
nn_kernel_cpu,67811,0,1,1,128,0,0,0,0,1,11010000,,,
nn_kernel_gpu,297,1,1,86016,128,0,0,0,0,1,11010000,,,
nn_kernel_gpu_mem,22610,1,1,86016,128,88080000,44040000,44040000,88080000,1,11010000,,,
nn_kernel_cpu,67811,0,1,1,128,0,0,0,0,1,11010000,,,
nn_kernel_gpu,297,1,1,86016,128,0,0,0,0,1,11010000,,,
nn_kernel_gpu_mem,22610,1,1,86016,128,88080000,44040000,44040000,88080000,1,11010000,,,
nn_kernel_cpu,67915,0,1,1,128,0,0,0,0,1,11020000,,,
nn_kernel_gpu,317,1,1,86094,128,0,0,0,0,1,11020000,,,
nn_kernel_gpu_mem,22898,1,1,86094,128,88160000,44080000,44080000,88160000,1,11020000,,,
nn_kernel_cpu,67915,0,1,1,128,0,0,0,0,1,11020000,,,
nn_kernel_gpu,317,1,1,86094,128,0,0,0,0,1,11020000,,,
nn_kernel_gpu_mem,22898,1,1,86094,128,88160000,44080000,44080000,88160000,1,11020000,,,
nn_kernel_cpu,67797,0,1,1,128,0,0,0,0,1,11030000,,,
nn_kernel_gpu,295,1,1,86172,128,0,0,0,0,1,11030000,,,
nn_kernel_gpu_mem,22064,1,1,86172,128,88240000,44120000,44120000,88240000,1,11030000,,,
nn_kernel_cpu,68069,0,1,1,128,0,0,0,0,1,11040000,,,
nn_kernel_gpu,282,1,1,86250,128,0,0,0,0,1,11040000,,,
nn_kernel_gpu_mem,22795,1,1,86250,128,88320000,44160000,44160000,88320000,1,11040000,,,
nn_kernel_cpu,68069,0,1,1,128,0,0,0,0,1,11040000,,,
nn_kernel_gpu,282,1,1,86250,128,0,0,0,0,1,11040000,,,
nn_kernel_gpu_mem,22795,1,1,86250,128,88320000,44160000,44160000,88320000,1,11040000,,,
nn_kernel_cpu,67996,0,1,1,128,0,0,0,0,1,11040000,,,
nn_kernel_gpu,317,1,1,86250,128,0,0,0,0,1,11040000,,,
nn_kernel_gpu_mem,20874,1,1,86250,128,88320000,44160000,44160000,88320000,1,11040000,,,
nn_kernel_cpu,67403,0,1,1,128,0,0,0,0,1,11050000,,,
nn_kernel_gpu,318,1,1,86329,128,0,0,0,0,1,11050000,,,
nn_kernel_gpu_mem,22943,1,1,86329,128,88400000,44200000,44200000,88400000,1,11050000,,,
nn_kernel_cpu,67403,0,1,1,128,0,0,0,0,1,11050000,,,
nn_kernel_gpu,318,1,1,86329,128,0,0,0,0,1,11050000,,,
nn_kernel_gpu_mem,22943,1,1,86329,128,88400000,44200000,44200000,88400000,1,11050000,,,
nn_kernel_cpu,67842,0,1,1,128,0,0,0,0,1,11060000,,,
nn_kernel_gpu,298,1,1,86407,128,0,0,0,0,1,11060000,,,
nn_kernel_gpu_mem,21213,1,1,86407,128,88480000,44240000,44240000,88480000,1,11060000,,,
nn_kernel_cpu,67345,0,1,1,128,0,0,0,0,1,1110000,,,
nn_kernel_gpu,142,1,1,8672,128,0,0,0,0,1,1110000,,,
nn_kernel_gpu_mem,3209,1,1,8672,128,8880000,4440000,4440000,8880000,1,1110000,,,
nn_kernel_cpu,67942,0,1,1,128,0,0,0,0,1,11070000,,,
nn_kernel_gpu,284,1,1,86485,128,0,0,0,0,1,11070000,,,
nn_kernel_gpu_mem,22981,1,1,86485,128,88560000,44280000,44280000,88560000,1,11070000,,,
nn_kernel_cpu,67942,0,1,1,128,0,0,0,0,1,11070000,,,
nn_kernel_gpu,284,1,1,86485,128,0,0,0,0,1,11070000,,,
nn_kernel_gpu_mem,22981,1,1,86485,128,88560000,44280000,44280000,88560000,1,11070000,,,
nn_kernel_cpu,68095,0,1,1,128,0,0,0,0,1,11080000,,,
nn_kernel_gpu,315,1,1,86563,128,0,0,0,0,1,11080000,,,
nn_kernel_gpu_mem,21438,1,1,86563,128,88640000,44320000,44320000,88640000,1,11080000,,,
nn_kernel_cpu,46153,0,1,1,128,0,0,0,0,1,11090000,,,
nn_kernel_gpu,314,1,1,86641,128,0,0,0,0,1,11090000,,,
nn_kernel_gpu_mem,21980,1,1,86641,128,88720000,44360000,44360000,88720000,1,11090000,,,
nn_kernel_cpu,46153,0,1,1,128,0,0,0,0,1,11090000,,,
nn_kernel_gpu,314,1,1,86641,128,0,0,0,0,1,11090000,,,
nn_kernel_gpu_mem,21980,1,1,86641,128,88720000,44360000,44360000,88720000,1,11090000,,,
nn_kernel_cpu,67720,0,1,1,128,0,0,0,0,1,11100000,,,
nn_kernel_gpu,302,1,1,86719,128,0,0,0,0,1,11100000,,,
nn_kernel_gpu_mem,21283,1,1,86719,128,88800000,44400000,44400000,88800000,1,11100000,,,
nn_kernel_cpu,67720,0,1,1,128,0,0,0,0,1,11100000,,,
nn_kernel_gpu,302,1,1,86719,128,0,0,0,0,1,11100000,,,
nn_kernel_gpu_mem,21283,1,1,86719,128,88800000,44400000,44400000,88800000,1,11100000,,,
nn_kernel_cpu,67720,0,1,1,128,0,0,0,0,1,11100000,,,
nn_kernel_gpu,302,1,1,86719,128,0,0,0,0,1,11100000,,,
nn_kernel_gpu_mem,21283,1,1,86719,128,88800000,44400000,44400000,88800000,1,11100000,,,
nn_kernel_cpu,67928,0,1,1,128,0,0,0,0,1,11110000,,,
nn_kernel_gpu,300,1,1,86797,128,0,0,0,0,1,11110000,,,
nn_kernel_gpu_mem,21264,1,1,86797,128,88880000,44440000,44440000,88880000,1,11110000,,,
nn_kernel_cpu,68470,0,1,1,128,0,0,0,0,1,11100000,,,
nn_kernel_gpu,283,1,1,86719,128,0,0,0,0,1,11100000,,,
nn_kernel_gpu_mem,20263,1,1,86719,128,88800000,44400000,44400000,88800000,1,11100000,,,
nn_kernel_cpu,67975,0,1,1,128,0,0,0,0,1,11120000,,,
nn_kernel_gpu,285,1,1,86875,128,0,0,0,0,1,11120000,,,
nn_kernel_gpu_mem,22048,1,1,86875,128,88960000,44480000,44480000,88960000,1,11120000,,,
nn_kernel_cpu,67975,0,1,1,128,0,0,0,0,1,11120000,,,
nn_kernel_gpu,285,1,1,86875,128,0,0,0,0,1,11120000,,,
nn_kernel_gpu_mem,22048,1,1,86875,128,88960000,44480000,44480000,88960000,1,11120000,,,
nn_kernel_cpu,68232,0,1,1,128,0,0,0,0,1,11130000,,,
nn_kernel_gpu,319,1,1,86954,128,0,0,0,0,1,11130000,,,
nn_kernel_gpu_mem,21257,1,1,86954,128,89040000,44520000,44520000,89040000,1,11130000,,,
nn_kernel_cpu,67936,0,1,1,128,0,0,0,0,1,11140000,,,
nn_kernel_gpu,324,1,1,87032,128,0,0,0,0,1,11140000,,,
nn_kernel_gpu_mem,22136,1,1,87032,128,89120000,44560000,44560000,89120000,1,11140000,,,
nn_kernel_cpu,67936,0,1,1,128,0,0,0,0,1,11140000,,,
nn_kernel_gpu,324,1,1,87032,128,0,0,0,0,1,11140000,,,
nn_kernel_gpu_mem,22136,1,1,87032,128,89120000,44560000,44560000,89120000,1,11140000,,,
nn_kernel_cpu,68108,0,1,1,128,0,0,0,0,1,11150000,,,
nn_kernel_gpu,307,1,1,87110,128,0,0,0,0,1,11150000,,,
nn_kernel_gpu_mem,21468,1,1,87110,128,89200000,44600000,44600000,89200000,1,11150000,,,
nn_kernel_cpu,68108,0,1,1,128,0,0,0,0,1,11150000,,,
nn_kernel_gpu,307,1,1,87110,128,0,0,0,0,1,11150000,,,
nn_kernel_gpu_mem,21468,1,1,87110,128,89200000,44600000,44600000,89200000,1,11150000,,,
nn_kernel_cpu,66656,0,1,1,128,0,0,0,0,1,1120000,,,
nn_kernel_gpu,141,1,1,8750,128,0,0,0,0,1,1120000,,,
nn_kernel_gpu_mem,4111,1,1,8750,128,8960000,4480000,4480000,8960000,1,1120000,,,
nn_kernel_cpu,66656,0,1,1,128,0,0,0,0,1,1120000,,,
nn_kernel_gpu,141,1,1,8750,128,0,0,0,0,1,1120000,,,
nn_kernel_gpu_mem,4111,1,1,8750,128,8960000,4480000,4480000,8960000,1,1120000,,,
nn_kernel_cpu,68359,0,1,1,128,0,0,0,0,1,11160000,,,
nn_kernel_gpu,300,1,1,87188,128,0,0,0,0,1,11160000,,,
nn_kernel_gpu_mem,21416,1,1,87188,128,89280000,44640000,44640000,89280000,1,11160000,,,
nn_kernel_cpu,68117,0,1,1,128,0,0,0,0,1,11170000,,,
nn_kernel_gpu,284,1,1,87266,128,0,0,0,0,1,11170000,,,
nn_kernel_gpu_mem,21361,1,1,87266,128,89360000,44680000,44680000,89360000,1,11170000,,,
nn_kernel_cpu,67654,0,1,1,128,0,0,0,0,1,11150000,,,
nn_kernel_gpu,293,1,1,87110,128,0,0,0,0,1,11150000,,,
nn_kernel_gpu_mem,21092,1,1,87110,128,89200000,44600000,44600000,89200000,1,11150000,,,
nn_kernel_cpu,69316,0,1,1,128,0,0,0,0,1,11180000,,,
nn_kernel_gpu,299,1,1,87344,128,0,0,0,0,1,11180000,,,
nn_kernel_gpu_mem,22094,1,1,87344,128,89440000,44720000,44720000,89440000,1,11180000,,,
nn_kernel_cpu,69316,0,1,1,128,0,0,0,0,1,11180000,,,
nn_kernel_gpu,299,1,1,87344,128,0,0,0,0,1,11180000,,,
nn_kernel_gpu_mem,22094,1,1,87344,128,89440000,44720000,44720000,89440000,1,11180000,,,
nn_kernel_cpu,67839,0,1,1,128,0,0,0,0,1,11190000,,,
nn_kernel_gpu,317,1,1,87422,128,0,0,0,0,1,11190000,,,
nn_kernel_gpu_mem,21663,1,1,87422,128,89520000,44760000,44760000,89520000,1,11190000,,,
nn_kernel_cpu,67701,0,1,1,128,0,0,0,0,1,11200000,,,
nn_kernel_gpu,320,1,1,87500,128,0,0,0,0,1,11200000,,,
nn_kernel_gpu_mem,21874,1,1,87500,128,89600000,44800000,44800000,89600000,1,11200000,,,
nn_kernel_cpu,67701,0,1,1,128,0,0,0,0,1,11200000,,,
nn_kernel_gpu,320,1,1,87500,128,0,0,0,0,1,11200000,,,
nn_kernel_gpu_mem,21874,1,1,87500,128,89600000,44800000,44800000,89600000,1,11200000,,,
nn_kernel_cpu,68331,0,1,1,128,0,0,0,0,1,11210000,,,
nn_kernel_gpu,306,1,1,87579,128,0,0,0,0,1,11210000,,,
nn_kernel_gpu_mem,21940,1,1,87579,128,89680000,44840000,44840000,89680000,1,11210000,,,
nn_kernel_cpu,68331,0,1,1,128,0,0,0,0,1,11210000,,,
nn_kernel_gpu,306,1,1,87579,128,0,0,0,0,1,11210000,,,
nn_kernel_gpu_mem,21940,1,1,87579,128,89680000,44840000,44840000,89680000,1,11210000,,,
nn_kernel_cpu,67577,0,1,1,128,0,0,0,0,1,11220000,,,
nn_kernel_gpu,299,1,1,87657,128,0,0,0,0,1,11220000,,,
nn_kernel_gpu_mem,21497,1,1,87657,128,89760000,44880000,44880000,89760000,1,11220000,,,
nn_kernel_cpu,68261,0,1,1,128,0,0,0,0,1,11230000,,,
nn_kernel_gpu,312,1,1,87735,128,0,0,0,0,1,11230000,,,
nn_kernel_gpu_mem,21769,1,1,87735,128,89840000,44920000,44920000,89840000,1,11230000,,,
nn_kernel_cpu,68261,0,1,1,128,0,0,0,0,1,11230000,,,
nn_kernel_gpu,312,1,1,87735,128,0,0,0,0,1,11230000,,,
nn_kernel_gpu_mem,21769,1,1,87735,128,89840000,44920000,44920000,89840000,1,11230000,,,
nn_kernel_cpu,67707,0,1,1,128,0,0,0,0,1,11240000,,,
nn_kernel_gpu,300,1,1,87813,128,0,0,0,0,1,11240000,,,
nn_kernel_gpu_mem,21709,1,1,87813,128,89920000,44960000,44960000,89920000,1,11240000,,,
nn_kernel_cpu,67707,0,1,1,128,0,0,0,0,1,11240000,,,
nn_kernel_gpu,300,1,1,87813,128,0,0,0,0,1,11240000,,,
nn_kernel_gpu_mem,21709,1,1,87813,128,89920000,44960000,44960000,89920000,1,11240000,,,
nn_kernel_cpu,67361,0,1,1,128,0,0,0,0,1,11250000,,,
nn_kernel_gpu,330,1,1,87891,128,0,0,0,0,1,11250000,,,
nn_kernel_gpu_mem,21654,1,1,87891,128,90000000,45000000,45000000,90000000,1,11250000,,,
nn_kernel_cpu,68530,0,1,1,128,0,0,0,0,1,11260000,,,
nn_kernel_gpu,318,1,1,87969,128,0,0,0,0,1,11260000,,,
nn_kernel_gpu_mem,22400,1,1,87969,128,90080000,45040000,45040000,90080000,1,11260000,,,
nn_kernel_cpu,68530,0,1,1,128,0,0,0,0,1,11260000,,,
nn_kernel_gpu,318,1,1,87969,128,0,0,0,0,1,11260000,,,
nn_kernel_gpu_mem,22400,1,1,87969,128,90080000,45040000,45040000,90080000,1,11260000,,,
nn_kernel_cpu,66862,0,1,1,128,0,0,0,0,1,1130000,,,
nn_kernel_gpu,158,1,1,8829,128,0,0,0,0,1,1130000,,,
nn_kernel_gpu_mem,4159,1,1,8829,128,9040000,4520000,4520000,9040000,1,1130000,,,
nn_kernel_cpu,67447,0,1,1,128,0,0,0,0,1,11270000,,,
nn_kernel_gpu,303,1,1,88047,128,0,0,0,0,1,11270000,,,
nn_kernel_gpu_mem,21740,1,1,88047,128,90160000,45080000,45080000,90160000,1,11270000,,,
nn_kernel_cpu,67447,0,1,1,128,0,0,0,0,1,11270000,,,
nn_kernel_gpu,303,1,1,88047,128,0,0,0,0,1,11270000,,,
nn_kernel_gpu_mem,21740,1,1,88047,128,90160000,45080000,45080000,90160000,1,11270000,,,
nn_kernel_cpu,68260,0,1,1,128,0,0,0,0,1,11280000,,,
nn_kernel_gpu,298,1,1,88125,128,0,0,0,0,1,11280000,,,
nn_kernel_gpu_mem,21589,1,1,88125,128,90240000,45120000,45120000,90240000,1,11280000,,,
nn_kernel_cpu,67759,0,1,1,128,0,0,0,0,1,11290000,,,
nn_kernel_gpu,304,1,1,88204,128,0,0,0,0,1,11290000,,,
nn_kernel_gpu_mem,21957,1,1,88204,128,90320000,45160000,45160000,90320000,1,11290000,,,
nn_kernel_cpu,67759,0,1,1,128,0,0,0,0,1,11290000,,,
nn_kernel_gpu,304,1,1,88204,128,0,0,0,0,1,11290000,,,
nn_kernel_gpu_mem,21957,1,1,88204,128,90320000,45160000,45160000,90320000,1,11290000,,,
nn_kernel_cpu,67754,0,1,1,128,0,0,0,0,1,11300000,,,
nn_kernel_gpu,300,1,1,88282,128,0,0,0,0,1,11300000,,,
nn_kernel_gpu_mem,21804,1,1,88282,128,90400000,45200000,45200000,90400000,1,11300000,,,
nn_kernel_cpu,67754,0,1,1,128,0,0,0,0,1,11300000,,,
nn_kernel_gpu,300,1,1,88282,128,0,0,0,0,1,11300000,,,
nn_kernel_gpu_mem,21804,1,1,88282,128,90400000,45200000,45200000,90400000,1,11300000,,,
nn_kernel_cpu,68408,0,1,1,128,0,0,0,0,1,11310000,,,
nn_kernel_gpu,322,1,1,88360,128,0,0,0,0,1,11310000,,,
nn_kernel_gpu_mem,22123,1,1,88360,128,90480000,45240000,45240000,90480000,1,11310000,,,
nn_kernel_cpu,68408,0,1,1,128,0,0,0,0,1,11310000,,,
nn_kernel_gpu,322,1,1,88360,128,0,0,0,0,1,11310000,,,
nn_kernel_gpu_mem,22123,1,1,88360,128,90480000,45240000,45240000,90480000,1,11310000,,,
nn_kernel_cpu,68207,0,1,1,128,0,0,0,0,1,11320000,,,
nn_kernel_gpu,320,1,1,88438,128,0,0,0,0,1,11320000,,,
nn_kernel_gpu_mem,21816,1,1,88438,128,90560000,45280000,45280000,90560000,1,11320000,,,
nn_kernel_cpu,67996,0,1,1,128,0,0,0,0,1,11330000,,,
nn_kernel_gpu,302,1,1,88516,128,0,0,0,0,1,11330000,,,
nn_kernel_gpu_mem,21959,1,1,88516,128,90640000,45320000,45320000,90640000,1,11330000,,,
nn_kernel_cpu,67996,0,1,1,128,0,0,0,0,1,11330000,,,
nn_kernel_gpu,302,1,1,88516,128,0,0,0,0,1,11330000,,,
nn_kernel_gpu_mem,21959,1,1,88516,128,90640000,45320000,45320000,90640000,1,11330000,,,
nn_kernel_cpu,67635,0,1,1,128,0,0,0,0,1,11340000,,,
nn_kernel_gpu,304,1,1,88594,128,0,0,0,0,1,11340000,,,
nn_kernel_gpu_mem,21801,1,1,88594,128,90720000,45360000,45360000,90720000,1,11340000,,,
nn_kernel_cpu,67839,0,1,1,128,0,0,0,0,1,11350000,,,
nn_kernel_gpu,303,1,1,88672,128,0,0,0,0,1,11350000,,,
nn_kernel_gpu_mem,21979,1,1,88672,128,90800000,45400000,45400000,90800000,1,11350000,,,
nn_kernel_cpu,67839,0,1,1,128,0,0,0,0,1,11350000,,,
nn_kernel_gpu,303,1,1,88672,128,0,0,0,0,1,11350000,,,
nn_kernel_gpu_mem,21979,1,1,88672,128,90800000,45400000,45400000,90800000,1,11350000,,,
nn_kernel_cpu,68109,0,1,1,128,0,0,0,0,1,11360000,,,
nn_kernel_gpu,302,1,1,88750,128,0,0,0,0,1,11360000,,,
nn_kernel_gpu_mem,23228,1,1,88750,128,90880000,45440000,45440000,90880000,1,11360000,,,
nn_kernel_cpu,68109,0,1,1,128,0,0,0,0,1,11360000,,,
nn_kernel_gpu,302,1,1,88750,128,0,0,0,0,1,11360000,,,
nn_kernel_gpu_mem,23228,1,1,88750,128,90880000,45440000,45440000,90880000,1,11360000,,,
nn_kernel_cpu,67929,0,1,1,128,0,0,0,0,1,1140000,,,
nn_kernel_gpu,132,1,1,8907,128,0,0,0,0,1,1140000,,,
nn_kernel_gpu_mem,4278,1,1,8907,128,9120000,4560000,4560000,9120000,1,1140000,,,
nn_kernel_cpu,67929,0,1,1,128,0,0,0,0,1,1140000,,,
nn_kernel_gpu,132,1,1,8907,128,0,0,0,0,1,1140000,,,
nn_kernel_gpu_mem,4278,1,1,8907,128,9120000,4560000,4560000,9120000,1,1140000,,,
nn_kernel_cpu,67244,0,1,1,128,0,0,0,0,1,11370000,,,
nn_kernel_gpu,323,1,1,88829,128,0,0,0,0,1,11370000,,,
nn_kernel_gpu_mem,22061,1,1,88829,128,90960000,45480000,45480000,90960000,1,11370000,,,
nn_kernel_cpu,67244,0,1,1,128,0,0,0,0,1,11370000,,,
nn_kernel_gpu,323,1,1,88829,128,0,0,0,0,1,11370000,,,
nn_kernel_gpu_mem,22061,1,1,88829,128,90960000,45480000,45480000,90960000,1,11370000,,,
nn_kernel_cpu,67513,0,1,1,128,0,0,0,0,1,11380000,,,
nn_kernel_gpu,321,1,1,88907,128,0,0,0,0,1,11380000,,,
nn_kernel_gpu_mem,21900,1,1,88907,128,91040000,45520000,45520000,91040000,1,11380000,,,
nn_kernel_cpu,67847,0,1,1,128,0,0,0,0,1,11390000,,,
nn_kernel_gpu,307,1,1,88985,128,0,0,0,0,1,11390000,,,
nn_kernel_gpu_mem,22099,1,1,88985,128,91120000,45560000,45560000,91120000,1,11390000,,,
nn_kernel_cpu,67847,0,1,1,128,0,0,0,0,1,11390000,,,
nn_kernel_gpu,307,1,1,88985,128,0,0,0,0,1,11390000,,,
nn_kernel_gpu_mem,22099,1,1,88985,128,91120000,45560000,45560000,91120000,1,11390000,,,
nn_kernel_cpu,68326,0,1,1,128,0,0,0,0,1,11400000,,,
nn_kernel_gpu,303,1,1,89063,128,0,0,0,0,1,11400000,,,
nn_kernel_gpu_mem,21853,1,1,89063,128,91200000,45600000,45600000,91200000,1,11400000,,,
nn_kernel_cpu,67081,0,1,1,128,0,0,0,0,1,11410000,,,
nn_kernel_gpu,302,1,1,89141,128,0,0,0,0,1,11410000,,,
nn_kernel_gpu_mem,21992,1,1,89141,128,91280000,45640000,45640000,91280000,1,11410000,,,
nn_kernel_cpu,67081,0,1,1,128,0,0,0,0,1,11410000,,,
nn_kernel_gpu,302,1,1,89141,128,0,0,0,0,1,11410000,,,
nn_kernel_gpu_mem,21992,1,1,89141,128,91280000,45640000,45640000,91280000,1,11410000,,,
nn_kernel_cpu,67081,0,1,1,128,0,0,0,0,1,11410000,,,
nn_kernel_gpu,302,1,1,89141,128,0,0,0,0,1,11410000,,,
nn_kernel_gpu_mem,21992,1,1,89141,128,91280000,45640000,45640000,91280000,1,11410000,,,
nn_kernel_cpu,76285,0,1,1,128,0,0,0,0,1,11420000,,,
nn_kernel_gpu,285,1,1,89219,128,0,0,0,0,1,11420000,,,
nn_kernel_gpu_mem,21865,1,1,89219,128,91360000,45680000,45680000,91360000,1,11420000,,,
nn_kernel_cpu,68168,0,1,1,128,0,0,0,0,1,11430000,,,
nn_kernel_gpu,321,1,1,89297,128,0,0,0,0,1,11430000,,,
nn_kernel_gpu_mem,22186,1,1,89297,128,91440000,45720000,45720000,91440000,1,11430000,,,
nn_kernel_cpu,68168,0,1,1,128,0,0,0,0,1,11430000,,,
nn_kernel_gpu,321,1,1,89297,128,0,0,0,0,1,11430000,,,
nn_kernel_gpu_mem,22186,1,1,89297,128,91440000,45720000,45720000,91440000,1,11430000,,,
nn_kernel_cpu,67674,0,1,1,128,0,0,0,0,1,11440000,,,
nn_kernel_gpu,322,1,1,89375,128,0,0,0,0,1,11440000,,,
nn_kernel_gpu_mem,22099,1,1,89375,128,91520000,45760000,45760000,91520000,1,11440000,,,
nn_kernel_cpu,68438,0,1,1,128,0,0,0,0,1,11450000,,,
nn_kernel_gpu,308,1,1,89454,128,0,0,0,0,1,11450000,,,
nn_kernel_gpu_mem,22139,1,1,89454,128,91600000,45800000,45800000,91600000,1,11450000,,,
nn_kernel_cpu,68438,0,1,1,128,0,0,0,0,1,11450000,,,
nn_kernel_gpu,308,1,1,89454,128,0,0,0,0,1,11450000,,,
nn_kernel_gpu_mem,22139,1,1,89454,128,91600000,45800000,45800000,91600000,1,11450000,,,
nn_kernel_cpu,75092,0,1,1,128,0,0,0,0,1,11460000,,,
nn_kernel_gpu,304,1,1,89532,128,0,0,0,0,1,11460000,,,
nn_kernel_gpu_mem,21916,1,1,89532,128,91680000,45840000,45840000,91680000,1,11460000,,,
nn_kernel_cpu,67652,0,1,1,128,0,0,0,0,1,1150000,,,
nn_kernel_gpu,134,1,1,8985,128,0,0,0,0,1,1150000,,,
nn_kernel_gpu_mem,3232,1,1,8985,128,9200000,4600000,4600000,9200000,1,1150000,,,
nn_kernel_cpu,67543,0,1,1,128,0,0,0,0,1,11470000,,,
nn_kernel_gpu,302,1,1,89610,128,0,0,0,0,1,11470000,,,
nn_kernel_gpu_mem,21944,1,1,89610,128,91760000,45880000,45880000,91760000,1,11470000,,,
nn_kernel_cpu,67543,0,1,1,128,0,0,0,0,1,11470000,,,
nn_kernel_gpu,302,1,1,89610,128,0,0,0,0,1,11470000,,,
nn_kernel_gpu_mem,21944,1,1,89610,128,91760000,45880000,45880000,91760000,1,11470000,,,
nn_kernel_cpu,67543,0,1,1,128,0,0,0,0,1,11470000,,,
nn_kernel_gpu,302,1,1,89610,128,0,0,0,0,1,11470000,,,
