kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
transpose_kernel_cpu,30995,0,1,1,28,0,0,0,0,2,10000,3300
transpose_kernel_cpu_collapse,17371,0,2,1,28,0,0,0,0,2,10000,3300
transpose_kernel_gpu_mem,131690,1,1,26,128,264000008,264000000,264000008,264000000,2,10000,3300
transpose_kernel_gpu_collapse_mem,149054,1,2,257813,128,264000008,264000000,264000008,264000000,2,10000,3300
transpose_kernel_gpu,16453,1,1,26,128,8,0,8,0,2,10000,3300
transpose_kernel_gpu_collapse,10394,1,2,257813,128,8,0,8,0,2,10000,3300
transpose_kernel_cpu,32387,0,1,1,28,0,0,0,0,2,10000,3400
transpose_kernel_cpu_collapse,20121,0,2,1,28,0,0,0,0,2,10000,3400
transpose_kernel_gpu_mem,134388,1,1,27,128,272000008,272000000,272000008,272000000,2,10000,3400
transpose_kernel_gpu_collapse_mem,155925,1,2,265625,128,272000008,272000000,272000008,272000000,2,10000,3400
transpose_kernel_gpu,16885,1,1,27,128,8,0,8,0,2,10000,3400
transpose_kernel_gpu_collapse,10768,1,2,265625,128,8,0,8,0,2,10000,3400
transpose_kernel_cpu,32553,0,1,1,28,0,0,0,0,2,10000,3500
transpose_kernel_cpu_collapse,24887,0,2,1,28,0,0,0,0,2,10000,3500
transpose_kernel_gpu_mem,133606,1,1,28,128,280000008,280000000,280000008,280000000,2,10000,3500
transpose_kernel_gpu_collapse_mem,152340,1,2,273438,128,280000008,280000000,280000008,280000000,2,10000,3500
transpose_kernel_gpu,15592,1,1,28,128,8,0,8,0,2,10000,3500
transpose_kernel_gpu_collapse,10251,1,2,273438,128,8,0,8,0,2,10000,3500
transpose_kernel_cpu,32111,0,1,1,28,0,0,0,0,2,10000,3600
transpose_kernel_cpu_collapse,27221,0,2,1,28,0,0,0,0,2,10000,3600
transpose_kernel_gpu_mem,146554,1,1,29,128,288000008,288000000,288000008,288000000,2,10000,3600
transpose_kernel_gpu_collapse_mem,167785,1,2,281250,128,288000008,288000000,288000008,288000000,2,10000,3600
transpose_kernel_gpu,14967,1,1,29,128,8,0,8,0,2,10000,3600
transpose_kernel_gpu_collapse,12071,1,2,281250,128,8,0,8,0,2,10000,3600
transpose_kernel_cpu,32747,0,1,1,28,0,0,0,0,2,10000,3700
transpose_kernel_cpu_collapse,26117,0,2,1,28,0,0,0,0,2,10000,3700
transpose_kernel_gpu_mem,139862,1,1,29,128,296000008,296000000,296000008,296000000,2,10000,3700
transpose_kernel_gpu_collapse_mem,164572,1,2,289063,128,296000008,296000000,296000008,296000000,2,10000,3700
transpose_kernel_gpu,16453,1,1,29,128,8,0,8,0,2,10000,3700
transpose_kernel_gpu_collapse,11119,1,2,289063,128,8,0,8,0,2,10000,3700
transpose_kernel_cpu,35914,0,1,1,28,0,0,0,0,2,10000,3800
transpose_kernel_cpu_collapse,30195,0,2,1,28,0,0,0,0,2,10000,3800
transpose_kernel_gpu_mem,141567,1,1,30,128,304000008,304000000,304000008,304000000,2,10000,3800
