kernel,runtime,gpu,collapse,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_gpu_collapse,236549,1,2,0,0,0,0,3,1000,4000,7000
mm_kernel_cpu,318458,0,1,0,0,0,0,3,1000,5000,1000
mm_kernel_cpu_collapse,208203,0,2,0,0,0,0,3,1000,5000,1000
mm_kernel_gpu_mem,1046543,1,1,80000000,8000000,8000000,88000000,3,1000,5000,1000
mm_kernel_gpu_mem,24853,1,2,80000000,8000000,8000000,88000000,3,1000,5000,1000
mm_kernel_gpu,1026525,1,1,0,0,0,0,3,1000,5000,1000
mm_kernel_gpu_collapse,16933,1,2,0,0,0,0,3,1000,5000,1000
mm_kernel_cpu,3103300,0,1,0,0,0,0,3,1000,4000,8000
mm_kernel_cpu_collapse,2945942,0,2,0,0,0,0,3,1000,4000,8000
mm_kernel_gpu_mem,6867196,1,1,288000000,64000000,64000000,352000000,3,1000,4000,8000
mm_kernel_gpu_mem,299222,1,2,288000000,64000000,64000000,352000000,3,1000,4000,8000
mm_kernel_gpu,6786344,1,1,0,0,0,0,3,1000,4000,8000
mm_kernel_gpu_collapse,277111,1,2,0,0,0,0,3,1000,4000,8000
mm_kernel_cpu,528944,0,1,0,0,0,0,3,1000,5000,2000
mm_kernel_cpu_collapse,499606,0,2,0,0,0,0,3,1000,5000,2000
mm_kernel_gpu_mem,2090969,1,1,120000000,16000000,16000000,136000000,3,1000,5000,2000
mm_kernel_gpu_mem,76230,1,2,120000000,16000000,16000000,136000000,3,1000,5000,2000
mm_kernel_gpu,2061364,1,1,0,0,0,0,3,1000,5000,2000
mm_kernel_gpu_collapse,66896,1,2,0,0,0,0,3,1000,5000,2000
mm_kernel_cpu,4183860,0,1,0,0,0,0,3,1000,4000,9000
mm_kernel_cpu_collapse,5417722,0,2,0,0,0,0,3,1000,4000,9000
mm_kernel_gpu_mem,7559377,1,1,320000000,72000000,72000000,392000000,3,1000,4000,9000
mm_kernel_gpu_mem,338742,1,2,320000000,72000000,72000000,392000000,3,1000,4000,9000
mm_kernel_gpu,7509354,1,1,0,0,0,0,3,1000,4000,9000
mm_kernel_gpu_collapse,315827,1,2,0,0,0,0,3,1000,4000,9000
mm_kernel_cpu,816083,0,1,0,0,0,0,3,1000,5000,3000
mm_kernel_cpu_collapse,803492,0,2,0,0,0,0,3,1000,5000,3000
mm_kernel_gpu_mem,3108288,1,1,160000000,24000000,24000000,184000000,3,1000,5000,3000
mm_kernel_gpu_mem,123791,1,2,160000000,24000000,24000000,184000000,3,1000,5000,3000
mm_kernel_gpu,3094689,1,1,0,0,0,0,3,1000,5000,3000
mm_kernel_gpu_collapse,110530,1,2,0,0,0,0,3,1000,5000,3000
mm_kernel_cpu,1099340,0,1,0,0,0,0,3,1000,5000,4000
mm_kernel_cpu_collapse,1210671,0,2,0,0,0,0,3,1000,5000,4000
mm_kernel_gpu_mem,4158388,1,1,200000000,32000000,32000000,232000000,3,1000,5000,4000
mm_kernel_gpu_mem,175008,1,2,200000000,32000000,32000000,232000000,3,1000,5000,4000
mm_kernel_gpu,4139263,1,1,0,0,0,0,3,1000,5000,4000
mm_kernel_gpu_collapse,160950,1,2,0,0,0,0,3,1000,5000,4000
mm_kernel_cpu,5062902,0,1,0,0,0,0,3,1000,5000,10000
mm_kernel_cpu_collapse,4890271,0,2,0,0,0,0,3,1000,5000,10000
mm_kernel_gpu_mem,10463450,1,1,440000000,80000000,80000000,520000000,3,1000,5000,10000
mm_kernel_gpu_mem,470860,1,2,440000000,80000000,80000000,520000000,3,1000,5000,10000
mm_kernel_gpu,10354244,1,1,0,0,0,0,3,1000,5000,10000
mm_kernel_gpu_collapse,439279,1,2,0,0,0,0,3,1000,5000,10000
mm_kernel_cpu,5062902,0,1,0,0,0,0,3,1000,5000,10000
mm_kernel_cpu_collapse,4890271,0,2,0,0,0,0,3,1000,5000,10000
mm_kernel_gpu_mem,10463450,1,1,440000000,80000000,80000000,520000000,3,1000,5000,10000
mm_kernel_gpu_mem,470860,1,2,440000000,80000000,80000000,520000000,3,1000,5000,10000
mm_kernel_gpu,10354244,1,1,0,0,0,0,3,1000,5000,10000
mm_kernel_gpu_collapse,439279,1,2,0,0,0,0,3,1000,5000,10000
mm_kernel_cpu,1901602,0,1,0,0,0,0,3,1000,5000,5000
mm_kernel_cpu_collapse,2208047,0,2,0,0,0,0,3,1000,5000,5000
mm_kernel_gpu_mem,5157187,1,1,240000000,40000000,40000000,280000000,3,1000,5000,5000
mm_kernel_gpu_mem,223843,1,2,240000000,40000000,40000000,280000000,3,1000,5000,5000
mm_kernel_gpu,5135386,1,1,0,0,0,0,3,1000,5000,5000
mm_kernel_gpu_collapse,205253,1,2,0,0,0,0,3,1000,5000,5000
mm_kernel_cpu,2239191,0,1,0,0,0,0,3,1000,5000,6000
mm_kernel_cpu_collapse,2122066,0,2,0,0,0,0,3,1000,5000,6000
mm_kernel_gpu_mem,6284805,1,1,280000000,48000000,48000000,328000000,3,1000,5000,6000
mm_kernel_gpu_mem,274795,1,2,280000000,48000000,48000000,328000000,3,1000,5000,6000
mm_kernel_gpu,6223490,1,1,0,0,0,0,3,1000,5000,6000
mm_kernel_gpu_collapse,255946,1,2,0,0,0,0,3,1000,5000,6000
mm_kernel_cpu,2997914,0,1,0,0,0,0,3,1000,5000,7000
mm_kernel_cpu_collapse,2916033,0,2,0,0,0,0,3,1000,5000,7000
mm_kernel_gpu_mem,7342543,1,1,320000000,56000000,56000000,376000000,3,1000,5000,7000
mm_kernel_gpu_mem,322666,1,2,320000000,56000000,56000000,376000000,3,1000,5000,7000
mm_kernel_gpu,7250361,1,1,0,0,0,0,3,1000,5000,7000
mm_kernel_gpu_collapse,300157,1,2,0,0,0,0,3,1000,5000,7000
mm_kernel_cpu,360806,0,1,0,0,0,0,3,1000,6000,1000
mm_kernel_cpu_collapse,248321,0,2,0,0,0,0,3,1000,6000,1000
mm_kernel_gpu_mem,1283383,1,1,96000000,8000000,8000000,104000000,3,1000,6000,1000
mm_kernel_gpu_mem,33440,1,2,96000000,8000000,8000000,104000000,3,1000,6000,1000
mm_kernel_gpu,1260356,1,1,0,0,0,0,3,1000,6000,1000
mm_kernel_gpu_collapse,24636,1,2,0,0,0,0,3,1000,6000,1000
mm_kernel_cpu,3857883,0,1,0,0,0,0,3,1000,5000,8000
mm_kernel_cpu_collapse,3657257,0,2,0,0,0,0,3,1000,5000,8000
mm_kernel_gpu_mem,8366127,1,1,360000000,64000000,64000000,424000000,3,1000,5000,8000
mm_kernel_gpu_mem,375363,1,2,360000000,64000000,64000000,424000000,3,1000,5000,8000
mm_kernel_gpu,8286277,1,1,0,0,0,0,3,1000,5000,8000
mm_kernel_gpu_collapse,349419,1,2,0,0,0,0,3,1000,5000,8000
mm_kernel_cpu,3857883,0,1,0,0,0,0,3,1000,5000,8000
mm_kernel_cpu_collapse,3657257,0,2,0,0,0,0,3,1000,5000,8000
mm_kernel_gpu_mem,8366127,1,1,360000000,64000000,64000000,424000000,3,1000,5000,8000
mm_kernel_gpu_mem,375363,1,2,360000000,64000000,64000000,424000000,3,1000,5000,8000
mm_kernel_gpu,8286277,1,1,0,0,0,0,3,1000,5000,8000
mm_kernel_gpu_collapse,349419,1,2,0,0,0,0,3,1000,5000,8000
mm_kernel_cpu,611162,0,1,0,0,0,0,3,1000,6000,2000
mm_kernel_cpu_collapse,606153,0,2,0,0,0,0,3,1000,6000,2000
mm_kernel_gpu_mem,2551162,1,1,144000000,16000000,16000000,160000000,3,1000,6000,2000
mm_kernel_gpu_mem,93280,1,2,144000000,16000000,16000000,160000000,3,1000,6000,2000
mm_kernel_gpu,2527849,1,1,0,0,0,0,3,1000,6000,2000
mm_kernel_gpu_collapse,81578,1,2,0,0,0,0,3,1000,6000,2000
mm_kernel_cpu,948566,0,1,0,0,0,0,3,1000,6000,3000
mm_kernel_cpu_collapse,952161,0,2,0,0,0,0,3,1000,6000,3000
mm_kernel_gpu_mem,3863009,1,1,192000000,24000000,24000000,216000000,3,1000,6000,3000
mm_kernel_gpu_mem,149633,1,2,192000000,24000000,24000000,216000000,3,1000,6000,3000
mm_kernel_gpu,3818996,1,1,0,0,0,0,3,1000,6000,3000
mm_kernel_gpu_collapse,135015,1,2,0,0,0,0,3,1000,6000,3000
mm_kernel_cpu,948566,0,1,0,0,0,0,3,1000,6000,3000
mm_kernel_cpu_collapse,952161,0,2,0,0,0,0,3,1000,6000,3000
mm_kernel_gpu_mem,3863009,1,1,192000000,24000000,24000000,216000000,3,1000,6000,3000
mm_kernel_gpu_mem,149633,1,2,192000000,24000000,24000000,216000000,3,1000,6000,3000
mm_kernel_gpu,3818996,1,1,0,0,0,0,3,1000,6000,3000
mm_kernel_gpu_collapse,135015,1,2,0,0,0,0,3,1000,6000,3000
mm_kernel_cpu,5215114,0,1,0,0,0,0,3,1000,5000,9000
mm_kernel_cpu_collapse,6857394,0,2,0,0,0,0,3,1000,5000,9000
mm_kernel_gpu_mem,9267010,1,1,400000000,72000000,72000000,472000000,3,1000,5000,9000
mm_kernel_gpu_mem,424811,1,2,400000000,72000000,72000000,472000000,3,1000,5000,9000
mm_kernel_gpu,9236246,1,1,0,0,0,0,3,1000,5000,9000
mm_kernel_gpu_collapse,395531,1,2,0,0,0,0,3,1000,5000,9000
mm_kernel_cpu,1349229,0,1,0,0,0,0,3,1000,6000,4000
mm_kernel_cpu_collapse,1429205,0,2,0,0,0,0,3,1000,6000,4000
mm_kernel_gpu_mem,5096061,1,1,240000000,32000000,32000000,272000000,3,1000,6000,4000
mm_kernel_gpu_mem,211504,1,2,240000000,32000000,32000000,272000000,3,1000,6000,4000
mm_kernel_gpu,5079568,1,1,0,0,0,0,3,1000,6000,4000
mm_kernel_gpu_collapse,193630,1,2,0,0,0,0,3,1000,6000,4000
mm_kernel_cpu,6002222,0,1,0,0,0,0,3,1000,6000,10000
mm_kernel_cpu_collapse,5895597,0,2,0,0,0,0,3,1000,6000,10000
mm_kernel_gpu_mem,12826285,1,1,528000000,80000000,80000000,608000000,3,1000,6000,10000
mm_kernel_gpu_mem,566646,1,2,528000000,80000000,80000000,608000000,3,1000,6000,10000
mm_kernel_gpu,12697467,1,1,0,0,0,0,3,1000,6000,10000
mm_kernel_gpu_collapse,530011,1,2,0,0,0,0,3,1000,6000,10000
mm_kernel_cpu,393712,0,1,0,0,0,0,3,1000,7000,1000
mm_kernel_cpu_collapse,293555,0,2,0,0,0,0,3,1000,7000,1000
mm_kernel_gpu_mem,1466093,1,1,112000000,8000000,8000000,120000000,3,1000,7000,1000
mm_kernel_gpu_mem,39822,1,2,112000000,8000000,8000000,120000000,3,1000,7000,1000
mm_kernel_gpu,1440095,1,1,0,0,0,0,3,1000,7000,1000
mm_kernel_gpu_collapse,30590,1,2,0,0,0,0,3,1000,7000,1000
mm_kernel_cpu,1933145,0,1,0,0,0,0,3,1000,6000,5000
mm_kernel_cpu_collapse,1943760,0,2,0,0,0,0,3,1000,6000,5000
mm_kernel_gpu_mem,6399032,1,1,288000000,40000000,40000000,328000000,3,1000,6000,5000
mm_kernel_gpu_mem,268874,1,2,288000000,40000000,40000000,328000000,3,1000,6000,5000
mm_kernel_gpu,6356062,1,1,0,0,0,0,3,1000,6000,5000
mm_kernel_gpu_collapse,250090,1,2,0,0,0,0,3,1000,6000,5000
mm_kernel_cpu,2681239,0,1,0,0,0,0,3,1000,6000,6000
mm_kernel_cpu_collapse,2782645,0,2,0,0,0,0,3,1000,6000,6000
mm_kernel_gpu_mem,7568541,1,1,336000000,48000000,48000000,384000000,3,1000,6000,6000
mm_kernel_gpu_mem,329386,1,2,336000000,48000000,48000000,384000000,3,1000,6000,6000
mm_kernel_gpu,7536422,1,1,0,0,0,0,3,1000,6000,6000
mm_kernel_gpu_collapse,307845,1,2,0,0,0,0,3,1000,6000,6000
mm_kernel_cpu,723699,0,1,0,0,0,0,3,1000,7000,2000
mm_kernel_cpu_collapse,687362,0,2,0,0,0,0,3,1000,7000,2000
mm_kernel_gpu_mem,2904583,1,1,168000000,16000000,16000000,184000000,3,1000,7000,2000
mm_kernel_gpu_mem,111692,1,2,168000000,16000000,16000000,184000000,3,1000,7000,2000
mm_kernel_gpu,2887446,1,1,0,0,0,0,3,1000,7000,2000
mm_kernel_gpu_collapse,97900,1,2,0,0,0,0,3,1000,7000,2000
mm_kernel_cpu,3545245,0,1,0,0,0,0,3,1000,6000,7000
mm_kernel_cpu_collapse,3427259,0,2,0,0,0,0,3,1000,6000,7000
mm_kernel_gpu_mem,9023704,1,1,384000000,56000000,56000000,440000000,3,1000,6000,7000
mm_kernel_gpu_mem,388204,1,2,384000000,56000000,56000000,440000000,3,1000,6000,7000
mm_kernel_gpu,8939555,1,1,0,0,0,0,3,1000,6000,7000
mm_kernel_gpu_collapse,362118,1,2,0,0,0,0,3,1000,6000,7000
mm_kernel_cpu,3545245,0,1,0,0,0,0,3,1000,6000,7000
mm_kernel_cpu_collapse,3427259,0,2,0,0,0,0,3,1000,6000,7000
mm_kernel_gpu_mem,9023704,1,1,384000000,56000000,56000000,440000000,3,1000,6000,7000
mm_kernel_gpu_mem,388204,1,2,384000000,56000000,56000000,440000000,3,1000,6000,7000
mm_kernel_gpu,8939555,1,1,0,0,0,0,3,1000,6000,7000
mm_kernel_gpu_collapse,362118,1,2,0,0,0,0,3,1000,6000,7000
mm_kernel_cpu,1063696,0,1,0,0,0,0,3,1000,7000,3000
mm_kernel_cpu_collapse,1129010,0,2,0,0,0,0,3,1000,7000,3000
mm_kernel_gpu_mem,4376470,1,1,224000000,24000000,24000000,248000000,3,1000,7000,3000
mm_kernel_gpu_mem,177036,1,2,224000000,24000000,24000000,248000000,3,1000,7000,3000
mm_kernel_gpu,4334388,1,1,0,0,0,0,3,1000,7000,3000
mm_kernel_gpu_collapse,161275,1,2,0,0,0,0,3,1000,7000,3000
mm_kernel_cpu,4560617,0,1,0,0,0,0,3,1000,6000,8000
mm_kernel_cpu_collapse,4387837,0,2,0,0,0,0,3,1000,6000,8000
mm_kernel_gpu_mem,10287306,1,1,432000000,64000000,64000000,496000000,3,1000,6000,8000
mm_kernel_gpu_mem,447957,1,2,432000000,64000000,64000000,496000000,3,1000,6000,8000
mm_kernel_gpu,10169025,1,1,0,0,0,0,3,1000,6000,8000
mm_kernel_gpu_collapse,421462,1,2,0,0,0,0,3,1000,6000,8000
mm_kernel_cpu,5371507,0,1,0,0,0,0,3,1000,6000,8000
mm_kernel_cpu_collapse,7043474,0,2,0,0,0,0,3,1000,6000,8000
mm_kernel_gpu_mem,10103516,1,1,432000000,64000000,64000000,496000000,3,1000,6000,8000
mm_kernel_gpu_mem,449376,1,2,432000000,64000000,64000000,496000000,3,1000,6000,8000
mm_kernel_gpu,10048075,1,1,0,0,0,0,3,1000,6000,8000
mm_kernel_gpu_collapse,420913,1,2,0,0,0,0,3,1000,6000,8000
mm_kernel_cpu,1518093,0,1,0,0,0,0,3,1000,7000,4000
mm_kernel_cpu_collapse,1692144,0,2,0,0,0,0,3,1000,7000,4000
mm_kernel_gpu_mem,5788347,1,1,280000000,32000000,32000000,312000000,3,1000,7000,4000
mm_kernel_gpu_mem,249790,1,2,280000000,32000000,32000000,312000000,3,1000,7000,4000
mm_kernel_gpu,5750040,1,1,0,0,0,0,3,1000,7000,4000
mm_kernel_gpu_collapse,228810,1,2,0,0,0,0,3,1000,7000,4000
mm_kernel_cpu,5425883,0,1,0,0,0,0,3,1000,6000,9000
mm_kernel_cpu_collapse,5234282,0,2,0,0,0,0,3,1000,6000,9000
mm_kernel_gpu_mem,11564188,1,1,480000000,72000000,72000000,552000000,3,1000,6000,9000
mm_kernel_gpu_mem,507306,1,2,480000000,72000000,72000000,552000000,3,1000,6000,9000
mm_kernel_gpu,11442632,1,1,0,0,0,0,3,1000,6000,9000
mm_kernel_gpu_collapse,476585,1,2,0,0,0,0,3,1000,6000,9000
mm_kernel_cpu,445225,0,1,0,0,0,0,3,1000,8000,1000
mm_kernel_cpu_collapse,352626,0,2,0,0,0,0,3,1000,8000,1000
mm_kernel_gpu_mem,1691830,1,1,128000000,8000000,8000000,136000000,3,1000,8000,1000
mm_kernel_gpu_mem,48454,1,2,128000000,8000000,8000000,136000000,3,1000,8000,1000
mm_kernel_gpu,1663457,1,1,0,0,0,0,3,1000,8000,1000
mm_kernel_gpu_collapse,38386,1,2,0,0,0,0,3,1000,8000,1000
mm_kernel_cpu,2272934,0,1,0,0,0,0,3,1000,7000,5000
mm_kernel_cpu_collapse,2281090,0,2,0,0,0,0,3,1000,7000,5000
mm_kernel_gpu_mem,7310098,1,1,336000000,40000000,40000000,376000000,3,1000,7000,5000
mm_kernel_gpu_mem,317250,1,2,336000000,40000000,40000000,376000000,3,1000,7000,5000
mm_kernel_gpu,7268208,1,1,0,0,0,0,3,1000,7000,5000
mm_kernel_gpu_collapse,291524,1,2,0,0,0,0,3,1000,7000,5000
mm_kernel_cpu,793666,0,1,0,0,0,0,3,1000,8000,2000
mm_kernel_cpu_collapse,771371,0,2,0,0,0,0,3,1000,8000,2000
mm_kernel_gpu_mem,3347660,1,1,192000000,16000000,16000000,208000000,3,1000,8000,2000
mm_kernel_gpu_mem,128073,1,2,192000000,16000000,16000000,208000000,3,1000,8000,2000
mm_kernel_gpu,3331053,1,1,0,0,0,0,3,1000,8000,2000
mm_kernel_gpu_collapse,114460,1,2,0,0,0,0,3,1000,8000,2000
mm_kernel_cpu,6947758,0,1,0,0,0,0,3,1000,7000,10000
mm_kernel_cpu_collapse,6876546,0,2,0,0,0,0,3,1000,7000,10000
mm_kernel_gpu_mem,14579703,1,1,616000000,80000000,80000000,696000000,3,1000,7000,10000
mm_kernel_gpu_mem,660678,1,2,616000000,80000000,80000000,696000000,3,1000,7000,10000
mm_kernel_gpu,14453588,1,1,0,0,0,0,3,1000,7000,10000
mm_kernel_gpu_collapse,618612,1,2,0,0,0,0,3,1000,7000,10000
mm_kernel_cpu,3088563,0,1,0,0,0,0,3,1000,7000,6000
mm_kernel_cpu_collapse,3146646,0,2,0,0,0,0,3,1000,7000,6000
mm_kernel_gpu_mem,8757428,1,1,392000000,48000000,48000000,440000000,3,1000,7000,6000
mm_kernel_gpu_mem,391154,1,2,392000000,48000000,48000000,440000000,3,1000,7000,6000
mm_kernel_gpu,8726350,1,1,0,0,0,0,3,1000,7000,6000
mm_kernel_gpu_collapse,360077,1,2,0,0,0,0,3,1000,7000,6000
mm_kernel_cpu,1202158,0,1,0,0,0,0,3,1000,8000,3000
mm_kernel_cpu_collapse,1301302,0,2,0,0,0,0,3,1000,8000,3000
mm_kernel_gpu_mem,5128866,1,1,256000000,24000000,24000000,280000000,3,1000,8000,3000
mm_kernel_gpu_mem,201835,1,2,256000000,24000000,24000000,280000000,3,1000,8000,3000
mm_kernel_gpu,5090158,1,1,0,0,0,0,3,1000,8000,3000
mm_kernel_gpu_collapse,185804,1,2,0,0,0,0,3,1000,8000,3000
mm_kernel_cpu,4166356,0,1,0,0,0,0,3,1000,7000,7000
mm_kernel_cpu_collapse,4014462,0,2,0,0,0,0,3,1000,7000,7000
mm_kernel_gpu_mem,10227159,1,1,448000000,56000000,56000000,504000000,3,1000,7000,7000
mm_kernel_gpu_mem,458282,1,2,448000000,56000000,56000000,504000000,3,1000,7000,7000
mm_kernel_gpu,10133220,1,1,0,0,0,0,3,1000,7000,7000
mm_kernel_gpu_collapse,423376,1,2,0,0,0,0,3,1000,7000,7000
mm_kernel_cpu,2014040,0,1,0,0,0,0,3,1000,8000,4000
mm_kernel_cpu_collapse,2323812,0,2,0,0,0,0,3,1000,8000,4000
mm_kernel_gpu_mem,6711316,1,1,320000000,32000000,32000000,352000000,3,1000,8000,4000
mm_kernel_gpu_mem,283849,1,2,320000000,32000000,32000000,352000000,3,1000,8000,4000
mm_kernel_gpu,6689150,1,1,0,0,0,0,3,1000,8000,4000
mm_kernel_gpu_collapse,262981,1,2,0,0,0,0,3,1000,8000,4000
mm_kernel_cpu,5331391,0,1,0,0,0,0,3,1000,7000,8000
mm_kernel_cpu_collapse,5155319,0,2,0,0,0,0,3,1000,7000,8000
mm_kernel_gpu_mem,11791356,1,1,504000000,64000000,64000000,568000000,3,1000,7000,8000
mm_kernel_gpu_mem,529536,1,2,504000000,64000000,64000000,568000000,3,1000,7000,8000
mm_kernel_gpu,11668038,1,1,0,0,0,0,3,1000,7000,8000
mm_kernel_gpu_collapse,491311,1,2,0,0,0,0,3,1000,7000,8000
mm_kernel_cpu,413612,0,1,0,0,0,0,3,1000,9000,1000
mm_kernel_cpu_collapse,433879,0,2,0,0,0,0,3,1000,9000,1000
mm_kernel_gpu_mem,1315620,1,1,144000000,8000000,8000000,152000000,3,1000,9000,1000
mm_kernel_gpu_mem,56324,1,2,144000000,8000000,8000000,152000000,3,1000,9000,1000
mm_kernel_gpu,1286828,1,1,0,0,0,0,3,1000,9000,1000
mm_kernel_gpu_collapse,46347,1,2,0,0,0,0,3,1000,9000,1000
mm_kernel_cpu,2570438,0,1,0,0,0,0,3,1000,8000,5000
mm_kernel_cpu_collapse,2542728,0,2,0,0,0,0,3,1000,8000,5000
mm_kernel_gpu_mem,8533292,1,1,384000000,40000000,40000000,424000000,3,1000,8000,5000
mm_kernel_gpu_mem,361145,1,2,384000000,40000000,40000000,424000000,3,1000,8000,5000
mm_kernel_gpu,8505697,1,1,0,0,0,0,3,1000,8000,5000
mm_kernel_gpu_collapse,336560,1,2,0,0,0,0,3,1000,8000,5000
mm_kernel_cpu,6302780,0,1,0,0,0,0,3,1000,7000,9000
mm_kernel_cpu_collapse,6068192,0,2,0,0,0,0,3,1000,7000,9000
mm_kernel_gpu_mem,13172692,1,1,560000000,72000000,72000000,632000000,3,1000,7000,9000
mm_kernel_gpu_mem,592855,1,2,560000000,72000000,72000000,632000000,3,1000,7000,9000
mm_kernel_gpu,13067510,1,1,0,0,0,0,3,1000,7000,9000
mm_kernel_gpu_collapse,556744,1,2,0,0,0,0,3,1000,7000,9000
mm_kernel_cpu,6302780,0,1,0,0,0,0,3,1000,7000,9000
mm_kernel_cpu_collapse,6068192,0,2,0,0,0,0,3,1000,7000,9000
mm_kernel_gpu_mem,13172692,1,1,560000000,72000000,72000000,632000000,3,1000,7000,9000
mm_kernel_gpu_mem,592855,1,2,560000000,72000000,72000000,632000000,3,1000,7000,9000
mm_kernel_gpu,13067510,1,1,0,0,0,0,3,1000,7000,9000
mm_kernel_gpu_collapse,556744,1,2,0,0,0,0,3,1000,7000,9000
mm_kernel_cpu,3522426,0,1,0,0,0,0,3,1000,8000,6000
mm_kernel_cpu_collapse,3563876,0,2,0,0,0,0,3,1000,8000,6000
mm_kernel_gpu_mem,10078773,1,1,448000000,48000000,48000000,496000000,3,1000,8000,6000
mm_kernel_gpu_mem,443066,1,2,448000000,48000000,48000000,496000000,3,1000,8000,6000
mm_kernel_gpu,10047221,1,1,0,0,0,0,3,1000,8000,6000
mm_kernel_gpu_collapse,414173,1,2,0,0,0,0,3,1000,8000,6000
mm_kernel_cpu,901135,0,1,0,0,0,0,3,1000,9000,2000
mm_kernel_cpu_collapse,849818,0,2,0,0,0,0,3,1000,9000,2000
mm_kernel_gpu_mem,2594670,1,1,216000000,16000000,16000000,232000000,3,1000,9000,2000
mm_kernel_gpu_mem,144979,1,2,216000000,16000000,16000000,232000000,3,1000,9000,2000
mm_kernel_gpu,2576856,1,1,0,0,0,0,3,1000,9000,2000
mm_kernel_gpu_collapse,131145,1,2,0,0,0,0,3,1000,9000,2000
mm_kernel_cpu,1380032,0,1,0,0,0,0,3,1000,9000,3000
mm_kernel_cpu_collapse,1439059,0,2,0,0,0,0,3,1000,9000,3000
mm_kernel_gpu_mem,3887620,1,1,288000000,24000000,24000000,312000000,3,1000,9000,3000
mm_kernel_gpu_mem,228802,1,2,288000000,24000000,24000000,312000000,3,1000,9000,3000
mm_kernel_gpu,3867807,1,1,0,0,0,0,3,1000,9000,3000
mm_kernel_gpu_collapse,208257,1,2,0,0,0,0,3,1000,9000,3000
mm_kernel_cpu,7944238,0,1,0,0,0,0,3,1000,8000,10000
mm_kernel_cpu_collapse,7916371,0,2,0,0,0,0,3,1000,8000,10000
mm_kernel_gpu_mem,16998648,1,1,704000000,80000000,80000000,784000000,3,1000,8000,10000
mm_kernel_gpu_mem,752786,1,2,704000000,80000000,80000000,784000000,3,1000,8000,10000
mm_kernel_gpu,16903784,1,1,0,0,0,0,3,1000,8000,10000
mm_kernel_gpu_collapse,708688,1,2,0,0,0,0,3,1000,8000,10000
mm_kernel_cpu,1971038,0,1,0,0,0,0,3,1000,9000,4000
mm_kernel_cpu_collapse,2200902,0,2,0,0,0,0,3,1000,9000,4000
mm_kernel_gpu_mem,5188334,1,1,360000000,32000000,32000000,392000000,3,1000,9000,4000
mm_kernel_gpu_mem,318363,1,2,360000000,32000000,32000000,392000000,3,1000,9000,4000
mm_kernel_gpu,5138442,1,1,0,0,0,0,3,1000,9000,4000
mm_kernel_gpu_collapse,295694,1,2,0,0,0,0,3,1000,9000,4000
mm_kernel_cpu,1971038,0,1,0,0,0,0,3,1000,9000,4000
mm_kernel_cpu_collapse,2200902,0,2,0,0,0,0,3,1000,9000,4000
mm_kernel_gpu_mem,5188334,1,1,360000000,32000000,32000000,392000000,3,1000,9000,4000
mm_kernel_gpu_mem,318363,1,2,360000000,32000000,32000000,392000000,3,1000,9000,4000
mm_kernel_gpu,5138442,1,1,0,0,0,0,3,1000,9000,4000
mm_kernel_gpu_collapse,295694,1,2,0,0,0,0,3,1000,9000,4000
mm_kernel_cpu,4704167,0,1,0,0,0,0,3,1000,8000,7000
mm_kernel_cpu_collapse,4574433,0,2,0,0,0,0,3,1000,8000,7000
mm_kernel_gpu_mem,11970248,1,1,512000000,56000000,56000000,568000000,3,1000,8000,7000
mm_kernel_gpu_mem,520034,1,2,512000000,56000000,56000000,568000000,3,1000,8000,7000
mm_kernel_gpu,11842501,1,1,0,0,0,0,3,1000,8000,7000
mm_kernel_gpu_collapse,486832,1,2,0,0,0,0,3,1000,8000,7000
mm_kernel_cpu,4704167,0,1,0,0,0,0,3,1000,8000,7000
mm_kernel_cpu_collapse,4574433,0,2,0,0,0,0,3,1000,8000,7000
mm_kernel_gpu_mem,11970248,1,1,512000000,56000000,56000000,568000000,3,1000,8000,7000
mm_kernel_gpu_mem,520034,1,2,512000000,56000000,56000000,568000000,3,1000,8000,7000
mm_kernel_gpu,11842501,1,1,0,0,0,0,3,1000,8000,7000
mm_kernel_gpu_collapse,486832,1,2,0,0,0,0,3,1000,8000,7000
mm_kernel_cpu,6144559,0,1,0,0,0,0,3,1000,8000,8000
mm_kernel_cpu_collapse,5901127,0,2,0,0,0,0,3,1000,8000,8000
mm_kernel_gpu_mem,13689953,1,1,576000000,64000000,64000000,640000000,3,1000,8000,8000
mm_kernel_gpu_mem,601420,1,2,576000000,64000000,64000000,640000000,3,1000,8000,8000
mm_kernel_gpu,13594958,1,1,0,0,0,0,3,1000,8000,8000
mm_kernel_gpu_collapse,563792,1,2,0,0,0,0,3,1000,8000,8000
mm_kernel_cpu,2901130,0,1,0,0,0,0,3,1000,9000,5000
mm_kernel_cpu_collapse,2959830,0,2,0,0,0,0,3,1000,9000,5000
mm_kernel_gpu_mem,6514712,1,1,432000000,40000000,40000000,472000000,3,1000,9000,5000
mm_kernel_gpu_mem,406055,1,2,432000000,40000000,40000000,472000000,3,1000,9000,5000
mm_kernel_gpu,6469431,1,1,0,0,0,0,3,1000,9000,5000
mm_kernel_gpu_collapse,377165,1,2,0,0,0,0,3,1000,9000,5000
mm_kernel_cpu,2901130,0,1,0,0,0,0,3,1000,9000,5000
mm_kernel_cpu_collapse,2959830,0,2,0,0,0,0,3,1000,9000,5000
