kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_gpu_mem,4985611,1,1,79,128,304000008,720000000,720000008,1024000000,3,10000,2000,9000
mm_kernel_gpu_mem,1230248,1,2,703125,128,304000008,720000000,720000008,1024000000,3,10000,2000,9000
mm_kernel_gpu,4384529,1,1,79,128,8,0,8,0,3,10000,2000,9000
mm_kernel_gpu_collapse,1134269,1,2,703125,128,8,0,8,0,3,10000,2000,9000
mm_kernel_cpu,9346518,0,1,1,80,0,0,0,0,3,10000,3000,10000
mm_kernel_cpu_collapse,8975921,0,2,1,80,0,0,0,0,3,10000,3000,10000
mm_kernel_gpu_mem,7596198,1,1,79,128,480000008,800000000,800000008,1280000000,3,10000,3000,10000
mm_kernel_gpu_mem,2002357,1,2,781250,128,480000008,800000000,800000008,1280000000,3,10000,3000,10000
mm_kernel_gpu,7434436,1,1,79,128,8,0,8,0,3,10000,3000,10000
mm_kernel_gpu_collapse,1884661,1,2,781250,128,8,0,8,0,3,10000,3000,10000
mm_kernel_cpu,266010,0,1,1,80,0,0,0,0,3,10000,3000,1000
mm_kernel_cpu_collapse,254454,0,2,1,80,0,0,0,0,3,10000,3000,1000
mm_kernel_gpu_mem,814479,1,1,79,128,264000008,80000000,80000008,344000000,3,10000,3000,1000
mm_kernel_gpu_mem,214045,1,2,78125,128,264000008,80000000,80000008,344000000,3,10000,3000,1000
mm_kernel_gpu,743584,1,1,79,128,8,0,8,0,3,10000,3000,1000
mm_kernel_gpu_collapse,186679,1,2,78125,128,8,0,8,0,3,10000,3000,1000
mm_kernel_cpu,527148,0,1,1,80,0,0,0,0,3,10000,3000,2000
mm_kernel_cpu_collapse,505705,0,2,1,80,0,0,0,0,3,10000,3000,2000
mm_kernel_gpu_mem,1546199,1,1,79,128,288000008,160000000,160000008,448000000,3,10000,3000,2000
mm_kernel_gpu_mem,382564,1,2,156250,128,288000008,160000000,160000008,448000000,3,10000,3000,2000
mm_kernel_gpu,1450095,1,1,79,128,8,0,8,0,3,10000,3000,2000
mm_kernel_gpu_collapse,343812,1,2,156250,128,8,0,8,0,3,10000,3000,2000
mm_kernel_cpu,783137,0,1,1,80,0,0,0,0,3,10000,3000,3000
mm_kernel_cpu_collapse,768348,0,2,1,80,0,0,0,0,3,10000,3000,3000
mm_kernel_gpu_mem,2332114,1,1,79,128,312000008,240000000,240000008,552000000,3,10000,3000,3000
mm_kernel_gpu_mem,476186,1,2,234375,128,312000008,240000000,240000008,552000000,3,10000,3000,3000
mm_kernel_gpu,2239414,1,1,79,128,8,0,8,0,3,10000,3000,3000
mm_kernel_gpu_collapse,420832,1,2,234375,128,8,0,8,0,3,10000,3000,3000
mm_kernel_cpu,1220362,0,1,1,80,0,0,0,0,3,10000,3000,4000
mm_kernel_cpu_collapse,1177020,0,2,1,80,0,0,0,0,3,10000,3000,4000
mm_kernel_gpu_mem,3070962,1,1,79,128,336000008,320000000,320000008,656000000,3,10000,3000,4000
mm_kernel_gpu_mem,767525,1,2,312500,128,336000008,320000000,320000008,656000000,3,10000,3000,4000
mm_kernel_gpu,2955121,1,1,79,128,8,0,8,0,3,10000,3000,4000
mm_kernel_gpu_collapse,707333,1,2,312500,128,8,0,8,0,3,10000,3000,4000
mm_kernel_cpu,2069786,0,1,1,80,0,0,0,0,3,10000,3000,5000
mm_kernel_cpu_collapse,2055631,0,2,1,80,0,0,0,0,3,10000,3000,5000
mm_kernel_gpu_mem,3839861,1,1,79,128,360000008,400000000,400000008,760000000,3,10000,3000,5000
mm_kernel_gpu_mem,1001327,1,2,390625,128,360000008,400000000,400000008,760000000,3,10000,3000,5000
mm_kernel_gpu,3734987,1,1,79,128,8,0,8,0,3,10000,3000,5000
mm_kernel_gpu_collapse,931551,1,2,390625,128,8,0,8,0,3,10000,3000,5000
mm_kernel_cpu,3268109,0,1,1,80,0,0,0,0,3,10000,3000,6000
mm_kernel_cpu_collapse,3241119,0,2,1,80,0,0,0,0,3,10000,3000,6000
mm_kernel_gpu_mem,4570838,1,1,79,128,384000008,480000000,480000008,864000000,3,10000,3000,6000
mm_kernel_gpu_mem,1172258,1,2,468750,128,384000008,480000000,480000008,864000000,3,10000,3000,6000
mm_kernel_gpu,4464443,1,1,79,128,8,0,8,0,3,10000,3000,6000
mm_kernel_gpu_collapse,1093214,1,2,468750,128,8,0,8,0,3,10000,3000,6000
mm_kernel_cpu,4795971,0,1,1,80,0,0,0,0,3,10000,3000,7000
mm_kernel_cpu_collapse,4804064,0,2,1,80,0,0,0,0,3,10000,3000,7000
mm_kernel_gpu_mem,5371740,1,1,79,128,408000008,560000000,560000008,968000000,3,10000,3000,7000
mm_kernel_gpu_mem,1399442,1,2,546875,128,408000008,560000000,560000008,968000000,3,10000,3000,7000
mm_kernel_gpu,5229027,1,1,79,128,8,0,8,0,3,10000,3000,7000
mm_kernel_gpu_collapse,1310781,1,2,546875,128,8,0,8,0,3,10000,3000,7000
mm_kernel_cpu,6932757,0,1,1,80,0,0,0,0,3,10000,3000,8000
mm_kernel_cpu_collapse,7090329,0,2,1,80,0,0,0,0,3,10000,3000,8000
mm_kernel_gpu_mem,6118117,1,1,79,128,432000008,640000000,640000008,1072000000,3,10000,3000,8000
mm_kernel_gpu_mem,1577142,1,2,625000,128,432000008,640000000,640000008,1072000000,3,10000,3000,8000
mm_kernel_gpu,5975379,1,1,79,128,8,0,8,0,3,10000,3000,8000
mm_kernel_gpu_collapse,1478120,1,2,625000,128,8,0,8,0,3,10000,3000,8000
mm_kernel_cpu,7997770,0,1,1,80,0,0,0,0,3,10000,3000,9000
mm_kernel_cpu_collapse,7834455,0,2,1,80,0,0,0,0,3,10000,3000,9000
mm_kernel_gpu_mem,6874646,1,1,79,128,456000008,720000000,720000008,1176000000,3,10000,3000,9000
mm_kernel_gpu_mem,1806514,1,2,703125,128,456000008,720000000,720000008,1176000000,3,10000,3000,9000
mm_kernel_gpu,6710155,1,1,79,128,8,0,8,0,3,10000,3000,9000
mm_kernel_gpu_collapse,1696794,1,2,703125,128,8,0,8,0,3,10000,3000,9000
mm_kernel_cpu,12530565,0,1,1,80,0,0,0,0,3,10000,4000,10000
mm_kernel_cpu_collapse,12404205,0,2,1,80,0,0,0,0,3,10000,4000,10000
mm_kernel_gpu_mem,11410187,1,1,79,128,640000008,800000000,800000008,1440000000,3,10000,4000,10000
mm_kernel_gpu_mem,2640861,1,2,781250,128,640000008,800000000,800000008,1440000000,3,10000,4000,10000
mm_kernel_gpu,9690382,1,1,79,128,8,0,8,0,3,10000,4000,10000
mm_kernel_gpu_collapse,2509903,1,2,781250,128,8,0,8,0,3,10000,4000,10000
