kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_cpu,25564139,0,1,1,28,0,0,0,0,3,10000,4000,6000
mm_kernel_cpu_collapse,25465678,0,2,1,28,0,0,0,0,3,10000,4000,6000
mm_kernel_gpu_mem,58872158,1,1,79,128,512000000,480000000,480000000,992000000,3,10000,4000,6000
mm_kernel_gpu_mem,11408655,1,2,468750,128,512000000,480000000,480000000,992000000,3,10000,4000,6000
mm_kernel_gpu,58604026,1,1,79,128,0,0,0,0,3,10000,4000,6000
mm_kernel_gpu_collapse,11232756,1,2,468750,128,0,0,0,0,3,10000,4000,6000
mm_kernel_cpu,25943661,0,1,1,28,0,0,0,0,3,10000,4000,7000
mm_kernel_cpu_collapse,25843921,0,2,1,28,0,0,0,0,3,10000,4000,7000
mm_kernel_gpu_mem,68819105,1,1,79,128,544000000,560000000,560000000,1104000000,3,10000,4000,7000
mm_kernel_gpu_mem,14147201,1,2,546875,128,544000000,560000000,560000000,1104000000,3,10000,4000,7000
mm_kernel_gpu,68473428,1,1,79,128,0,0,0,0,3,10000,4000,7000
mm_kernel_gpu_collapse,13888582,1,2,546875,128,0,0,0,0,3,10000,4000,7000
mm_kernel_cpu,32708313,0,1,1,28,0,0,0,0,3,10000,4000,8000
mm_kernel_cpu_collapse,32608296,0,2,1,28,0,0,0,0,3,10000,4000,8000
mm_kernel_gpu_mem,78520563,1,1,79,128,576000000,640000000,640000000,1216000000,3,10000,4000,8000
