kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_cpu_collapse,6533245,0,2,1,48,0,0,0,0,3,2000,6000,5000
mm_kernel_gpu_mem,13370850,1,1,8,256,336000008,80000000,80000008,416000000,3,2000,6000,5000
mm_kernel_gpu_collapse_mem,618964,1,2,240,256,336000008,80000000,80000008,416000000,3,2000,6000,5000
mm_kernel_gpu,12920341,1,1,8,256,8,0,8,0,3,2000,6000,5000
mm_kernel_gpu_collapse,561727,1,2,240,256,8,0,8,0,3,2000,6000,5000
mm_kernel_cpu,9397846,0,1,1,48,0,0,0,0,3,2000,6000,6000
mm_kernel_cpu_collapse,8579707,0,2,1,48,0,0,0,0,3,2000,6000,6000
mm_kernel_gpu_mem,16122523,1,1,8,256,384000008,96000000,96000008,480000000,3,2000,6000,6000
mm_kernel_gpu_collapse_mem,756699,1,2,240,256,384000008,96000000,96000008,480000000,3,2000,6000,6000
mm_kernel_gpu,15752055,1,1,8,256,8,0,8,0,3,2000,6000,6000
mm_kernel_gpu_collapse,692919,1,2,240,256,8,0,8,0,3,2000,6000,6000
mm_kernel_cpu,10755765,0,1,1,48,0,0,0,0,3,2000,6000,7000
mm_kernel_cpu_collapse,10064744,0,2,1,48,0,0,0,0,3,2000,6000,7000
mm_kernel_gpu_mem,18287755,1,1,8,256,432000008,112000000,112000008,544000000,3,2000,6000,7000
mm_kernel_gpu_collapse_mem,925793,1,2,240,256,432000008,112000000,112000008,544000000,3,2000,6000,7000
mm_kernel_gpu,18173029,1,1,8,256,8,0,8,0,3,2000,6000,7000
mm_kernel_gpu_collapse,833834,1,2,240,256,8,0,8,0,3,2000,6000,7000
mm_kernel_cpu,13010362,0,1,1,48,0,0,0,0,3,2000,6000,8000
mm_kernel_cpu_collapse,12125113,0,2,1,48,0,0,0,0,3,2000,6000,8000
mm_kernel_gpu_mem,20909147,1,1,8,256,480000008,128000000,128000008,608000000,3,2000,6000,8000
mm_kernel_gpu_collapse_mem,948261,1,2,240,256,480000008,128000000,128000008,608000000,3,2000,6000,8000
mm_kernel_gpu,21214102,1,1,8,256,8,0,8,0,3,2000,6000,8000
mm_kernel_gpu_collapse,887762,1,2,240,256,8,0,8,0,3,2000,6000,8000
mm_kernel_cpu,14484124,0,1,1,48,0,0,0,0,3,2000,6000,9000
mm_kernel_cpu_collapse,13791547,0,2,1,48,0,0,0,0,3,2000,6000,9000
mm_kernel_gpu_mem,23661744,1,1,8,256,528000008,144000000,144000008,672000000,3,2000,6000,9000
mm_kernel_gpu_collapse_mem,1114348,1,2,240,256,528000008,144000000,144000008,672000000,3,2000,6000,9000
mm_kernel_gpu,23224923,1,1,8,256,8,0,8,0,3,2000,6000,9000
mm_kernel_gpu_collapse,1043365,1,2,240,256,8,0,8,0,3,2000,6000,9000
mm_kernel_cpu,19389711,0,1,1,48,0,0,0,0,3,2000,7000,10000
mm_kernel_cpu_collapse,18994830,0,2,1,48,0,0,0,0,3,2000,7000,10000
mm_kernel_gpu_mem,30098519,1,1,8,256,672000008,160000000,160000008,832000000,3,2000,7000,10000
mm_kernel_gpu_collapse_mem,1423589,1,2,240,256,672000008,160000000,160000008,832000000,3,2000,7000,10000
mm_kernel_gpu,29400581,1,1,8,256,8,0,8,0,3,2000,7000,10000
mm_kernel_gpu_collapse,1350691,1,2,240,256,8,0,8,0,3,2000,7000,10000
mm_kernel_cpu,1748838,0,1,1,48,0,0,0,0,3,2000,7000,1000
mm_kernel_cpu_collapse,1031926,0,2,1,48,0,0,0,0,3,2000,7000,1000
mm_kernel_gpu_mem,3110053,1,1,8,256,168000008,16000000,16000008,184000000,3,2000,7000,1000
mm_kernel_gpu_collapse_mem,147328,1,2,240,256,168000008,16000000,16000008,184000000,3,2000,7000,1000
mm_kernel_gpu,2929140,1,1,8,256,8,0,8,0,3,2000,7000,1000
mm_kernel_gpu_collapse,124757,1,2,240,256,8,0,8,0,3,2000,7000,1000
mm_kernel_cpu,2623335,0,1,1,48,0,0,0,0,3,2000,7000,2000
mm_kernel_cpu_collapse,2364376,0,2,1,48,0,0,0,0,3,2000,7000,2000
mm_kernel_gpu_mem,6045699,1,1,8,256,224000008,32000000,32000008,256000000,3,2000,7000,2000
mm_kernel_gpu_collapse_mem,292177,1,2,240,256,224000008,32000000,32000008,256000000,3,2000,7000,2000
mm_kernel_gpu,5722017,1,1,8,256,8,0,8,0,3,2000,7000,2000
mm_kernel_gpu_collapse,257941,1,2,240,256,8,0,8,0,3,2000,7000,2000
mm_kernel_cpu,4471424,0,1,1,48,0,0,0,0,3,2000,7000,3000
mm_kernel_cpu_collapse,3926533,0,2,1,48,0,0,0,0,3,2000,7000,3000
mm_kernel_gpu_mem,9062224,1,1,8,256,280000008,48000000,48000008,328000000,3,2000,7000,3000
mm_kernel_gpu_collapse_mem,451799,1,2,240,256,280000008,48000000,48000008,328000000,3,2000,7000,3000
mm_kernel_gpu,8780200,1,1,8,256,8,0,8,0,3,2000,7000,3000
mm_kernel_gpu_collapse,396171,1,2,240,256,8,0,8,0,3,2000,7000,3000
mm_kernel_cpu,6818294,0,1,1,48,0,0,0,0,3,2000,7000,4000
mm_kernel_cpu_collapse,5888923,0,2,1,48,0,0,0,0,3,2000,7000,4000
mm_kernel_gpu_mem,11947964,1,1,8,256,336000008,64000000,64000008,400000000,3,2000,7000,4000
mm_kernel_gpu_collapse_mem,575685,1,2,240,256,336000008,64000000,64000008,400000000,3,2000,7000,4000
mm_kernel_gpu,11787937,1,1,8,256,8,0,8,0,3,2000,7000,4000
mm_kernel_gpu_collapse,520948,1,2,240,256,8,0,8,0,3,2000,7000,4000
mm_kernel_cpu,8848884,0,1,1,48,0,0,0,0,3,2000,7000,5000
mm_kernel_cpu_collapse,8061824,0,2,1,48,0,0,0,0,3,2000,7000,5000
mm_kernel_gpu_mem,15114519,1,1,8,256,392000008,80000000,80000008,472000000,3,2000,7000,5000
mm_kernel_gpu_collapse_mem,720201,1,2,240,256,392000008,80000000,80000008,472000000,3,2000,7000,5000
mm_kernel_gpu,14390634,1,1,8,256,8,0,8,0,3,2000,7000,5000
mm_kernel_gpu_collapse,665438,1,2,240,256,8,0,8,0,3,2000,7000,5000
mm_kernel_cpu,11737147,0,1,1,48,0,0,0,0,3,2000,7000,6000
mm_kernel_cpu_collapse,10990772,0,2,1,48,0,0,0,0,3,2000,7000,6000
mm_kernel_gpu_mem,18070004,1,1,8,256,448000008,96000000,96000008,544000000,3,2000,7000,6000
mm_kernel_gpu_collapse_mem,911580,1,2,240,256,448000008,96000000,96000008,544000000,3,2000,7000,6000
mm_kernel_gpu,17742277,1,1,8,256,8,0,8,0,3,2000,7000,6000
mm_kernel_gpu_collapse,821959,1,2,240,256,8,0,8,0,3,2000,7000,6000
mm_kernel_cpu,14105404,0,1,1,48,0,0,0,0,3,2000,7000,7000
mm_kernel_cpu_collapse,13265338,0,2,1,48,0,0,0,0,3,2000,7000,7000
mm_kernel_gpu_mem,20539787,1,1,8,256,504000008,112000000,112000008,616000000,3,2000,7000,7000
mm_kernel_gpu_collapse_mem,1023877,1,2,240,256,504000008,112000000,112000008,616000000,3,2000,7000,7000
mm_kernel_gpu,19985315,1,1,8,256,8,0,8,0,3,2000,7000,7000
mm_kernel_gpu_collapse,972264,1,2,240,256,8,0,8,0,3,2000,7000,7000
mm_kernel_cpu,16766365,0,1,1,48,0,0,0,0,3,2000,7000,8000
mm_kernel_cpu_collapse,15921131,0,2,1,48,0,0,0,0,3,2000,7000,8000
mm_kernel_gpu_mem,24172707,1,1,8,256,560000008,128000000,128000008,688000000,3,2000,7000,8000
mm_kernel_gpu_collapse_mem,1128682,1,2,240,256,560000008,128000000,128000008,688000000,3,2000,7000,8000
mm_kernel_gpu,23654956,1,1,8,256,8,0,8,0,3,2000,7000,8000
mm_kernel_gpu_collapse,1050188,1,2,240,256,8,0,8,0,3,2000,7000,8000
mm_kernel_cpu,19474075,0,1,1,48,0,0,0,0,3,2000,7000,9000
mm_kernel_cpu_collapse,18826007,0,2,1,48,0,0,0,0,3,2000,7000,9000
mm_kernel_gpu_mem,26915802,1,1,8,256,616000008,144000000,144000008,760000000,3,2000,7000,9000
mm_kernel_gpu_collapse_mem,1303119,1,2,240,256,616000008,144000000,144000008,760000000,3,2000,7000,9000
mm_kernel_gpu,26301031,1,1,8,256,8,0,8,0,3,2000,7000,9000
mm_kernel_gpu_collapse,1225563,1,2,240,256,8,0,8,0,3,2000,7000,9000
mm_kernel_cpu,24657673,0,1,1,48,0,0,0,0,3,2000,8000,10000
mm_kernel_cpu_collapse,24359164,0,2,1,48,0,0,0,0,3,2000,8000,10000
mm_kernel_gpu_mem,46913908,1,1,8,256,768000008,160000000,160000008,928000000,3,2000,8000,10000
mm_kernel_gpu_collapse_mem,1629955,1,2,240,256,768000008,160000000,160000008,928000000,3,2000,8000,10000
mm_kernel_gpu,46857204,1,1,8,256,8,0,8,0,3,2000,8000,10000
mm_kernel_gpu_collapse,1553029,1,2,240,256,8,0,8,0,3,2000,8000,10000
mm_kernel_cpu,1894041,0,1,1,48,0,0,0,0,3,2000,8000,1000
mm_kernel_cpu_collapse,1507543,0,2,1,48,0,0,0,0,3,2000,8000,1000
mm_kernel_gpu_mem,4844953,1,1,8,256,192000008,16000000,16000008,208000000,3,2000,8000,1000
mm_kernel_gpu_collapse_mem,180616,1,2,240,256,192000008,16000000,16000008,208000000,3,2000,8000,1000
mm_kernel_gpu,4383871,1,1,8,256,8,0,8,0,3,2000,8000,1000
mm_kernel_gpu_collapse,143841,1,2,240,256,8,0,8,0,3,2000,8000,1000
mm_kernel_cpu,3660207,0,1,1,48,0,0,0,0,3,2000,8000,2000
mm_kernel_cpu_collapse,2759804,0,2,1,48,0,0,0,0,3,2000,8000,2000
mm_kernel_gpu_mem,9265196,1,1,8,256,256000008,32000000,32000008,288000000,3,2000,8000,2000
mm_kernel_gpu_collapse_mem,346390,1,2,240,256,256000008,32000000,32000008,288000000,3,2000,8000,2000
mm_kernel_gpu,9266091,1,1,8,256,8,0,8,0,3,2000,8000,2000
mm_kernel_gpu_collapse,296945,1,2,240,256,8,0,8,0,3,2000,8000,2000
mm_kernel_cpu,5109185,0,1,1,48,0,0,0,0,3,2000,8000,3000
mm_kernel_cpu_collapse,4635139,0,2,1,48,0,0,0,0,3,2000,8000,3000
mm_kernel_gpu_mem,13711608,1,1,8,256,320000008,48000000,48000008,368000000,3,2000,8000,3000
mm_kernel_gpu_collapse_mem,501691,1,2,240,256,320000008,48000000,48000008,368000000,3,2000,8000,3000
mm_kernel_gpu,13505997,1,1,8,256,8,0,8,0,3,2000,8000,3000
mm_kernel_gpu_collapse,459845,1,2,240,256,8,0,8,0,3,2000,8000,3000
mm_kernel_cpu,7749498,0,1,1,48,0,0,0,0,3,2000,8000,4000
mm_kernel_cpu_collapse,7109591,0,2,1,48,0,0,0,0,3,2000,8000,4000
mm_kernel_gpu_mem,18887638,1,1,8,256,384000008,64000000,64000008,448000000,3,2000,8000,4000
mm_kernel_gpu_collapse_mem,674525,1,2,240,256,384000008,64000000,64000008,448000000,3,2000,8000,4000
mm_kernel_gpu,17128733,1,1,8,256,8,0,8,0,3,2000,8000,4000
mm_kernel_gpu_collapse,602095,1,2,240,256,8,0,8,0,3,2000,8000,4000
mm_kernel_cpu,10306405,0,1,1,48,0,0,0,0,3,2000,8000,5000
mm_kernel_cpu_collapse,9549035,0,2,1,48,0,0,0,0,3,2000,8000,5000
mm_kernel_gpu_mem,23370092,1,1,8,256,448000008,80000000,80000008,528000000,3,2000,8000,5000
mm_kernel_gpu_collapse_mem,827776,1,2,240,256,448000008,80000000,80000008,528000000,3,2000,8000,5000
mm_kernel_gpu,23121534,1,1,8,256,8,0,8,0,3,2000,8000,5000
mm_kernel_gpu_collapse,773282,1,2,240,256,8,0,8,0,3,2000,8000,5000
mm_kernel_cpu,14060826,0,1,1,48,0,0,0,0,3,2000,8000,6000
mm_kernel_cpu_collapse,12971199,0,2,1,48,0,0,0,0,3,2000,8000,6000
mm_kernel_gpu_mem,26680376,1,1,8,256,512000008,96000000,96000008,608000000,3,2000,8000,6000
mm_kernel_gpu_collapse_mem,1005494,1,2,240,256,512000008,96000000,96000008,608000000,3,2000,8000,6000
mm_kernel_gpu,26124978,1,1,8,256,8,0,8,0,3,2000,8000,6000
mm_kernel_gpu_collapse,942889,1,2,240,256,8,0,8,0,3,2000,8000,6000
mm_kernel_cpu,17377798,0,1,1,48,0,0,0,0,3,2000,8000,7000
mm_kernel_cpu_collapse,16520288,0,2,1,48,0,0,0,0,3,2000,8000,7000
mm_kernel_gpu_mem,32461270,1,1,8,256,576000008,112000000,112000008,688000000,3,2000,8000,7000
mm_kernel_gpu_collapse_mem,1198488,1,2,240,256,576000008,112000000,112000008,688000000,3,2000,8000,7000
mm_kernel_gpu,31888184,1,1,8,256,8,0,8,0,3,2000,8000,7000
mm_kernel_gpu_collapse,1123709,1,2,240,256,8,0,8,0,3,2000,8000,7000
mm_kernel_cpu,20712871,0,1,1,48,0,0,0,0,3,2000,8000,8000
mm_kernel_cpu_collapse,19447916,0,2,1,48,0,0,0,0,3,2000,8000,8000
mm_kernel_gpu_mem,37500804,1,1,8,256,640000008,128000000,128000008,768000000,3,2000,8000,8000
mm_kernel_gpu_collapse_mem,1323158,1,2,240,256,640000008,128000000,128000008,768000000,3,2000,8000,8000
mm_kernel_gpu,35404064,1,1,8,256,8,0,8,0,3,2000,8000,8000
mm_kernel_gpu_collapse,1193809,1,2,240,256,8,0,8,0,3,2000,8000,8000
mm_kernel_cpu,23477469,0,1,1,48,0,0,0,0,3,2000,8000,9000
mm_kernel_cpu_collapse,22666484,0,2,1,48,0,0,0,0,3,2000,8000,9000
mm_kernel_gpu_mem,41422777,1,1,8,256,704000008,144000000,144000008,848000000,3,2000,8000,9000
mm_kernel_gpu_collapse_mem,1502894,1,2,240,256,704000008,144000000,144000008,848000000,3,2000,8000,9000
mm_kernel_gpu,41506472,1,1,8,256,8,0,8,0,3,2000,8000,9000
mm_kernel_gpu_collapse,1417676,1,2,240,256,8,0,8,0,3,2000,8000,9000
mm_kernel_cpu,30040773,0,1,1,48,0,0,0,0,3,2000,9000,10000
mm_kernel_cpu_collapse,28658430,0,2,1,48,0,0,0,0,3,2000,9000,10000
mm_kernel_gpu_mem,38382233,1,1,8,256,864000008,160000000,160000008,1024000000,3,2000,9000,10000
mm_kernel_gpu_collapse_mem,1842538,1,2,240,256,864000008,160000000,160000008,1024000000,3,2000,9000,10000
mm_kernel_gpu,37840244,1,1,8,256,8,0,8,0,3,2000,9000,10000
mm_kernel_gpu_collapse,1767650,1,2,240,256,8,0,8,0,3,2000,9000,10000
mm_kernel_cpu,2129996,0,1,1,48,0,0,0,0,3,2000,9000,1000
mm_kernel_cpu_collapse,1343441,0,2,1,48,0,0,0,0,3,2000,9000,1000
mm_kernel_gpu_mem,4066537,1,1,8,256,216000008,16000000,16000008,232000000,3,2000,9000,1000
mm_kernel_gpu_collapse_mem,192143,1,2,240,256,216000008,16000000,16000008,232000000,3,2000,9000,1000
mm_kernel_gpu,3710598,1,1,8,256,8,0,8,0,3,2000,9000,1000
mm_kernel_gpu_collapse,161542,1,2,240,256,8,0,8,0,3,2000,9000,1000
mm_kernel_cpu,4116364,0,1,1,48,0,0,0,0,3,2000,9000,2000
mm_kernel_cpu_collapse,3070265,0,2,1,48,0,0,0,0,3,2000,9000,2000
mm_kernel_gpu_mem,7829820,1,1,8,256,288000008,32000000,32000008,320000000,3,2000,9000,2000
mm_kernel_gpu_collapse_mem,378614,1,2,240,256,288000008,32000000,32000008,320000000,3,2000,9000,2000
mm_kernel_gpu,7371591,1,1,8,256,8,0,8,0,3,2000,9000,2000
mm_kernel_gpu_collapse,332805,1,2,240,256,8,0,8,0,3,2000,9000,2000
mm_kernel_cpu,6157650,0,1,1,48,0,0,0,0,3,2000,9000,3000
mm_kernel_cpu_collapse,5219791,0,2,1,48,0,0,0,0,3,2000,9000,3000
mm_kernel_gpu_mem,11359278,1,1,8,256,360000008,48000000,48000008,408000000,3,2000,9000,3000
mm_kernel_gpu_collapse_mem,573211,1,2,240,256,360000008,48000000,48000008,408000000,3,2000,9000,3000
mm_kernel_gpu,11256942,1,1,8,256,8,0,8,0,3,2000,9000,3000
mm_kernel_gpu_collapse,519343,1,2,240,256,8,0,8,0,3,2000,9000,3000
mm_kernel_cpu,8858356,0,1,1,48,0,0,0,0,3,2000,9000,4000
mm_kernel_cpu_collapse,8098136,0,2,1,48,0,0,0,0,3,2000,9000,4000
mm_kernel_gpu_mem,15613006,1,1,8,256,432000008,64000000,64000008,496000000,3,2000,9000,4000
mm_kernel_gpu_collapse_mem,736620,1,2,240,256,432000008,64000000,64000008,496000000,3,2000,9000,4000
mm_kernel_gpu,14906539,1,1,8,256,8,0,8,0,3,2000,9000,4000
mm_kernel_gpu_collapse,681980,1,2,240,256,8,0,8,0,3,2000,9000,4000
mm_kernel_cpu,12053652,0,1,1,48,0,0,0,0,3,2000,9000,5000
mm_kernel_cpu_collapse,11119568,0,2,1,48,0,0,0,0,3,2000,9000,5000
mm_kernel_gpu_mem,19361504,1,1,8,256,504000008,80000000,80000008,584000000,3,2000,9000,5000
mm_kernel_gpu_collapse_mem,940608,1,2,240,256,504000008,80000000,80000008,584000000,3,2000,9000,5000
mm_kernel_gpu,18854289,1,1,8,256,8,0,8,0,3,2000,9000,5000
mm_kernel_gpu_collapse,874839,1,2,240,256,8,0,8,0,3,2000,9000,5000
mm_kernel_cpu,15886127,0,1,1,48,0,0,0,0,3,2000,9000,6000
mm_kernel_cpu_collapse,14867287,0,2,1,48,0,0,0,0,3,2000,9000,6000
mm_kernel_gpu_mem,23262270,1,1,8,256,576000008,96000000,96000008,672000000,3,2000,9000,6000
mm_kernel_gpu_collapse_mem,1186548,1,2,240,256,576000008,96000000,96000008,672000000,3,2000,9000,6000
mm_kernel_gpu,22768543,1,1,8,256,8,0,8,0,3,2000,9000,6000
mm_kernel_gpu_collapse,1061381,1,2,240,256,8,0,8,0,3,2000,9000,6000
mm_kernel_cpu,20351086,0,1,1,48,0,0,0,0,3,2000,9000,7000
mm_kernel_cpu_collapse,19068975,0,2,1,48,0,0,0,0,3,2000,9000,7000
mm_kernel_gpu_mem,27161591,1,1,8,256,648000008,112000000,112000008,760000000,3,2000,9000,7000
mm_kernel_gpu_collapse_mem,1348071,1,2,240,256,648000008,112000000,112000008,760000000,3,2000,9000,7000
mm_kernel_gpu,26110951,1,1,8,256,8,0,8,0,3,2000,9000,7000
mm_kernel_gpu_collapse,1263634,1,2,240,256,8,0,8,0,3,2000,9000,7000
mm_kernel_cpu,24726626,0,1,1,48,0,0,0,0,3,2000,9000,8000
mm_kernel_cpu_collapse,22781576,0,2,1,48,0,0,0,0,3,2000,9000,8000
mm_kernel_gpu_mem,31191676,1,1,8,256,720000008,128000000,128000008,848000000,3,2000,9000,8000
mm_kernel_gpu_collapse_mem,1485532,1,2,240,256,720000008,128000000,128000008,848000000,3,2000,9000,8000
mm_kernel_gpu,30521853,1,1,8,256,8,0,8,0,3,2000,9000,8000
mm_kernel_gpu_collapse,1362880,1,2,240,256,8,0,8,0,3,2000,9000,8000
mm_kernel_cpu,28657775,0,1,1,48,0,0,0,0,3,2000,9000,9000
mm_kernel_cpu_collapse,27410009,0,2,1,48,0,0,0,0,3,2000,9000,9000
mm_kernel_gpu_mem,33254216,1,1,8,256,792000008,144000000,144000008,936000000,3,2000,9000,9000
mm_kernel_gpu_collapse_mem,1686242,1,2,240,256,792000008,144000000,144000008,936000000,3,2000,9000,9000
mm_kernel_gpu,33088783,1,1,8,256,8,0,8,0,3,2000,9000,9000
mm_kernel_gpu_collapse,1620586,1,2,240,256,8,0,8,0,3,2000,9000,9000
mm_kernel_cpu,2980227,0,1,1,48,0,0,0,0,3,3000,10000,1000
mm_kernel_cpu_collapse,2248757,0,2,1,48,0,0,0,0,3,3000,10000,1000
mm_kernel_gpu_mem,4272623,1,1,12,256,320000008,24000000,24000008,344000000,3,3000,10000,1000
mm_kernel_gpu_collapse_mem,327349,1,2,240,256,320000008,24000000,24000008,344000000,3,3000,10000,1000
mm_kernel_gpu,4037120,1,1,12,256,8,0,8,0,3,3000,10000,1000
mm_kernel_gpu_collapse,273865,1,2,240,256,8,0,8,0,3,3000,10000,1000
mm_kernel_cpu,5662116,0,1,1,48,0,0,0,0,3,3000,10000,2000
mm_kernel_cpu_collapse,5251197,0,2,1,48,0,0,0,0,3,3000,10000,2000
mm_kernel_gpu_mem,8327724,1,1,12,256,400000008,48000000,48000008,448000000,3,3000,10000,2000
mm_kernel_gpu_collapse_mem,629801,1,2,240,256,400000008,48000000,48000008,448000000,3,3000,10000,2000
mm_kernel_gpu,7966618,1,1,12,256,8,0,8,0,3,3000,10000,2000
mm_kernel_gpu_collapse,556495,1,2,240,256,8,0,8,0,3,3000,10000,2000
mm_kernel_cpu,10114746,0,1,1,48,0,0,0,0,3,3000,10000,3000
mm_kernel_cpu_collapse,9032533,0,2,1,48,0,0,0,0,3,3000,10000,3000
mm_kernel_gpu_mem,12307145,1,1,12,256,480000008,72000000,72000008,552000000,3,3000,10000,3000
mm_kernel_gpu_collapse_mem,912205,1,2,240,256,480000008,72000000,72000008,552000000,3,3000,10000,3000
mm_kernel_gpu,11863773,1,1,12,256,8,0,8,0,3,3000,10000,3000
mm_kernel_gpu_collapse,859673,1,2,240,256,8,0,8,0,3,3000,10000,3000
mm_kernel_cpu,14648119,0,1,1,48,0,0,0,0,3,3000,10000,4000
mm_kernel_cpu_collapse,13695874,0,2,1,48,0,0,0,0,3,3000,10000,4000
mm_kernel_gpu_mem,16345003,1,1,12,256,560000008,96000000,96000008,656000000,3,3000,10000,4000
mm_kernel_gpu_collapse_mem,1237448,1,2,240,256,560000008,96000000,96000008,656000000,3,3000,10000,4000
mm_kernel_gpu,16196619,1,1,12,256,8,0,8,0,3,3000,10000,4000
mm_kernel_gpu_collapse,1118932,1,2,240,256,8,0,8,0,3,3000,10000,4000
mm_kernel_cpu,47811285,0,1,1,48,0,0,0,0,3,3000,10000,9000
mm_kernel_cpu_collapse,45970982,0,2,1,48,0,0,0,0,3,3000,10000,9000
mm_kernel_gpu_mem,36265769,1,1,12,256,960000008,216000000,216000008,1176000000,3,3000,10000,9000
mm_kernel_gpu_collapse_mem,2778888,1,2,240,256,960000008,216000000,216000008,1176000000,3,3000,10000,9000
mm_kernel_gpu,35599373,1,1,12,256,8,0,8,0,3,3000,10000,9000
mm_kernel_gpu_collapse,2652668,1,2,240,256,8,0,8,0,3,3000,10000,9000
mm_kernel_cpu,734091,0,1,1,48,0,0,0,0,3,3000,1000,10000
mm_kernel_cpu_collapse,580345,0,2,1,48,0,0,0,0,3,3000,1000,10000
mm_kernel_gpu_mem,4029087,1,1,12,256,104000008,240000000,240000008,344000000,3,3000,1000,10000
mm_kernel_gpu_collapse_mem,311563,1,2,240,256,104000008,240000000,240000008,344000000,3,3000,1000,10000
mm_kernel_gpu,3765766,1,1,12,256,8,0,8,0,3,3000,1000,10000
mm_kernel_gpu_collapse,257452,1,2,240,256,8,0,8,0,3,3000,1000,10000
mm_kernel_cpu,161730,0,1,1,48,0,0,0,0,3,3000,1000,1000
mm_kernel_cpu_collapse,121458,0,2,1,48,0,0,0,0,3,3000,1000,1000
mm_kernel_gpu_mem,591078,1,1,12,256,32000008,24000000,24000008,56000000,3,3000,1000,1000
mm_kernel_gpu_collapse_mem,31260,1,2,240,256,32000008,24000000,24000008,56000000,3,3000,1000,1000
mm_kernel_gpu,376790,1,1,12,256,8,0,8,0,3,3000,1000,1000
mm_kernel_gpu_collapse,18958,1,2,240,256,8,0,8,0,3,3000,1000,1000
mm_kernel_cpu,266520,0,1,1,48,0,0,0,0,3,3000,1000,2000
mm_kernel_cpu_collapse,186084,0,2,1,48,0,0,0,0,3,3000,1000,2000
mm_kernel_gpu_mem,952927,1,1,12,256,40000008,48000000,48000008,88000000,3,3000,1000,2000
mm_kernel_gpu_collapse_mem,58856,1,2,240,256,40000008,48000000,48000008,88000000,3,3000,1000,2000
mm_kernel_gpu,759307,1,1,12,256,8,0,8,0,3,3000,1000,2000
mm_kernel_gpu_collapse,43233,1,2,240,256,8,0,8,0,3,3000,1000,2000
mm_kernel_cpu,378122,0,1,1,48,0,0,0,0,3,3000,1000,3000
mm_kernel_cpu_collapse,338475,0,2,1,48,0,0,0,0,3,3000,1000,3000
mm_kernel_gpu_mem,1296558,1,1,12,256,48000008,72000000,72000008,120000000,3,3000,1000,3000
mm_kernel_gpu_collapse_mem,89564,1,2,240,256,48000008,72000000,72000008,120000000,3,3000,1000,3000
mm_kernel_gpu,1124633,1,1,12,256,8,0,8,0,3,3000,1000,3000
mm_kernel_gpu_collapse,69093,1,2,240,256,8,0,8,0,3,3000,1000,3000
mm_kernel_cpu,502407,0,1,1,48,0,0,0,0,3,3000,1000,4000
mm_kernel_cpu_collapse,439833,0,2,1,48,0,0,0,0,3,3000,1000,4000
mm_kernel_gpu_mem,1668227,1,1,12,256,56000008,96000000,96000008,152000000,3,3000,1000,4000
mm_kernel_gpu_collapse_mem,118823,1,2,240,256,56000008,96000000,96000008,152000000,3,3000,1000,4000
mm_kernel_gpu,1522596,1,1,12,256,8,0,8,0,3,3000,1000,4000
mm_kernel_gpu_collapse,94637,1,2,240,256,8,0,8,0,3,3000,1000,4000
mm_kernel_cpu,581986,0,1,1,48,0,0,0,0,3,3000,1000,5000
mm_kernel_cpu_collapse,516698,0,2,1,48,0,0,0,0,3,3000,1000,5000
mm_kernel_gpu_mem,2051641,1,1,12,256,64000008,120000000,120000008,184000000,3,3000,1000,5000
mm_kernel_gpu_collapse_mem,157215,1,2,240,256,64000008,120000000,120000008,184000000,3,3000,1000,5000
mm_kernel_gpu,1873159,1,1,12,256,8,0,8,0,3,3000,1000,5000
mm_kernel_gpu_collapse,122666,1,2,240,256,8,0,8,0,3,3000,1000,5000
mm_kernel_cpu,448536,0,1,1,48,0,0,0,0,3,3000,1000,6000
mm_kernel_cpu_collapse,340497,0,2,1,48,0,0,0,0,3,3000,1000,6000
mm_kernel_gpu_mem,2484671,1,1,12,256,72000008,144000000,144000008,216000000,3,3000,1000,6000
mm_kernel_gpu_collapse_mem,183897,1,2,240,256,72000008,144000000,144000008,216000000,3,3000,1000,6000
mm_kernel_gpu,2243495,1,1,12,256,8,0,8,0,3,3000,1000,6000
mm_kernel_gpu_collapse,152061,1,2,240,256,8,0,8,0,3,3000,1000,6000
mm_kernel_cpu,767864,0,1,1,48,0,0,0,0,3,3000,1000,7000
mm_kernel_cpu_collapse,587679,0,2,1,48,0,0,0,0,3,3000,1000,7000
mm_kernel_gpu_mem,2814502,1,1,12,256,80000008,168000000,168000008,248000000,3,3000,1000,7000
mm_kernel_gpu_collapse_mem,219109,1,2,240,256,80000008,168000000,168000008,248000000,3,3000,1000,7000
mm_kernel_gpu,2640263,1,1,12,256,8,0,8,0,3,3000,1000,7000
mm_kernel_gpu_collapse,182724,1,2,240,256,8,0,8,0,3,3000,1000,7000
mm_kernel_cpu,609033,0,1,1,48,0,0,0,0,3,3000,1000,8000
mm_kernel_cpu_collapse,470077,0,2,1,48,0,0,0,0,3,3000,1000,8000
mm_kernel_gpu_mem,3328972,1,1,12,256,88000008,192000000,192000008,280000000,3,3000,1000,8000
mm_kernel_gpu_collapse_mem,250274,1,2,240,256,88000008,192000000,192000008,280000000,3,3000,1000,8000
mm_kernel_gpu,3059271,1,1,12,256,8,0,8,0,3,3000,1000,8000
mm_kernel_gpu_collapse,195369,1,2,240,256,8,0,8,0,3,3000,1000,8000
mm_kernel_cpu,2275870,0,1,1,48,0,0,0,0,3,3000,1000,9000
