kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_gpu_collapse,3730124,1,2,65536,128,8,0,8,0,3,10000,4000,5000
mm_kernel_cpu,78197069,0,1,1,40,0,0,0,0,3,10000,4000,6000
mm_kernel_cpu_collapse,77237803,0,2,1,40,0,0,0,0,3,10000,4000,6000
mm_kernel_gpu_mem,18035990,1,1,79,128,512000008,480000000,480000008,992000000,3,10000,4000,6000
mm_kernel_gpu_mem,4762477,1,2,65536,128,512000008,480000000,480000008,992000000,3,10000,4000,6000
mm_kernel_gpu,17728628,1,1,79,128,8,0,8,0,3,10000,4000,6000
mm_kernel_gpu_collapse,4550901,1,2,65536,128,8,0,8,0,3,10000,4000,6000
mm_kernel_cpu,92796041,0,1,1,40,0,0,0,0,3,10000,4000,7000
mm_kernel_cpu_collapse,92078032,0,2,1,40,0,0,0,0,3,10000,4000,7000
mm_kernel_gpu_mem,20956750,1,1,79,128,544000008,560000000,560000008,1104000000,3,10000,4000,7000
