kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,
laplace_kernel1_gpu,3645,1,1,7,128,0,0,0,0,2,832,6208,
laplace_kernel2_gpu,2048,1,1,7,128,0,0,0,0,2,832,6208,
laplace_kernel1_gpu_collapse,6509,1,2,40352,128,0,0,0,0,2,832,6208,
laplace_kernel2_gpu_collapse,208,1,2,40352,128,0,0,0,0,2,832,6208,
laplace_kernel1_gpu_mem,9436,1,1,7,128,41320448,41320448,41320448,82640896,2,832,6208,
laplace_kernel2_gpu_mem,12694,1,1,7,128,41320448,0,41320448,82640896,2,832,6208,
laplace_kernel1_gpu_collapse_mem,12302,1,2,40352,128,41320448,41320448,41320448,82640896,2,832,6208,
laplace_kernel2_gpu_collapse_mem,10827,1,2,40352,128,41320448,0,41320448,82640896,2,832,6208,
laplace_kernel1_cpu,799,0,1,1,128,0,0,0,0,2,832,6464,
laplace_kernel2_cpu,158,0,1,1,128,0,0,0,0,2,832,6464,
laplace_kernel1_cpu_collapse,1278,0,2,1,128,0,0,0,0,2,832,6464,
laplace_kernel2_cpu_collapse,514,0,2,1,128,0,0,0,0,2,832,6464,
laplace_kernel1_gpu,3754,1,1,7,128,0,0,0,0,2,832,6464,
laplace_kernel2_gpu,2015,1,1,7,128,0,0,0,0,2,832,6464,
laplace_kernel1_gpu_collapse,6776,1,2,42016,128,0,0,0,0,2,832,6464,
laplace_kernel2_gpu_collapse,195,1,2,42016,128,0,0,0,0,2,832,6464,
laplace_kernel1_gpu_mem,119520,1,1,7,128,43024384,43024384,43024384,86048768,2,832,6464,
laplace_kernel2_gpu_mem,13250,1,1,7,128,43024384,0,43024384,86048768,2,832,6464,
laplace_kernel1_gpu_collapse_mem,12752,1,2,42016,128,43024384,43024384,43024384,86048768,2,832,6464,
laplace_kernel2_gpu_collapse_mem,11364,1,2,42016,128,43024384,0,43024384,86048768,2,832,6464,
laplace_kernel1_cpu,809,0,1,1,128,0,0,0,0,2,832,6720,
laplace_kernel2_cpu,155,0,1,1,128,0,0,0,0,2,832,6720,
laplace_kernel1_cpu_collapse,1481,0,2,1,128,0,0,0,0,2,832,6720,
laplace_kernel2_cpu_collapse,533,0,2,1,128,0,0,0,0,2,832,6720,
laplace_kernel1_gpu,3978,1,1,7,128,0,0,0,0,2,832,6720,
laplace_kernel2_gpu,2122,1,1,7,128,0,0,0,0,2,832,6720,
laplace_kernel1_gpu_collapse,7016,1,2,43680,128,0,0,0,0,2,832,6720,
laplace_kernel2_gpu_collapse,216,1,2,43680,128,0,0,0,0,2,832,6720,
laplace_kernel1_gpu_mem,10693,1,1,7,128,44728320,44728320,44728320,89456640,2,832,6720,
laplace_kernel2_gpu_mem,14327,1,1,7,128,44728320,0,44728320,89456640,2,832,6720,
laplace_kernel1_gpu_collapse_mem,13429,1,2,43680,128,44728320,44728320,44728320,89456640,2,832,6720,
laplace_kernel2_gpu_collapse_mem,12135,1,2,43680,128,44728320,0,44728320,89456640,2,832,6720,
laplace_kernel1_cpu,858,0,1,1,128,0,0,0,0,2,832,6976,
laplace_kernel2_cpu,166,0,1,1,128,0,0,0,0,2,832,6976,
laplace_kernel1_cpu_collapse,1401,0,2,1,128,0,0,0,0,2,832,6976,
laplace_kernel2_cpu_collapse,539,0,2,1,128,0,0,0,0,2,832,6976,
laplace_kernel1_gpu,3999,1,1,7,128,0,0,0,0,2,832,6976,
laplace_kernel2_gpu,2034,1,1,7,128,0,0,0,0,2,832,6976,
laplace_kernel1_gpu_collapse,7310,1,2,45344,128,0,0,0,0,2,832,6976,
laplace_kernel2_gpu_collapse,221,1,2,45344,128,0,0,0,0,2,832,6976,
laplace_kernel1_gpu_mem,10415,1,1,7,128,46432256,46432256,46432256,92864512,2,832,6976,
laplace_kernel2_gpu_mem,14057,1,1,7,128,46432256,0,46432256,92864512,2,832,6976,
laplace_kernel1_gpu_collapse_mem,13893,1,2,45344,128,46432256,46432256,46432256,92864512,2,832,6976,
laplace_kernel2_gpu_collapse_mem,12607,1,2,45344,128,46432256,0,46432256,92864512,2,832,6976,
laplace_kernel1_cpu,888,0,1,1,128,0,0,0,0,2,832,7232,
laplace_kernel2_cpu,170,0,1,1,128,0,0,0,0,2,832,7232,
laplace_kernel1_cpu_collapse,1454,0,2,1,128,0,0,0,0,2,832,7232,
laplace_kernel2_cpu_collapse,568,0,2,1,128,0,0,0,0,2,832,7232,
laplace_kernel1_gpu,4197,1,1,7,128,0,0,0,0,2,832,7232,
laplace_kernel2_gpu,2264,1,1,7,128,0,0,0,0,2,832,7232,
laplace_kernel1_gpu_collapse,7561,1,2,47008,128,0,0,0,0,2,832,7232,
laplace_kernel2_gpu_collapse,223,1,2,47008,128,0,0,0,0,2,832,7232,
laplace_kernel1_gpu_mem,10768,1,1,7,128,48136192,48136192,48136192,96272384,2,832,7232,
laplace_kernel2_gpu_mem,14737,1,1,7,128,48136192,0,48136192,96272384,2,832,7232,
laplace_kernel1_gpu_collapse_mem,14224,1,2,47008,128,48136192,48136192,48136192,96272384,2,832,7232,
laplace_kernel2_gpu_collapse_mem,12826,1,2,47008,128,48136192,0,48136192,96272384,2,832,7232,
laplace_kernel1_cpu,878,0,1,1,128,0,0,0,0,2,832,7488,
laplace_kernel2_cpu,171,0,1,1,128,0,0,0,0,2,832,7488,
laplace_kernel1_cpu_collapse,1630,0,2,1,128,0,0,0,0,2,832,7488,
laplace_kernel2_cpu_collapse,575,0,2,1,128,0,0,0,0,2,832,7488,
laplace_kernel1_gpu,4267,1,1,7,128,0,0,0,0,2,832,7488,
laplace_kernel2_gpu,2152,1,1,7,128,0,0,0,0,2,832,7488,
laplace_kernel1_gpu_collapse,7835,1,2,48672,128,0,0,0,0,2,832,7488,
laplace_kernel2_gpu_collapse,215,1,2,48672,128,0,0,0,0,2,832,7488,
laplace_kernel1_gpu_mem,11051,1,1,7,128,49840128,49840128,49840128,99680256,2,832,7488,
laplace_kernel2_gpu_mem,15087,1,1,7,128,49840128,0,49840128,99680256,2,832,7488,
laplace_kernel1_gpu_collapse_mem,14668,1,2,48672,128,49840128,49840128,49840128,99680256,2,832,7488,
laplace_kernel2_gpu_collapse_mem,13180,1,2,48672,128,49840128,0,49840128,99680256,2,832,7488,
laplace_kernel1_cpu,39121,0,1,1,128,0,0,0,0,2,832,7744,
laplace_kernel2_cpu,195,0,1,1,128,0,0,0,0,2,832,7744,
laplace_kernel1_cpu_collapse,1694,0,2,1,128,0,0,0,0,2,832,7744,
laplace_kernel2_cpu_collapse,633,0,2,1,128,0,0,0,0,2,832,7744,
laplace_kernel1_gpu,4467,1,1,7,128,0,0,0,0,2,832,7744,
laplace_kernel2_gpu,2377,1,1,7,128,0,0,0,0,2,832,7744,
laplace_kernel1_gpu_collapse,8095,1,2,50336,128,0,0,0,0,2,832,7744,
laplace_kernel2_gpu_collapse,236,1,2,50336,128,0,0,0,0,2,832,7744,
laplace_kernel1_gpu_mem,11644,1,1,7,128,51544064,51544064,51544064,103088128,2,832,7744,
laplace_kernel2_gpu_mem,15810,1,1,7,128,51544064,0,51544064,103088128,2,832,7744,
laplace_kernel1_gpu_collapse_mem,15349,1,2,50336,128,51544064,51544064,51544064,103088128,2,832,7744,
laplace_kernel2_gpu_collapse_mem,13645,1,2,50336,128,51544064,0,51544064,103088128,2,832,7744,
laplace_kernel1_cpu,1159,0,1,1,128,0,0,0,0,2,832,8000,
laplace_kernel2_cpu,197,0,1,1,128,0,0,0,0,2,832,8000,
laplace_kernel1_cpu_collapse,1699,0,2,1,128,0,0,0,0,2,832,8000,
laplace_kernel2_cpu_collapse,600,0,2,1,128,0,0,0,0,2,832,8000,
laplace_kernel1_gpu,4640,1,1,7,128,0,0,0,0,2,832,8000,
laplace_kernel2_gpu,2401,1,1,7,128,0,0,0,0,2,832,8000,
laplace_kernel1_gpu_collapse,8349,1,2,52000,128,0,0,0,0,2,832,8000,
laplace_kernel2_gpu_collapse,240,1,2,52000,128,0,0,0,0,2,832,8000,
laplace_kernel1_gpu_mem,11986,1,1,7,128,53248000,53248000,53248000,106496000,2,832,8000,
laplace_kernel2_gpu_mem,16559,1,1,7,128,53248000,0,53248000,106496000,2,832,8000,
laplace_kernel1_gpu_collapse_mem,16097,1,2,52000,128,53248000,53248000,53248000,106496000,2,832,8000,
laplace_kernel2_gpu_collapse_mem,14342,1,2,52000,128,53248000,0,53248000,106496000,2,832,8000,
laplace_kernel1_cpu,1357,0,1,1,128,0,0,0,0,2,832,8256,
laplace_kernel2_cpu,189,0,1,1,128,0,0,0,0,2,832,8256,
laplace_kernel1_cpu_collapse,1669,0,2,1,128,0,0,0,0,2,832,8256,
laplace_kernel2_cpu_collapse,636,0,2,1,128,0,0,0,0,2,832,8256,
laplace_kernel1_gpu,4671,1,1,7,128,0,0,0,0,2,832,8256,
laplace_kernel2_gpu,2316,1,1,7,128,0,0,0,0,2,832,8256,
laplace_kernel1_gpu_collapse,8605,1,2,53664,128,0,0,0,0,2,832,8256,
laplace_kernel2_gpu_collapse,244,1,2,53664,128,0,0,0,0,2,832,8256,
laplace_kernel1_gpu_mem,12147,1,1,7,128,54951936,54951936,54951936,109903872,2,832,8256,
laplace_kernel2_gpu_mem,16787,1,1,7,128,54951936,0,54951936,109903872,2,832,8256,
laplace_kernel1_gpu_collapse_mem,16408,1,2,53664,128,54951936,54951936,54951936,109903872,2,832,8256,
laplace_kernel2_gpu_collapse_mem,15029,1,2,53664,128,54951936,0,54951936,109903872,2,832,8256,
laplace_kernel1_cpu,221,0,1,1,128,0,0,0,0,2,1088,64,
laplace_kernel2_cpu,136,0,1,1,128,0,0,0,0,2,1088,64,
laplace_kernel1_cpu_collapse,229,0,2,1,128,0,0,0,0,2,1088,64,
laplace_kernel2_cpu_collapse,104,0,2,1,128,0,0,0,0,2,1088,64,
laplace_kernel1_gpu,72,1,1,9,128,0,0,0,0,2,1088,64,
laplace_kernel2_gpu,58,1,1,9,128,0,0,0,0,2,1088,64,
laplace_kernel1_gpu_collapse,129,1,2,544,128,0,0,0,0,2,1088,64,
laplace_kernel2_gpu_collapse,37,1,2,544,128,0,0,0,0,2,1088,64,
laplace_kernel1_gpu_mem,142,1,1,9,128,557056,557056,557056,1114112,2,1088,64,
laplace_kernel2_gpu_mem,146,1,1,9,128,557056,0,557056,1114112,2,1088,64,
laplace_kernel1_gpu_collapse_mem,192,1,2,544,128,557056,557056,557056,1114112,2,1088,64,
laplace_kernel2_gpu_collapse_mem,128,1,2,544,128,557056,0,557056,1114112,2,1088,64,
laplace_kernel1_cpu,244,0,1,1,128,0,0,0,0,2,1088,320,
laplace_kernel2_cpu,107,0,1,1,128,0,0,0,0,2,1088,320,
laplace_kernel1_cpu_collapse,270,0,2,1,128,0,0,0,0,2,1088,320,
laplace_kernel2_cpu_collapse,116,0,2,1,128,0,0,0,0,2,1088,320,
laplace_kernel1_gpu,252,1,1,9,128,0,0,0,0,2,1088,320,
laplace_kernel2_gpu,185,1,1,9,128,0,0,0,0,2,1088,320,
laplace_kernel1_gpu_collapse,480,1,2,2720,128,0,0,0,0,2,1088,320,
laplace_kernel2_gpu_collapse,36,1,2,2720,128,0,0,0,0,2,1088,320,
laplace_kernel1_gpu_mem,1777,1,1,9,128,2785280,2785280,2785280,5570560,2,1088,320,
laplace_kernel2_gpu_mem,1834,1,1,9,128,2785280,0,2785280,5570560,2,1088,320,
laplace_kernel1_gpu_collapse_mem,2013,1,2,2720,128,2785280,2785280,2785280,5570560,2,1088,320,
laplace_kernel2_gpu_collapse_mem,1720,1,2,2720,128,2785280,0,2785280,5570560,2,1088,320,
laplace_kernel1_cpu,345,0,1,1,128,0,0,0,0,2,1088,1088,
laplace_kernel2_cpu,124,0,1,1,128,0,0,0,0,2,1088,1088,
laplace_kernel1_cpu_collapse,449,0,2,1,128,0,0,0,0,2,1088,1088,
laplace_kernel2_cpu_collapse,181,0,2,1,128,0,0,0,0,2,1088,1088,
laplace_kernel1_gpu,768,1,1,9,128,0,0,0,0,2,1088,1088,
laplace_kernel2_gpu,465,1,1,9,128,0,0,0,0,2,1088,1088,
laplace_kernel1_gpu_collapse,621,1,2,9248,128,0,0,0,0,2,1088,1088,
laplace_kernel2_gpu_collapse,65,1,2,9248,128,0,0,0,0,2,1088,1088,
laplace_kernel1_gpu_mem,3048,1,1,9,128,9469952,9469952,9469952,18939904,2,1088,1088,
laplace_kernel2_gpu_mem,3363,1,1,9,128,9469952,0,9469952,18939904,2,1088,1088,
laplace_kernel1_gpu_collapse_mem,2905,1,2,9248,128,9469952,9469952,9469952,18939904,2,1088,1088,
laplace_kernel2_gpu_collapse_mem,3031,1,2,9248,128,9469952,0,9469952,18939904,2,1088,1088,
laplace_kernel1_cpu,429,0,1,1,128,0,0,0,0,2,1088,1856,
laplace_kernel2_cpu,113,0,1,1,128,0,0,0,0,2,1088,1856,
laplace_kernel1_cpu_collapse,587,0,2,1,128,0,0,0,0,2,1088,1856,
laplace_kernel2_cpu_collapse,223,0,2,1,128,0,0,0,0,2,1088,1856,
laplace_kernel1_gpu,1085,1,1,9,128,0,0,0,0,2,1088,1856,
laplace_kernel2_gpu,625,1,1,9,128,0,0,0,0,2,1088,1856,
laplace_kernel1_gpu_collapse,2562,1,2,15776,128,0,0,0,0,2,1088,1856,
laplace_kernel2_gpu_collapse,130,1,2,15776,128,0,0,0,0,2,1088,1856,
laplace_kernel1_gpu_mem,4263,1,1,9,128,16154624,16154624,16154624,32309248,2,1088,1856,
laplace_kernel2_gpu_mem,5030,1,1,9,128,16154624,0,16154624,32309248,2,1088,1856,
laplace_kernel1_gpu_collapse_mem,5606,1,2,15776,128,16154624,16154624,16154624,32309248,2,1088,1856,
laplace_kernel2_gpu_collapse_mem,4414,1,2,15776,128,16154624,0,16154624,32309248,2,1088,1856,
laplace_kernel1_cpu,583,0,1,1,128,0,0,0,0,2,1088,2624,
laplace_kernel2_cpu,151,0,1,1,128,0,0,0,0,2,1088,2624,
laplace_kernel1_cpu_collapse,770,0,2,1,128,0,0,0,0,2,1088,2624,
laplace_kernel2_cpu_collapse,344,0,2,1,128,0,0,0,0,2,1088,2624,
laplace_kernel1_gpu,1539,1,1,9,128,0,0,0,0,2,1088,2624,
laplace_kernel2_gpu,870,1,1,9,128,0,0,0,0,2,1088,2624,
laplace_kernel1_gpu_collapse,3614,1,2,22304,128,0,0,0,0,2,1088,2624,
laplace_kernel2_gpu_collapse,158,1,2,22304,128,0,0,0,0,2,1088,2624,
laplace_kernel1_gpu_mem,5222,1,1,9,128,22839296,22839296,22839296,45678592,2,1088,2624,
laplace_kernel2_gpu_mem,6792,1,1,9,128,22839296,0,22839296,45678592,2,1088,2624,
laplace_kernel1_gpu_collapse_mem,7305,1,2,22304,128,22839296,22839296,22839296,45678592,2,1088,2624,
laplace_kernel2_gpu_collapse_mem,6079,1,2,22304,128,22839296,0,22839296,45678592,2,1088,2624,
laplace_kernel1_cpu,606,0,1,1,128,0,0,0,0,2,1088,3392,
laplace_kernel2_cpu,134,0,1,1,128,0,0,0,0,2,1088,3392,
laplace_kernel1_cpu_collapse,899,0,2,1,128,0,0,0,0,2,1088,3392,
laplace_kernel2_cpu_collapse,364,0,2,1,128,0,0,0,0,2,1088,3392,
laplace_kernel1_gpu,1979,1,1,9,128,0,0,0,0,2,1088,3392,
laplace_kernel2_gpu,1096,1,1,9,128,0,0,0,0,2,1088,3392,
laplace_kernel1_gpu_collapse,1808,1,2,28832,128,0,0,0,0,2,1088,3392,
laplace_kernel2_gpu_collapse,176,1,2,28832,128,0,0,0,0,2,1088,3392,
laplace_kernel1_gpu_mem,6869,1,1,9,128,29523968,29523968,29523968,59047936,2,1088,3392,
laplace_kernel2_gpu_mem,9005,1,1,9,128,29523968,0,29523968,59047936,2,1088,3392,
laplace_kernel1_gpu_collapse_mem,6343,1,2,28832,128,29523968,29523968,29523968,59047936,2,1088,3392,
laplace_kernel2_gpu_collapse_mem,7983,1,2,28832,128,29523968,0,29523968,59047936,2,1088,3392,
laplace_kernel1_cpu,767,0,1,1,128,0,0,0,0,2,1088,4160,
laplace_kernel2_cpu,164,0,1,1,128,0,0,0,0,2,1088,4160,
laplace_kernel1_cpu_collapse,1162,0,2,1,128,0,0,0,0,2,1088,4160,
laplace_kernel2_cpu_collapse,446,0,2,1,128,0,0,0,0,2,1088,4160,
laplace_kernel1_gpu,2454,1,1,9,128,0,0,0,0,2,1088,4160,
laplace_kernel2_gpu,1363,1,1,9,128,0,0,0,0,2,1088,4160,
laplace_kernel1_gpu_collapse,5722,1,2,35360,128,0,0,0,0,2,1088,4160,
laplace_kernel2_gpu_collapse,194,1,2,35360,128,0,0,0,0,2,1088,4160,
laplace_kernel1_gpu_mem,7655,1,1,9,128,36208640,36208640,36208640,72417280,2,1088,4160,
laplace_kernel2_gpu_mem,10741,1,1,9,128,36208640,0,36208640,72417280,2,1088,4160,
laplace_kernel1_gpu_collapse_mem,10888,1,2,35360,128,36208640,36208640,36208640,72417280,2,1088,4160,
laplace_kernel2_gpu_collapse_mem,9541,1,2,35360,128,36208640,0,36208640,72417280,2,1088,4160,
laplace_kernel1_cpu,785,0,1,1,128,0,0,0,0,2,1088,4416,
laplace_kernel2_cpu,158,0,1,1,128,0,0,0,0,2,1088,4416,
laplace_kernel1_cpu_collapse,1173,0,2,1,128,0,0,0,0,2,1088,4416,
laplace_kernel2_cpu_collapse,462,0,2,1,128,0,0,0,0,2,1088,4416,
laplace_kernel1_gpu,2598,1,1,9,128,0,0,0,0,2,1088,4416,
laplace_kernel2_gpu,1465,1,1,9,128,0,0,0,0,2,1088,4416,
laplace_kernel1_gpu_collapse,2342,1,2,37536,128,0,0,0,0,2,1088,4416,
laplace_kernel2_gpu_collapse,191,1,2,37536,128,0,0,0,0,2,1088,4416,
laplace_kernel1_gpu_mem,8046,1,1,9,128,38436864,38436864,38436864,76873728,2,1088,4416,
laplace_kernel2_gpu_mem,11292,1,1,9,128,38436864,0,38436864,76873728,2,1088,4416,
laplace_kernel1_gpu_collapse_mem,7798,1,2,37536,128,38436864,38436864,38436864,76873728,2,1088,4416,
laplace_kernel2_gpu_collapse_mem,10067,1,2,37536,128,38436864,0,38436864,76873728,2,1088,4416,
laplace_kernel1_cpu,795,0,1,1,128,0,0,0,0,2,1088,4672,
laplace_kernel2_cpu,163,0,1,1,128,0,0,0,0,2,1088,4672,
laplace_kernel1_cpu_collapse,1288,0,2,1,128,0,0,0,0,2,1088,4672,
laplace_kernel2_cpu_collapse,476,0,2,1,128,0,0,0,0,2,1088,4672,
laplace_kernel1_gpu,2746,1,1,9,128,0,0,0,0,2,1088,4672,
laplace_kernel2_gpu,1588,1,1,9,128,0,0,0,0,2,1088,4672,
laplace_kernel1_gpu_collapse,6382,1,2,39712,128,0,0,0,0,2,1088,4672,
laplace_kernel2_gpu_collapse,207,1,2,39712,128,0,0,0,0,2,1088,4672,
laplace_kernel1_gpu_mem,8601,1,1,9,128,40665088,40665088,40665088,81330176,2,1088,4672,
laplace_kernel2_gpu_mem,12236,1,1,9,128,40665088,0,40665088,81330176,2,1088,4672,
laplace_kernel1_gpu_collapse_mem,12232,1,2,39712,128,40665088,40665088,40665088,81330176,2,1088,4672,
laplace_kernel2_gpu_collapse_mem,10833,1,2,39712,128,40665088,0,40665088,81330176,2,1088,4672,
laplace_kernel1_cpu,851,0,1,1,128,0,0,0,0,2,1088,4928,
laplace_kernel2_cpu,174,0,1,1,128,0,0,0,0,2,1088,4928,
laplace_kernel1_cpu_collapse,1343,0,2,1,128,0,0,0,0,2,1088,4928,
laplace_kernel2_cpu_collapse,517,0,2,1,128,0,0,0,0,2,1088,4928,
laplace_kernel1_gpu,2853,1,1,9,128,0,0,0,0,2,1088,4928,
laplace_kernel2_gpu,1554,1,1,9,128,0,0,0,0,2,1088,4928,
laplace_kernel1_gpu_collapse,6741,1,2,41888,128,0,0,0,0,2,1088,4928,
laplace_kernel2_gpu_collapse,212,1,2,41888,128,0,0,0,0,2,1088,4928,
laplace_kernel1_gpu_mem,8816,1,1,9,128,42893312,42893312,42893312,85786624,2,1088,4928,
laplace_kernel2_gpu_mem,12691,1,1,9,128,42893312,0,42893312,85786624,2,1088,4928,
laplace_kernel1_gpu_collapse_mem,12912,1,2,41888,128,42893312,42893312,42893312,85786624,2,1088,4928,
laplace_kernel2_gpu_collapse_mem,11344,1,2,41888,128,42893312,0,42893312,85786624,2,1088,4928,
laplace_kernel1_cpu,866,0,1,1,128,0,0,0,0,2,1088,5184,
laplace_kernel2_cpu,177,0,1,1,128,0,0,0,0,2,1088,5184,
laplace_kernel1_cpu_collapse,1391,0,2,1,128,0,0,0,0,2,1088,5184,
laplace_kernel2_cpu_collapse,567,0,2,1,128,0,0,0,0,2,1088,5184,
laplace_kernel1_gpu,3016,1,1,9,128,0,0,0,0,2,1088,5184,
laplace_kernel2_gpu,1729,1,1,9,128,0,0,0,0,2,1088,5184,
laplace_kernel1_gpu_collapse,7095,1,2,44064,128,0,0,0,0,2,1088,5184,
laplace_kernel2_gpu_collapse,218,1,2,44064,128,0,0,0,0,2,1088,5184,
laplace_kernel1_gpu_mem,9226,1,1,9,128,45121536,45121536,45121536,90243072,2,1088,5184,
laplace_kernel2_gpu_mem,13415,1,1,9,128,45121536,0,45121536,90243072,2,1088,5184,
laplace_kernel1_gpu_collapse_mem,13583,1,2,44064,128,45121536,45121536,45121536,90243072,2,1088,5184,
laplace_kernel2_gpu_collapse_mem,11950,1,2,44064,128,45121536,0,45121536,90243072,2,1088,5184,
laplace_kernel1_cpu,875,0,1,1,128,0,0,0,0,2,1088,5440,
laplace_kernel2_cpu,171,0,1,1,128,0,0,0,0,2,1088,5440,
laplace_kernel1_cpu_collapse,1551,0,2,1,128,0,0,0,0,2,1088,5440,
laplace_kernel2_cpu_collapse,534,0,2,1,128,0,0,0,0,2,1088,5440,
laplace_kernel1_gpu,3224,1,1,9,128,0,0,0,0,2,1088,5440,
laplace_kernel2_gpu,1770,1,1,9,128,0,0,0,0,2,1088,5440,
laplace_kernel1_gpu_collapse,7665,1,2,46240,128,0,0,0,0,2,1088,5440,
laplace_kernel2_gpu_collapse,224,1,2,46240,128,0,0,0,0,2,1088,5440,
laplace_kernel1_gpu_mem,9726,1,1,9,128,47349760,47349760,47349760,94699520,2,1088,5440,
laplace_kernel2_gpu_mem,14090,1,1,9,128,47349760,0,47349760,94699520,2,1088,5440,
laplace_kernel1_gpu_collapse_mem,14203,1,2,46240,128,47349760,47349760,47349760,94699520,2,1088,5440,
laplace_kernel2_gpu_collapse_mem,12674,1,2,46240,128,47349760,0,47349760,94699520,2,1088,5440,
laplace_kernel1_cpu,907,0,1,1,128,0,0,0,0,2,1088,5696,
laplace_kernel2_cpu,172,0,1,1,128,0,0,0,0,2,1088,5696,
laplace_kernel1_cpu_collapse,1601,0,2,1,128,0,0,0,0,2,1088,5696,
laplace_kernel2_cpu_collapse,557,0,2,1,128,0,0,0,0,2,1088,5696,
laplace_kernel1_gpu,3377,1,1,9,128,0,0,0,0,2,1088,5696,
laplace_kernel2_gpu,1850,1,1,9,128,0,0,0,0,2,1088,5696,
laplace_kernel1_gpu_collapse,7789,1,2,48416,128,0,0,0,0,2,1088,5696,
laplace_kernel2_gpu_collapse,229,1,2,48416,128,0,0,0,0,2,1088,5696,
laplace_kernel1_gpu_mem,10171,1,1,9,128,49577984,49577984,49577984,99155968,2,1088,5696,
laplace_kernel2_gpu_mem,14840,1,1,9,128,49577984,0,49577984,99155968,2,1088,5696,
laplace_kernel1_gpu_collapse_mem,14599,1,2,48416,128,49577984,49577984,49577984,99155968,2,1088,5696,
laplace_kernel2_gpu_collapse_mem,13214,1,2,48416,128,49577984,0,49577984,99155968,2,1088,5696,
laplace_kernel1_cpu,31311,0,1,1,128,0,0,0,0,2,1088,5952,
laplace_kernel2_cpu,180,0,1,1,128,0,0,0,0,2,1088,5952,
laplace_kernel1_cpu_collapse,1582,0,2,1,128,0,0,0,0,2,1088,5952,
laplace_kernel2_cpu_collapse,605,0,2,1,128,0,0,0,0,2,1088,5952,
laplace_kernel1_gpu,3543,1,1,9,128,0,0,0,0,2,1088,5952,
laplace_kernel2_gpu,1904,1,1,9,128,0,0,0,0,2,1088,5952,
laplace_kernel1_gpu_collapse,8142,1,2,50592,128,0,0,0,0,2,1088,5952,
laplace_kernel2_gpu_collapse,236,1,2,50592,128,0,0,0,0,2,1088,5952,
laplace_kernel1_gpu_mem,11092,1,1,9,128,51806208,51806208,51806208,103612416,2,1088,5952,
laplace_kernel2_gpu_mem,15682,1,1,9,128,51806208,0,51806208,103612416,2,1088,5952,
laplace_kernel1_gpu_collapse_mem,15625,1,2,50592,128,51806208,51806208,51806208,103612416,2,1088,5952,
laplace_kernel2_gpu_collapse_mem,13926,1,2,50592,128,51806208,0,51806208,103612416,2,1088,5952,
laplace_kernel1_cpu,1171,0,1,1,128,0,0,0,0,2,1088,6208,
laplace_kernel2_cpu,183,0,1,1,128,0,0,0,0,2,1088,6208,
laplace_kernel1_cpu_collapse,1722,0,2,1,128,0,0,0,0,2,1088,6208,
laplace_kernel2_cpu_collapse,631,0,2,1,128,0,0,0,0,2,1088,6208,
laplace_kernel1_gpu,3650,1,1,9,128,0,0,0,0,2,1088,6208,
laplace_kernel2_gpu,1974,1,1,9,128,0,0,0,0,2,1088,6208,
laplace_kernel1_gpu_collapse,8476,1,2,52768,128,0,0,0,0,2,1088,6208,
laplace_kernel2_gpu_collapse,242,1,2,52768,128,0,0,0,0,2,1088,6208,
laplace_kernel1_gpu_mem,10977,1,1,9,128,54034432,54034432,54034432,108068864,2,1088,6208,
laplace_kernel2_gpu_mem,16131,1,1,9,128,54034432,0,54034432,108068864,2,1088,6208,
laplace_kernel1_gpu_collapse_mem,15816,1,2,52768,128,54034432,54034432,54034432,108068864,2,1088,6208,
laplace_kernel2_gpu_collapse_mem,14383,1,2,52768,128,54034432,0,54034432,108068864,2,1088,6208,
laplace_kernel1_cpu,1082,0,1,1,128,0,0,0,0,2,1088,6464,
laplace_kernel2_cpu,189,0,1,1,128,0,0,0,0,2,1088,6464,
laplace_kernel1_cpu_collapse,1672,0,2,1,128,0,0,0,0,2,1088,6464,
laplace_kernel2_cpu_collapse,648,0,2,1,128,0,0,0,0,2,1088,6464,
laplace_kernel1_gpu,3802,1,1,9,128,0,0,0,0,2,1088,6464,
laplace_kernel2_gpu,2052,1,1,9,128,0,0,0,0,2,1088,6464,
laplace_kernel1_gpu_collapse,8836,1,2,54944,128,0,0,0,0,2,1088,6464,
laplace_kernel2_gpu_collapse,248,1,2,54944,128,0,0,0,0,2,1088,6464,
laplace_kernel1_gpu_mem,11446,1,1,9,128,56262656,56262656,56262656,112525312,2,1088,6464,
laplace_kernel2_gpu_mem,16858,1,1,9,128,56262656,0,56262656,112525312,2,1088,6464,
laplace_kernel1_gpu_collapse_mem,16901,1,2,54944,128,56262656,56262656,56262656,112525312,2,1088,6464,
laplace_kernel2_gpu_collapse_mem,15046,1,2,54944,128,56262656,0,56262656,112525312,2,1088,6464,
laplace_kernel1_cpu,791,0,1,1,128,0,0,0,0,2,1088,6720,
laplace_kernel2_cpu,120,0,1,1,128,0,0,0,0,2,1088,6720,
laplace_kernel1_cpu_collapse,1465,0,2,1,128,0,0,0,0,2,1088,6720,
laplace_kernel2_cpu_collapse,586,0,2,1,128,0,0,0,0,2,1088,6720,
laplace_kernel1_gpu,4026,1,1,9,128,0,0,0,0,2,1088,6720,
laplace_kernel2_gpu,2233,1,1,9,128,0,0,0,0,2,1088,6720,
laplace_kernel1_gpu_collapse,9216,1,2,57120,128,0,0,0,0,2,1088,6720,
laplace_kernel2_gpu_collapse,254,1,2,57120,128,0,0,0,0,2,1088,6720,
